YEAR,STATE,n,sales,entry,exit,sls_growth,n_retail,sales_retail,entry_retail,exit_retail,sls_growth_retail,n_card,sales_card,entry_card,exit_card,sls_growth_card
1976,NC,84280,694142.037658979,0.135915994304699,0.0712268628381585,0.104659977486343,43584,542945.212812751,0.111485866372981,0.0795016519823789,0.109495024331673,3493,193577.510887772,0.143143429716576,0.0835957629544804,0.0950841269006023
1976,IA,56212,591541.136226393,0.127499466306127,0.0783640503807016,0.146865152802363,31840,501719.585164352,0.0917713567839196,0.0826633165829146,0.147986419263254,2041,144154.495412844,0.102400783929446,0.0504654581087702,0.120745624723932
1976,NJ,140318,918573.147814203,0.146410296611981,0.0649880984620647,0.126383228929457,65100,741987.254081325,0.111228878648233,0.0721351766513057,0.127762456491104,6154,308320.177470577,0.128534286642834,0.085310367240819,0.10901386210684
1976,MI,144997,850886.819210409,0.132699297226839,0.0678841631206163,0.116982224184354,68930,647123.233352625,0.108660960394603,0.0751487015813144,0.123570833552634,4338,398544.392630973,0.12448132780083,0.0631627478100507,0.112507239662366
1976,VA,72855,675405.441991668,0.154237869741267,0.0706059982156338,0.147161014304344,33873,544214.473816548,0.113600802999439,0.0798275912969031,0.144721389228728,2199,252752.147577093,0.135970895861755,0.0795816280127331,0.136172611942964
1976,SC,42941,558136.663023013,0.129526559698191,0.0770126452574463,0.124301139599975,22408,403980.887819714,0.112058193502321,0.0831399500178508,0.123278916248267,2039,127004.005540166,0.146150073565473,0.0789602746444335,0.128218101917939
1976,IN,83657,757661.246718984,0.132971538544294,0.067430101485829,0.134620758012817,43033,622437.538249016,0.10382729533149,0.0741756326540097,0.141014738430251,2737,214457.39242685,0.109609061015711,0.0694190719766167,0.0977934570934191
1976,TX,251245,898660.265308077,0.154777209496706,0.0683516089872435,0.1845138922866,114866,782893.393242642,0.1211324499852,0.0752964323646684,0.19020626252626,8441,342195.130875317,0.134818149508352,0.0677644828811752,0.210823126504562
1976,AZ,37669,631025.729980869,0.190421832275877,0.0659162706734981,0.12412803753492,17160,574357.641671747,0.151573426573427,0.0762237762237762,0.129695831557684,1123,188659.681528662,0.146037399821906,0.0890471950133571,0.106828056419831
1976,AL,51197,638776.657162502,0.134128952868332,0.0699455046194113,0.138338653268865,28082,458359.742427204,0.104444127911117,0.0829356883412862,0.135553039514723,2277,199501.979218209,0.146684233640755,0.0667545015371102,0.150822124417224
1976,AR,38551,495060.218185503,0.137272703691214,0.0736686467277113,0.154815696203846,20836,418067.974888036,0.0967076214244577,0.0885486657707813,0.157466728357944,1783,115256.643489254,0.13684800897364,0.0830061693774537,0.169891630192105
1976,LA,64680,661405.473359427,0.13678107606679,0.0662028447742734,0.172925674182898,30507,556448.574023952,0.102304389156587,0.0729013013406759,0.172080447350589,2418,226594.654756156,0.140612076095947,0.0591397849462366,0.176606907235516
1976,KY,55353,603039.45522619,0.149260202699041,0.069571658266038,0.137949172738376,28948,536578.12867215,0.117486527566671,0.0777946662981899,0.145747904171971,1994,231447.254556143,0.163490471414243,0.0787362086258776,0.157655700433005
1976,MS,36587,472467.107371795,0.114712876158198,0.0827069724218985,0.120062832469368,20351,426798.548677393,0.0860891356690089,0.0915925507346076,0.121256287535058,1686,145914.877726371,0.122775800711744,0.0670225385527877,0.114799515150141
1976,WA,69627,568432.811208959,0.1900843063754,0.0651758656842891,0.190191935181943,32256,582596.452694654,0.132254464285714,0.0651661706349206,0.198103476360596,1773,590780.062240664,0.151720248166949,0.0592216582064298,0.179142688677639
1976,CO,51061,660978.449199367,0.186051977047061,0.0607704510291612,0.164827805951966,24270,497511.165613264,0.148949320148331,0.0710341985990935,0.164500059538002,1585,205979.545454545,0.147003154574133,0.0586750788643533,0.175558420335868
1976,DC,13287,1848715.1203919,0.224956724618048,0.0539625197561526,0.164433573800042,4667,1011446.20762217,0.149989286479537,0.0685665309620741,0.165503206409735,512,414934.977578475,0.158203125,0.09765625,0.135351800100823
1976,WV,26317,498077.326600333,0.117148611163886,0.0711707261465973,0.158129337995374,14074,447169.553683045,0.0823504334233338,0.0781583060963479,0.144225169725382,845,789535.575589459,0.117159763313609,0.0544378698224852,0.160563435321834
1976,MN,72882,1115461.50513316,0.161493921681622,0.0628138635053923,0.169870718552258,36447,952509.053152115,0.113507284550169,0.0713090240623371,0.165893567356019,2044,328469.773519164,0.113502935420744,0.0557729941291585,0.136455122980885
1976,ID,15962,775815.360783244,0.164014534519484,0.0491166520486155,0.211665047542012,8350,620841.840287005,0.116646706586826,0.0584431137724551,0.217607200383466,454,227048.101265823,0.154185022026432,0.0616740088105727,0.186576749738757
1976,MO,89563,847872.297262173,0.1501847861282,0.0656297801547514,0.147105736179125,45294,777035.56382821,0.113569126153574,0.0749326621627589,0.149013639077969,2919,1293848.77518767,0.118191161356629,0.0722850291195615,0.123518608487826
1976,OR,50186,624118.825026298,0.1671382457259,0.0700593791097119,0.145650626580748,22856,694992.207456163,0.113536926846342,0.0705285264263213,0.150364584129411,1288,194710.335820896,0.142080745341615,0.0566770186335404,0.144081764482401
1976,NE,31846,859856.401447799,0.131507881680588,0.079476229353765,0.15284080002183,16953,694670.157779109,0.0913702589512181,0.0887748481094792,0.158126436899059,929,222756.191082803,0.0861141011840689,0.0861141011840689,0.120651020343328
1976,MT,16712,298651.433267587,0.169578745811393,0.0592388702728578,0.140567073213738,9235,370951.023177615,0.105468327016784,0.0647536545749865,0.14565203956638,550,197514.255319149,0.0963636363636364,0.0563636363636364,0.135090809751842
1976,HI,16033,786072.262837935,0.196033181563026,0.0593151624773904,0.16490105963366,7387,724181.827473553,0.148233382970083,0.06646811966969,0.16337253654085,618,2620289.78640777,0.15210355987055,0.0614886731391586,0.173162223407096
1976,UT,21220,711011.711589223,0.171112158341188,0.0525447690857681,0.226267143543282,9593,762383.677079834,0.12227666006463,0.0647347023871573,0.212559814952257,625,295035.098389982,0.1296,0.0576,0.143403210461781
1976,KS,46315,753378.171198728,0.131296556191299,0.0654863435172191,0.137523250516455,23901,738352.085684725,0.0933015355006067,0.0720053554244592,0.136362309785134,1640,230528.56227758,0.102439024390244,0.0609756097560976,0.109984749174536
1976,NM,19238,332508.913619131,0.170859756731469,0.0668988460338913,0.188169589538875,10213,322263.371015445,0.139625966904925,0.0769607363164594,0.174307035849481,737,176899.065281899,0.134328358208955,0.0827679782903664,0.106094418918687
1976,ND,13185,526047.532843669,0.15100492984452,0.0693211983314372,0.204609898135255,7897,572248.836460375,0.104596682284412,0.0764847410409016,0.209839523523609,441,215341.742627346,0.115646258503401,0.0680272108843538,0.121506886694566
1976,SD,13730,424631.446206567,0.116678805535324,0.0800436999271668,0.131775973758191,8216,487785.297735495,0.0893378773125609,0.0856864654333009,0.138685792718902,507,185893.400900901,0.0808678500986193,0.0591715976331361,0.108705833196711
1976,WY,9114,330283.742097525,0.164033355277595,0.0559578670177749,0.184682863625964,4700,399379.252754982,0.115106382978723,0.0648936170212766,0.195424662008536,324,159584.75177305,0.123456790123457,0.058641975308642,0.246891569601264
1976,AK,8030,461895.600562984,0.231133250311333,0.0669987546699876,0.298598629190989,3105,502699.952276065,0.155877616747182,0.0685990338164251,0.311985209625799,216,222787.434554974,0.12962962962963,0.0648148148148148,0.321716259992144
1976,NV,12532,482377.659447415,0.168927545483562,0.0599265879348867,0.135669352499676,5925,523096.316085489,0.13704641350211,0.0732489451476793,0.145886699266942,571,169260.12145749,0.169877408056042,0.0718038528896673,0.163302760326582
1977,MA,107639,894222.932954407,0.116890718048291,0.0819126896385139,0.13005777277669,49246,750949.428278369,0.0922105348657759,0.0968200462981765,0.126428226357727,3421,544384.905861457,0.106693949137679,0.101140017538731,0.131277633213621
1977,ME,18970,616538.307803972,0.103900896151819,0.0745914602003163,0.171162130532076,9665,635669.701637842,0.092395240558717,0.0884635281945163,0.180689084469816,631,343627.76119403,0.0998415213946117,0.0649762282091918,0.167003535401222
1977,NY,338205,1194426.94297967,0.118052660368711,0.0846764536301947,0.112232361674026,164818,872324.018867307,0.101663653241758,0.0961545462267471,0.111686338494647,14296,628972.060633691,0.113668158925574,0.110380526021265,0.0880650042084556
1977,NH,17683,508811.379583867,0.147429734773511,0.0817169032404004,0.173976586783287,8525,352151.357993089,0.123636363636364,0.0936070381231672,0.177297832267396,550,213288.226495727,0.127272727272727,0.0690909090909091,0.142927212019076
1977,WI,84198,957481.754030195,0.110608327988788,0.0746336017482601,0.134170971517277,43247,540942.823523417,0.0939718361967304,0.0914051841746248,0.127107056591066,2366,218606.580645161,0.106508875739645,0.0710059171597633,0.142901141981463
1977,RI,19198,697306.970663692,0.108032086675695,0.0693822273153454,0.135311227353423,8295,640403.684824903,0.0886075949367089,0.0784810126582279,0.129906220953421,613,486378.192090396,0.110929853181077,0.0831973898858075,0.0980748452324514
1977,OH,176534,1018403.32818809,0.13900438442453,0.0779056725616595,0.140862364601615,77478,758909.716796961,0.111812385451354,0.0935233227496838,0.133403453068427,4315,672501.098092643,0.11981460023175,0.0945538818076477,0.120583938748034
1977,TN,70783,806463.275760047,0.130893011033723,0.0817286636621788,0.149540778426508,36355,773733.953007167,0.111511483977445,0.0992710768807592,0.14000299876744,2989,617098.779451526,0.148879223820676,0.0933422549347608,0.137642640301163
1977,CT,61242,1361727.10621891,0.117762319976487,0.0718787760033964,0.127888292656592,27204,807597.517437145,0.094434641964417,0.0861270401411557,0.124198775114532,2058,289866.421173763,0.097667638483965,0.0850340136054422,0.135646520369869
1977,GA,97071,638350.693571387,0.123476630507567,0.0987215543262148,0.123850647384399,45142,547003.45569006,0.113131894909397,0.102277258428958,0.130509447421365,3335,202008.643645425,0.132833583208396,0.106146926536732,0.12031743281199
1977,FL,182264,473721.169915685,0.16873326603169,0.0804711846552254,0.147798592955379,76693,500452.356528931,0.152686685877459,0.0937112904697952,0.164989079944136,7026,154243.135842881,0.172075149444919,0.101622544833476,0.146516446328612
1977,PA,201408,905997.679705852,0.11439466158246,0.0842121464887194,0.123971337101717,94337,641118.037865628,0.0903251110380869,0.103342272915187,0.120097219983947,7293,241152.545282722,0.0974907445495681,0.0980392156862745,0.100039693478524
1977,OK,57343,655579.92819965,0.157717594126572,0.077498561289085,0.143934988631544,27143,610088.093540095,0.121725675128026,0.0953837085067973,0.138974527071795,2307,176060.310650888,0.126571304724751,0.0780234070221066,0.144531035949889
1977,CA,434959,776930.522298079,0.156297490108263,0.0684731204550314,0.162489661469174,186527,663575.860212261,0.130431519297474,0.0825617738986849,0.161556700007712,15088,391812.585011824,0.165230646871686,0.0984888653234358,0.163834001140513
1977,NC,88542,685871.17646456,0.13436561180005,0.0902057780488356,0.132545450218848,44519,567592.750280355,0.119454614883533,0.103191895595139,0.139226330960898,3699,174506.953768208,0.170856988375237,0.106785617734523,0.128109218691261
1977,VT,9946,357652.317624274,0.148702996179369,0.0897848381258798,0.167379377269585,5323,283678.453815261,0.117414991546121,0.0990043208716889,0.155222071092261,367,139537.878787879,0.201634877384196,0.0871934604904632,0.182506966871136
1977,IL,217901,1278179.93932376,0.116328057237002,0.0700731065942791,0.137865634587152,99106,886346.693019488,0.0989849252315702,0.0828708655379089,0.135651988096863,7398,385020.099582396,0.112733171127332,0.0886726142200595,0.117144908135335
1977,DE,9694,1890435.29170024,0.116257478852899,0.0781926965133072,0.0954581382567453,4421,1500438.47299011,0.104727437231396,0.0911558470934178,0.0976557242341537,349,186294.966442953,0.114613180515759,0.123209169054441,0.153399795862486
1977,IA,58185,558037.529627588,0.129346051387815,0.0853140843860101,0.146457795239613,31665,518261.853063968,0.100078951523764,0.0954681825359229,0.146248948322628,2148,131298.173913044,0.113594040968343,0.068901303538175,0.110514678506392
1977,NJ,145596,931560.789735137,0.120422264347922,0.0869529382675348,0.118733135367115,65674,741809.686803206,0.102095197490636,0.0968419770380973,0.11506798383269,6106,327400.096190117,0.116115296429741,0.0999017359973796,0.084802839666122
1977,MI,150813,901743.772093788,0.134033538222832,0.0752455027086524,0.155548577570208,69088,679357.593235396,0.111669175544233,0.0865562760537286,0.148762160269228,4414,349774.738021855,0.127322156773901,0.0838241957408247,0.142357175652906
1977,MD,62037,703982.33053181,0.144317101084836,0.0728758644035011,0.147558962291921,25640,571200.605287468,0.104173166926677,0.0903666146645866,0.141812690755756,1776,345677.384083045,0.122747747747748,0.0855855855855856,0.153386870372308
1977,VA,76650,696361.466288034,0.142374429223744,0.0807045009784736,0.160177073913155,34013,589451.819033283,0.113544821097816,0.0999911798430012,0.157165835601387,2215,260504.991922456,0.134988713318284,0.0961625282167043,0.147347837800394
1977,SC,44343,534870.877504264,0.126671627990889,0.0940847484383104,0.150777563805868,22624,423266.850569567,0.113817185289958,0.102590169731259,0.158846165951432,2069,130173.024149287,0.135814403093282,0.109714838086032,0.157525104856575
1977,CO,55309,694671.931511774,0.162143593266919,0.067945542316802,0.169406431745438,25085,490402.265386487,0.135379708989436,0.081522822403827,0.162121816203936,1676,202266.941015089,0.160501193317422,0.0835322195704057,0.177364926940057
1977,IN,87683,801048.488809357,0.129261088238313,0.0746552923599786,0.14308482818532,43376,670653.632520747,0.102268535595721,0.0873063445223165,0.144984148258946,2772,224263.281447202,0.124098124098124,0.0815295815295815,0.138297668929195
1977,AZ,41519,601639.480665715,0.178424335846239,0.0706905272284978,0.15804014085432,18162,558349.635666347,0.154223103182469,0.0866094042506332,0.149786174535312,1201,188479.900990099,0.172356369691923,0.0915903413821815,0.187513579896024
1977,AL,53970,586747.478942972,0.140170465073189,0.0882527329998147,0.150759017108074,28346,484447.154114907,0.116065758837226,0.109680378183871,0.141427350246319,2386,223032.604607428,0.146689019279128,0.102263202011735,0.165412924942011
1977,AR,40364,529361.45583361,0.136681201070261,0.0787830740263601,0.151001725920376,20984,474897.609736675,0.115421273351125,0.0958825772016775,0.15409140685155,1885,116161.294536817,0.16710875331565,0.103448275862069,0.133326404459722
1977,LA,69369,689328.469170929,0.147212731911949,0.0876183886173939,0.165883924287548,31856,606234.655019037,0.129865645404319,0.0995102963335007,0.166639913277145,2644,223056.405085489,0.164523449319213,0.0915279878971256,0.156919097956343
1977,KY,58331,599817.563841675,0.143422879772334,0.0891464229997771,0.136918790937477,29378,591186.417769011,0.117911362243856,0.10977602287426,0.141604042301118,2124,233567.106710671,0.168549905838041,0.096045197740113,0.140542763414057
1977,WA,75550,545981.991498736,0.170072799470549,0.0690403706154864,0.185239335276276,33193,583418.182697307,0.124092429126623,0.0814328322236616,0.194413042140209,1903,661522.393920203,0.162900683131897,0.0888071466106148,0.193393804125657
1977,DC,14545,1639923.78117827,0.162598831213475,0.0607081471295978,0.13609304053265,4819,977951.378059837,0.127827350072629,0.0771944386802241,0.114790470224584,502,348545.901639344,0.141434262948207,0.107569721115538,0.109477204313174
1977,WV,26754,528441.086593351,0.114524930851461,0.0900799880391717,0.139160225824221,13757,479911.43902439,0.0850476121247365,0.108381187758959,0.133582505793094,865,854008.660351827,0.117919075144509,0.092485549132948,0.146942768408125
1977,TX,265414,906736.723310391,0.149445771511676,0.0838652068089852,0.168324342886649,116916,786800.878783969,0.127202435936912,0.0939306852783195,0.168567767551931,8745,346168.517264726,0.144082332761578,0.0894225271583762,0.153366063475228
1977,MN,77825,1117956.69577314,0.144041117892708,0.0685255380661741,0.158729768007438,37079,1027184.14622543,0.110008360527522,0.0827961919145608,0.157310174541164,2155,327121.743220808,0.131786542923434,0.0761020881670534,0.14458554046273
1977,ID,17785,743589.165821689,0.164295754849592,0.0850154624683722,0.157630513716417,8859,651658.887189293,0.127553899988712,0.100575685743312,0.165469993729608,526,213694.594594595,0.203422053231939,0.091254752851711,0.187427603140884
1977,MO,95012,855433.017522779,0.141887340546457,0.073664379236307,0.144826900668267,45844,846983.111032168,0.113995288369252,0.0910915277898962,0.143991594157797,2959,1405741.81746656,0.130787428185198,0.0905711388982765,0.121442685325357
1977,OR,54149,631730.072615181,0.164675247927016,0.0759201462630889,0.177899009401925,23547,723563.569680722,0.128933622117467,0.0845967639189706,0.187763550400489,1384,200807.933740192,0.172687861271676,0.0715317919075145,0.171343940897037
1977,NE,33072,882167.886031639,0.140602322206096,0.076862602805999,0.151392565626638,16825,768442.939367605,0.11001485884101,0.0895690936106984,0.145617353653324,937,204780.265486726,0.133404482390608,0.0704375667022412,0.125251484978498
1977,MS,37428,470677.279783067,0.130276798119055,0.107432937907449,0.112046791901113,20210,458101.505648939,0.111182582879762,0.12365165759525,0.109490366671993,1746,145290.562223626,0.140893470790378,0.0876288659793814,0.127901220848793
1977,MT,18463,302598.105232043,0.160645615555435,0.0740941342143747,0.164638837945428,9615,380267.338848673,0.114404576183047,0.0838273530941238,0.164799751811626,573,209674.446680081,0.12216404886562,0.0541012216404887,0.147370607892406
1977,HI,18146,717552.145064054,0.187424225724678,0.0694367904772402,0.148383900858281,8070,658227.010294538,0.160718711276332,0.0863692688971499,0.156120056241408,700,2451492.44863014,0.178571428571429,0.0985714285714286,0.179465380424783
1977,UT,23812,693217.49403255,0.173315975138586,0.0859650596337981,0.186340912851979,10261,751141.518324607,0.138875353279407,0.106422375986746,0.174387634333847,688,232548.618968386,0.164244186046512,0.113372093023256,0.160854688331946
1977,KS,49154,680224.29367777,0.134210847540383,0.0754770720592424,0.144374316009264,24180,702598.638123222,0.0981803143093466,0.0924317617866005,0.139314822674664,1670,220443.581780538,0.1,0.0880239520958084,0.121984116918103
1977,NM,20768,354132.730235821,0.161642912172573,0.0671706471494607,0.168930247785663,10514,333902.427031067,0.13201445691459,0.0772303595206391,0.168765622144868,776,151029.050991501,0.176546391752577,0.0670103092783505,0.161791526277904
1977,ND,13635,546990.485125491,0.124459112577924,0.0766409974330767,0.153028942889962,7806,615106.014910677,0.0927491673071996,0.0915962080450935,0.145901014187522,446,231873.385416667,0.114349775784753,0.0807174887892377,0.112709705039128
1977,SD,14099,414067.201374942,0.134193914462019,0.0844740761756153,0.124745224626926,8127,478095.723128793,0.110372831303064,0.0980681678356097,0.121427172138252,532,190220.360934183,0.131578947368421,0.0770676691729323,0.0780137444924492
1977,WY,10078,306309.591649131,0.165409803532447,0.0737249454256797,0.183786854858802,4912,400453.814388814,0.122964169381107,0.0883550488599349,0.197092006185969,358,158638.436482085,0.162011173184358,0.0865921787709497,0.150820804443847
1977,AK,9014,297662.388325501,0.187929886842689,0.0639005990681163,0.135877985938236,3386,355105.372038705,0.156231541642056,0.0818074424099232,0.158373301341883,245,161865.137614679,0.179591836734694,0.0775510204081633,0.112886072540332
1977,NV,13880,396625.832597705,0.189409221902017,0.0693083573487032,0.163286516265037,6203,435617.738927739,0.157665645655328,0.0817346445268419,0.191451915197792,592,169188.089668616,0.173986486486487,0.116554054054054,0.284467644183337
1977,чN,3,400,1,1,,2,400,1,1,,,,,,
1977,HK,32,1006.66666666667,0.5625,0.5625,-0.975,,,,,,,,,,
1978,MA,108268,942765.821658405,0.0938134998337459,0.0425056341670669,0.103890850804168,47926,736224.275877898,0.0777031256520469,0.0475733422359471,0.100009059099582,3356,1096775.20400859,0.0926698450536353,0.0744934445768772,0.091746130698337
1978,ME,19511,662013.588787739,0.102557531648813,0.0319819588949823,0.129752204600023,9542,705463.573837209,0.0739886816181094,0.0388807377908195,0.137508523617525,645,385518.610603291,0.075968992248062,0.0558139534883721,0.13236062704463
1978,NY,347202,1168280.46369265,0.115601292619282,0.0498729846026233,0.0976078636835018,164672,837510.261273759,0.100502817722503,0.05662164788185,0.09468022287526,14320,668287.299523846,0.114734636871508,0.0868016759776536,0.0930316463267013
1978,NH,18069,561451.022131098,0.106868116663899,0.0368033648790747,0.18340733091576,8417,460248.848705607,0.0868480456219556,0.0420577402875134,0.175311144284277,555,231668.326359833,0.0846846846846847,0.0612612612612613,0.126116138283212
1978,RI,19595,711297.833747584,0.0936463383516203,0.0401122735391682,0.112193183409867,8196,684909.741198108,0.0711322596388482,0.0488042947779405,0.114509354275123,620,834295.547309833,0.109677419354839,0.1,0.139489917434232
1978,OH,183496,1043472.44355758,0.119751929197367,0.0436576274142216,0.121294902429742,76750,843366.208537055,0.0908925081433225,0.0502149837133551,0.114698315647959,4320,791075.058376324,0.1,0.0775462962962963,0.0934926076928109
1978,TN,73618,887760.904675534,0.122021788149637,0.0469178733461925,0.134303545126223,36090,853195.108739997,0.0965364366860626,0.0502355223053478,0.134609671783592,3049,579153.396789847,0.115447687766481,0.0882256477533618,0.101591680767859
1978,CT,62335,1562176.3849563,0.0944092403946419,0.0411967594449346,0.111799260978399,26721,942792.004790617,0.074061599491037,0.0484263313498746,0.11380384875976,2020,337350.046484602,0.0707920792079208,0.0965346534653465,0.0952331776598672
1978,GA,99830,715373.628723417,0.134438545527397,0.0502354001803065,0.114074520363114,45477,624717.598673091,0.119576928997075,0.056556061305715,0.120268741590233,3378,236727.919972404,0.131734754292481,0.0911782119597395,0.111435332015484
1978,FL,193809,499534.287529054,0.139709714203159,0.0524537044203314,0.116103150162489,79638,540514.52101509,0.126974559883473,0.0599964840905096,0.132168391051402,7348,169838.429996882,0.144665215024496,0.0866902558519325,0.148057944142558
1978,PA,205368,937607.326080456,0.108814420941919,0.0407658447275135,0.10831873843328,91861,745095.492406949,0.0846387476731148,0.0456777087120759,0.105881897862622,7182,268054.113407016,0.0864661654135338,0.0732386521860206,0.0817697612838071
1978,OK,60735,684926.726109871,0.135621964271013,0.0428583189264839,0.127204328054039,27267,729623.341444302,0.105475483184802,0.0491436535005685,0.124216041931335,2372,187466.671442216,0.11424957841484,0.0746205733558179,0.110990544208516
1978,CA,465061,770939.727899087,0.137405630659204,0.0480517609517891,0.131072937230792,191956,741734.282439891,0.116214132405343,0.0569818083310759,0.129034137623325,15703,312006.169278522,0.147551423294912,0.0900464879322423,0.13160201747618
1978,NC,92538,754488.149553237,0.135209319414727,0.0434200004322549,0.115254844797497,44633,638281.570955414,0.107319696188919,0.0516209979163399,0.112392048943767,3786,197636.355828221,0.128895932382462,0.0940306391970417,0.0964393168404164
1978,VT,10186,390233.538691111,0.119183192617318,0.0320047123502847,0.138688519251637,5268,318752.888167242,0.0966211085801063,0.0383447228549734,0.146029324209105,380,146237.606837607,0.107894736842105,0.0631578947368421,0.149764658736597
1978,WI,86171,1028919.57981871,0.104605957920878,0.0351046175627531,0.120810673855699,42544,621915.342959725,0.0849708537044002,0.0395355396765701,0.110372156777067,2415,258690.105820106,0.0997929606625259,0.0712215320910973,0.111866075158135
1978,IL,224931,1304401.09207816,0.107152860210465,0.0476590598894772,0.110854108754626,99006,944857.060774175,0.089014807183403,0.0537139163283033,0.106541639218835,7412,390743.33914698,0.101187263896384,0.0779816513761468,0.0921228998260682
1978,DE,10021,1707568.22975731,0.118251671489871,0.0359245584273027,0.113166596498988,4371,915155.940645161,0.0878517501715855,0.0457561198810341,0.127847435156394,342,417435.254237288,0.116959064327485,0.0789473684210526,0.142808173635613
1978,IA,59786,603659.324865267,0.116365035292543,0.0336031846920684,0.103627795872345,30809,562212.610016002,0.0788405985264046,0.0398584829108377,0.099378497483255,2099,141525.372636263,0.0724154359218676,0.0557408289661744,0.0878133260254302
1978,NJ,146454,982391.27102297,0.0983926693705873,0.04374752482008,0.110059916254257,64232,805695.718950676,0.0816259808195292,0.0498661103499813,0.104270155183527,6053,353025.653663178,0.100941681810672,0.0832644969436643,0.0803063102307271
1978,MI,157054,974626.775679037,0.120716441478727,0.0429406446190482,0.152006621026741,69032,782330.311402134,0.0951153088422761,0.049672615598563,0.138883614427311,4537,380048.492149432,0.111968260965396,0.0773638968481375,0.129373803405451
1978,MD,65337,717229.30485765,0.126911244777079,0.0407120008570948,0.11711409853633,25542,601994.920551081,0.092827499804244,0.046394174301151,0.11546548008956,1788,379364.212283044,0.105704697986577,0.0833333333333333,0.096718436809924
1978,VA,80349,702337.578233403,0.130903931598402,0.0395897895431181,0.122065260477007,33709,656316.013052717,0.0968287400990833,0.0471684119967961,0.126393649051808,2256,265699.758656873,0.124113475177305,0.0656028368794326,0.120006774215308
1978,SC,45421,525344.089592464,0.122322273838093,0.0439884634860527,0.110147774995327,22438,457714.073080016,0.0998752116944469,0.0516980123005616,0.108421800147099,2107,173542.029300054,0.127669672520171,0.10109159943047,0.0891232207624318
1978,CO,58394,753876.12675843,0.123916840771312,0.0486180086995239,0.137495388402688,25635,603307.771465742,0.106651062999805,0.0591769065730447,0.134357432028243,1790,218938.189987163,0.141340782122905,0.0854748603351955,0.14100536395122
1978,KY,60431,677548.601190476,0.126789230692856,0.0471612251989873,0.117284105180021,29075,735524.178349949,0.106861564918315,0.0507996560619089,0.112264283334859,2171,277132.518756699,0.118378627360663,0.0870566559189314,0.10097275353279
1978,IN,90766,809961.521818295,0.111297181764097,0.0386488332635568,0.127620275495015,43100,654514.531903766,0.0851508120649652,0.04584686774942,0.124805470264237,2805,249975.875518672,0.103030303030303,0.0745098039215686,0.109843117568874
1978,AZ,45361,602462.374844397,0.15471440223981,0.0540772910650118,0.14174370522856,18985,611031.918205805,0.12910192257045,0.0608901764550961,0.138958566105365,1245,178746.895238095,0.129317269076305,0.0899598393574297,0.145486629955897
1978,AL,54170,656623.307400962,0.0979508953295182,0.0414805242754292,0.108979098979234,27143,575032.577537499,0.0764469660685997,0.0485944810816785,0.106500596631519,2396,222021.174294961,0.109348914858097,0.085559265442404,0.0950837781399174
1978,AR,42183,572349.696889407,0.121850034374037,0.0422207998482801,0.11422668437119,21162,537043.276287469,0.103014837917021,0.0513656554200926,0.123050638348269,1941,139390.825688073,0.129314786192684,0.0850077279752705,0.114710524402184
1978,TX,274969,967441.194321554,0.124668599005706,0.0492819190526932,0.149317218228547,117743,886375.735633431,0.108516005197761,0.0554258002598881,0.15437223058753,9031,359817.470473718,0.126896246262872,0.0786180932344148,0.148383924218617
1978,LA,72197,761466.844995543,0.1333573417178,0.0427164563624527,0.173219018890438,31940,713946.577918385,0.110613650594865,0.049906073888541,0.173642265381268,2719,245146.070518267,0.121368150055167,0.0838543582199338,0.163148531058266
1978,WA,80636,594097.704021791,0.138350116573243,0.039696909568927,0.142108295775992,33560,632625.187657517,0.101400476758045,0.0463051251489869,0.147297666961957,1964,756805.852923448,0.131873727087576,0.0840122199592668,0.131474479102063
1978,WV,26922,580427.94375548,0.101589777876829,0.0419359631528118,0.130406016291641,13260,562847.738295723,0.0779034690799397,0.0424585218702866,0.125141021137495,871,959148.024032043,0.0975889781859931,0.0665901262916188,0.10054051828415
1978,MN,81588,1124468.09850886,0.117284404569299,0.0348703240672648,0.127190879203017,37226,1064589.81058248,0.090340084886907,0.0426852200075216,0.123243247519481,2231,344341.627172196,0.100851636037651,0.0699238009861049,0.0849587713568378
1978,ID,18743,666492.478650219,0.142239769513952,0.0447633783279091,0.124424661588948,8802,856255.643462625,0.103840036355374,0.0522608498068621,0.141371944502789,550,230692.462845011,0.14,0.0981818181818182,0.165085745754499
1978,MO,98880,854914.898041287,0.114664239482201,0.041161003236246,0.122764313998032,45474,835685.879078742,0.0891058626907684,0.0470378677925848,0.117965316839033,2971,1519893.55433503,0.0969370582295523,0.0690003365870077,0.107455628902254
1978,OR,58248,686254.215115942,0.145000686718857,0.0430229364098338,0.132231468704751,24264,873917.85146315,0.111894164193867,0.0513105835806133,0.144198708736416,1470,1475790.39869813,0.131972789115646,0.0843537414965986,0.158857363462718
1978,NE,34541,885101.349174153,0.125474074288527,0.0327726469992183,0.118185825514004,16722,781007.345257235,0.0926922616911853,0.0396483674201651,0.111102520982998,988,288297.736966825,0.105263157894737,0.0708502024291498,0.119245596137152
1978,MS,37585,523714.716676319,0.118877211653585,0.0423041106824531,0.125831834766106,19389,536960.574971165,0.0933003249265047,0.0487389757078756,0.123957918119893,1803,151461.645415908,0.125901275651692,0.0870770937326678,0.0974902494622262
