sic87,naics97,mapping_ec,mapping_official,mapping_all,weight_mapping_ec,weight_mapping_official,weight_mapping_all,weight_emp,weight_estabs,weight_pay,weight_ship,rw1,tot_rw,rw2,weight_hybrid,source,weight_shipments,emp,estabs,shipments,pay,test
1710,2351//,1,1,1,1,1,1,1,1,1,.99999994,,0,1,1,,,,,,,1
1711,235110,1,1,1,1,1,1,1,1,1,,,0,1,1,both,.99999994,788930,84876,88427445,25720160,1
1720,2352//,1,1,1,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
1721,235210,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,191073,36338,12793202,4472284,1
1730,2353//,1,1,1,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
1731,235310,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,641984,61414,64915068,21680037,1
1740,2354//,3,3,3,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
1741,235410,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,164235,22613,12297679,4068498,1
1742,235420,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,256537,19333,21906250,7258261,1
1743,235430,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,39755,6846,3533002,1064176,1
1750,2355//,2,2,2,1,1,1,1,1,1,.99999994,,0,1,1,,,,,,,1
1751,235510,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,230408,44857,20642857,5490470,1
1752,235520,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,60533,12078,6815514,1672302,1
1760,2356//,1,1,1,1,1,1,1,1,1,.99999994,,0,1,1,,,,,,,1
1761,235610,1,1,1,1,1,1,1,1,1,,,0,1,1,both,.99999994,253314,30557,24153351,6494890,1
1770,2354//,1,1,1,.5,.5,.5,.037338305,.035606708,.03124284,.026866786,,0,1,.037338305,,,,,,,1
1770,2357//,1,1,1,.5,.5,.5,.96266168,.96439332,.96875715,.97313315,,0,1,.96266168,,,,,,,1
1771,235420,1,1,1,.5,.5,.5,.037338305,.035606708,.03124284,,,0,1,.037338305,both,.026866786,10172,1123,722422,221178,1
1771,235710,1,1,1,.5,.5,.5,.96266168,.96439332,.96875715,,,0,1,.96266168,both,.97313315,262256,30416,26166613,6858140,1
1780,2358//,1,1,1,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
1781,235810,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,21214,3862,2222222,576190,1
1790,2352//,1,1,1,.11111111,.11111111,.11111111,.0078887641,.018673999,.004364673,.0047434568,,0,1,.0078887641,,,,,,,1
1790,2359//,7,7,7,.77777779,.77777779,.77777779,.9575122,.96788925,.96222919,.96897125,,0,1,.9575122,,,,,,,1
1790,5629//,1,1,1,.11111111,.11111111,.11111111,.034599032,.013436768,.033406142,.026285287,,0,1,.034599032,,,,,,,1
1791,235910,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,72301,4238,8152671,2387070,1
1793,235920,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,34739,4472,3948766,1024415,1
1794,235930,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,116237,18228,14193576,3353873,1
1795,235940,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,18820,1541,2304007,592175,1
1796,235950,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,75501,4488,9342927,3148030,1
1799,235210,1,1,1,.25,.25,.25,.019166626,.040555909,.012257467,,,0,1,.019166626,both,.013813977,4258,1141,274095,71210,1
1799,235920,1,1,1,.25,.25,.25,.0048749307,.0085661476,.0046707815,,,0,1,.0048749307,both,.0048771636,1083,241,96772,27135,1
1799,235990,1,1,1,.25,.25,.25,.89189625,.92169619,.88925606,,,0,1,.89189625,both,.90476042,198141,25931,17952130,5166151,1
1799,562910,1,1,1,.25,.25,.25,.084062174,.029181773,.093815669,,,0,1,.084062174,both,.076548472,18675,821,1518864,545024,1
179\,484///,1,,1,.11111111,,.11111111,.0025252525,.0025252525,.0025252525,,,0,1,.0025252525,fk,.0025252525,68.14408874511719,1,855.9705200195313,3697.6435546875,1
179\,4931//,1,,1,.11111111,,.11111111,.04040404,.04040404,.04040404,,,0,1,.04040404,fk,.04040404,1090.305419921875,16,13695.5283203125,59162.296875,1
179\,514210,1,,1,.11111111,,.11111111,.0025252525,.0025252525,.0025252525,,,0,1,.0025252525,fk,.0025252525,68.14408874511719,1,855.9705200195313,3697.6435546875,1
179\,5412//,1,,1,.11111111,,.11111111,.04040404,.04040404,.04040404,,,0,1,.04040404,fk,.04040404,1090.305419921875,16,13695.5283203125,59162.296875,1
179\,5417//,1,,1,.11111111,,.11111111,.005050505,.005050505,.005050505,,,0,1,.005050505,fk,.005050505,136.2881774902344,2,1711.941040039063,7395.287109375,1
179\,551114,1,,1,.11111111,,.11111111,.80050504,.80050504,.80050504,,,0,1,.80050504,fk,.8005051,21601.67613220215,317,271342.6548461914,1172153.006835938,1
179\,5613//,1,,1,.11111111,,.11111111,.005050505,.005050505,.005050505,,,0,1,.005050505,fk,.005050505,136.2881774902344,2,1711.941040039063,7395.287109375,1
179\,811///,1,,1,.11111111,,.11111111,.037878789,.037878789,.037878789,,,0,1,.037878789,fk,.037878789,1022.161331176758,15,12839.55780029297,55464.6533203125,1
179\,949999,1,,1,.11111111,,.11111111,.065656565,.065656565,.065656565,,,0,1,.065656565,fk,.065656565,1771.746307373047,26,22255.23352050781,96138.732421875,1
20--,11----,1,1,1,.0014513788,.0013679891,.0013679891,.0047607743,.035962466,.0033979062,.0034461075,,.008207934,.99179208,.0047216984,,,,,,,1
20--,31----,679,713,713,.98548621,.97537619,.97537619,.95291644,.902022,.95451933,.96693629,,.008207934,.99179208,.945095,,,,,,,1
20--,51----,8,10,10,.01161103,.013679891,.013679891,.041781899,.057394322,.041676309,.029409913,,.008207934,.99179208,.041438956,,,,,,,1
20--,54----,0,6,6,0,.008207934,.008207934,0,0,0,0,.008207934,.008207934,.99179208,.008207934,,,,,,,1
20--,81----,1,1,1,.0014513788,.0013679891,.0013679891,.00054088782,.0046212021,.00040640682,.00020770954,,.008207934,.99179208,.00053644826,,,,,,,1
2000,311///,65,66,67,.91549295,.91666669,.91780823,.90971088,.87431747,.88170081,.87579966,,0,1,.90971088,,,,,,,1
2000,312///,6,6,6,.084507041,.083333336,.08219178,.090289123,.12568253,.11829918,.12420032,,0,1,.090289123,,,,,,,1
2010,3116//,3,3,3,.75,.75,.75,.97607756,.9724319,.97837037,.98481399,,0,1,.97607756,,,,,,,1
2010,3119//,1,1,1,.25,.25,.25,.02392243,.0275681,.021629632,.015186021,,0,1,.02392243,,,,,,,1
2011,311611,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,142252,1383,54484916,3254363,1
2013,311612,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,84863,1108,23253385,2220198,1
2015,311615,1,1,1,.5,.5,.5,.95292932,.84892088,.95055825,,,0,1,.95292932,both,.94947249,223663,472,31715850,4047094,1
2015,311999,1,1,1,.5,.5,.5,.047070652,.15107913,.04944174,,,0,1,.047070652,both,.050527528,11048,84,1687804,210503,1
2020,3115//,5,5,5,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
2021,311512,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,1827,34,1367548,56524,1
2022,311513,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,36943,525,20329694,1017073,1
2023,311514,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,16025,215,9195111,570271,1
2024,311520,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,19939,451,5904336,612063,1
2026,311511,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,58276,613,22223852,1922325,1
2030,3112//,1,1,1,.11111111,.11111111,.11111111,.00005353045,.0014866204,.000027930571,.000019423265,,0,1,.00005353045,,,,,,,1
2030,3114//,6,6,6,.66666669,.66666669,.66666669,.93568796,.88354808,.92003393,.89058626,,0,1,.93568796,,,,,,,1
2030,3119//,2,2,2,.22222222,.22222222,.22222222,.064258523,.11496531,.079938121,.10939431,,0,1,.064258523,,,,,,,1
2032,311422,1,1,1,.5,.5,.5,.973472,.95238096,.97672468,,,0,1,.973472,both,.98041505,19211,140,8070442,604171,1
2032,311999,1,1,1,.5,.5,.5,.026528023,.047619049,.023275364,,,0,1,.026528023,both,.019584939,523.5177230834961,7,161216.53515625,14397.40380859375,1
2033,311421,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,56081,695,14508303,1537288,1
2034,311211,1,1,1,.5,.5,.5,.00078014185,.019736841,.0004104457,,,0,1,.00078014185,both,.00035296706,11,3,1020,149,1
2034,311423,1,1,1,.5,.5,.5,.99921983,.98026317,.99958956,,,0,1,.99921983,both,.99964702,14089,149,2888768,362871,1
2035,311421,1,1,1,.5,.5,.5,.38489524,.36440679,.31445804,,,0,1,.38489524,both,.20846112,7935,129,1470495,189005,1
2035,311941,1,1,1,.5,.5,.5,.61510479,.63559324,.68554199,,,0,1,.61510479,both,.79153889,12681,225,5583554,412045,1
2037,311411,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,46900,258,9631300,1062357,1
2038,311412,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,48059,412,10199245,1152373,1
2040,3111//,2,2,2,.25,.25,.25,.45542881,.67034268,.40319872,.45815921,,0,1,.45542881,,,,,,,1
2040,3112//,4,4,4,.5,.5,.5,.39093807,.22725482,.46281356,.45878258,,0,1,.39093807,,,,,,,1
2040,3116//,1,1,1,.125,.125,.125,.0011854558,.0039385585,.00063676038,.00027285411,,0,1,.0011854558,,,,,,,1
2040,3118//,1,1,1,.125,.125,.125,.15244767,.09846396,.13335097,.082785353,,0,1,.15244767,,,,,,,1
2041,311211,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,12788,380,8044903,445501,1
2043,311230,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,14396,71,9098833,718069,1
2044,311212,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,3832,68,2374891,119756,1
2045,311822,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,15689,250,5047752,491511,1
2046,311221,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,9217,58,8455172,422533,1
2047,311111,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,14106,188,8766978,505730,1
2048,311119,1,1,1,.5,.5,.5,.99629021,.9934383,.99761182,,,0,1,.99629021,both,.99913275,32764,1514,19168810,980398,1
2048,311611,1,1,1,.5,.5,.5,.0037097854,.0065616798,.0023882086,,,0,1,.0037097854,both,.00086716766,122,10,16637,2347,1
2050,3118//,4,4,4,.80000001,.80000001,.80000001,.98460549,.98515284,.9854477,.98430932,,0,1,.98460549,,,,,,,1
2050,3119//,1,1,1,.2,.2,.2,.015394495,.014847161,.01455227,.015690673,,0,1,.015394495,,,,,,,1
2051,311812,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,163941,2753,21415742,4629706,1
2052,311812,1,1,1,.33333334,.33333334,.33333334,.0053907204,.029279279,.0053877155,,,0,1,.0053907204,both,.0041405656,252,13,43581,7820,1
2052,311821,1,1,1,.33333334,.33333334,.33333334,.92025155,.85585588,.92969722,,,0,1,.92025155,both,.94445002,43019,380,9940690,1349409,1
2052,311919,1,1,1,.33333334,.33333334,.33333334,.074357711,.11486486,.064915083,,,0,1,.074357711,both,.051409386,3476,51,541103,94221,1
2053,311813,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,15107,238,2544531,393504,1
2060,3113//,6,8,8,.85714287,.8888889,.8888889,.8963238,.88007379,.91378021,.88262618,,0,1,.8963238,,,,,,,1
2060,3119//,1,1,1,.14285715,.11111111,.11111111,.10367619,.1199262,.08621981,.11737388,,0,1,.10367619,,,,,,,1
2061,311311,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,4968,39,1469792,168910,1
2062,311312,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,3891,18,3209186,191663,1
2063,311313,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,7718,36,2732503,252236,1
2064,311330,1,1,1,.5,.5,.5,.54833657,.6040172,.53809744,,,0,1,.54833657,both,.60638058,29421,421,7684326,807525,1
2064,311340,1,1,1,.5,.5,.5,.4516634,.39598277,.46190256,,,0,1,.4516634,both,.39361939,24234,276,4988121,693179,1
2066,311320,1,1,1,1,.5,.5,1,1,1,,,.5,.5,.5,both,1,10594,164,3954586,408757,1
2066,311330,,1,1,,.5,.5,,,,,.5,.5,.5,.5,official,,,,,,1
2067,311340,,1,1,,1,1,,,,,1,1,0,1,official,,,,,,1
2068,311911,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,9349,130,3196703,237989,1
2070,3112//,6,6,6,.66666669,.66666669,.66666669,.6512211,.52542371,.67502654,.89347863,,0,1,.6512211,,,,,,,1
2070,3116//,1,1,1,.11111111,.11111111,.11111111,.32295108,.4519774,.30307835,.098285854,,0,1,.32295108,,,,,,,1
2070,3117//,2,2,2,.22222222,.22222222,.22222222,.025827805,.02259887,.021895139,.0082355374,,0,1,.025827805,,,,,,,1
2074,311223,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,2024,35,844960,51679,1
2075,311222,1,1,1,.5,.5,.5,.91746461,.78813559,.92131108,,,0,1,.91746461,both,.94415885,6803,93,14495662,236706,1
2075,311225,1,1,1,.5,.5,.5,.082535401,.21186441,.078688949,,,0,1,.082535401,both,.05584117,612,25,857329,20217,1
2076,311223,1,1,1,.5,.5,.5,.72737557,.73076922,.69873875,,,0,1,.72737557,both,.88026118,643,19,875778,21772,1
2076,311225,1,1,1,.5,.5,.5,.27262443,.26923078,.30126128,,,0,1,.27262443,both,.11973883,241,7,119129,9387,1
2077,311613,1,1,1,.33333334,.33333334,.33333334,.92594796,.95238096,.93262488,,,0,1,.92594796,both,.92268652,8804,240,2571871,269176,1
2077,311711,1,1,1,.33333334,.33333334,.33333334,.0032603801,.011904762,.003239532,,,0,1,.0032603801,both,.00295009,31,3,8223,935,1
2077,311712,1,1,1,.33333334,.33333334,.33333334,.070791706,.035714287,.064135626,,,0,1,.070791706,both,.074363366,673.0942153930664,9,207278.40234375,18510.94775390625,1
2079,311225,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,7430,100,6187024,259757,1
2080,3112//,1,1,1,.11111111,.11111111,.11111111,.0089365914,.01473064,.010299389,.011365629,,0,1,.0089365914,,,,,,,1
2080,3119//,3,3,3,.33333334,.33333334,.33333334,.077418625,.12584175,.076977566,.11691655,,0,1,.077418625,,,,,,,1
2080,3121//,5,5,5,.55555558,.55555558,.55555558,.91364479,.85942763,.91272306,.87171781,,0,1,.91364479,,,,,,,1
2082,312120,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,34251,529,18203492,1598573,1
2083,311213,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,1341,35,788613,56785,1
2084,312130,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,18193,687,6194564,668051,1
2085,312140,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,6545,60,3904763,252392,1
2086,312111,1,1,1,.5,.5,.5,.94032776,.80287206,.9473083,,,0,1,.94032776,both,.97558045,73449,615,31396129,2380796,1
2086,312112,1,1,1,.5,.5,.5,.059672259,.19712794,.052691724,,,0,1,.059672259,both,.024419522,4661,151,785869,132426,1
2087,311930,1,1,1,.33333334,.33333334,.33333334,.53739172,.58528429,.53196114,,,0,1,.53739172,both,.81244266,6243,175,6590816,225770,1
2087,311942,1,1,1,.33333334,.33333334,.33333334,.25660175,.30769232,.31296101,,,0,1,.25660175,both,.096709386,2981,92,784540,132824,1
2087,311999,1,1,1,.33333334,.33333334,.33333334,.20600653,.10702341,.15507786,,,0,1,.20600653,both,.090847932,2393.223876953125,32,736989.875,65816.703125,1
2090,3114//,1,1,1,.06666667,.071428575,.06666667,.0029690072,.0017456359,.0034619218,.0038965999,,0,1,.0029690072,,,,,,,1
2090,3117//,2,2,2,.13333334,.14285715,.13333334,.3072969,.20748129,.30120337,.32824075,,0,1,.3072969,,,,,,,1
2090,3118//,2,2,2,.13333334,.14285715,.13333334,.096595407,.12493765,.078884527,.058201633,,0,1,.096595407,,,,,,,1
2090,3119//,9,8,9,.60000002,.5714286,.60000002,.56393701,.52069825,.59267128,.60095596,,0,1,.56393701,,,,,,,1
2090,3121//,1,1,1,.06666667,.071428575,.06666667,.029201712,.14513716,.023778906,.0087050386,,0,1,.029201712,,,,,,,1
2091,311711,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,5340,163,853895,120935,1
2092,311712,1,1,1,1,1,1,1,1,.99999994,,,0,1,1,both,1,50033.33667755127,669,15407694.57421875,1375980.449707031,1
2095,311920,1,1,1,.5,1,.5,.98576629,.99033815,.98831451,,,0,1,.98576629,both,.99362081,10359,205,7174585,347907,1
2095,311942,1,,1,.5,,.5,.014233754,.0096618356,.011685523,,,0,1,.014233754,fk,.0063791885,149.5764923095703,2,46061.8671875,4113.5439453125,1
2096,311919,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,33502,368,9178696,1021545,1
2097,312113,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,5262,582,431262,118176,1
2098,311823,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,6063,266,1766528,174460,1
2099,311423,1,1,1,.125,.125,.125,.0076993927,.0039886041,.0095230667,,,0,1,.0076993927,both,.013147513,535,7,193044,17205,1
2099,311830,1,1,1,.125,.125,.125,.16324152,.13390313,.12043122,,,0,1,.16324152,both,.07606636,11343,235,1116877,217579,1
2099,311911,1,1,1,.125,.125,.125,.016463747,.0091168089,.019317904,,,0,1,.016463747,both,.054108892,1144,16,794477,34901,1
2099,311920,1,1,1,.125,.125,.125,.036496561,.023931624,.053939134,,,0,1,.036496561,both,.054507926,2536,42,800336,97450,1
2099,311941,1,1,1,.125,.125,.125,.01793167,.05868946,.017633585,,,0,1,.01793167,both,.015425124,1246,103,226486,31858,1
2099,311942,1,1,1,.125,.125,.125,.13238639,.099145301,.17251556,,,0,1,.13238639,both,.21414998,9199,174,3144349,311678,1
2099,311991,1,1,1,.125,.125,.125,.2992833,.25356126,.25669217,,,0,1,.2992833,both,.18744005,20796,445,2752169,463757,1
2099,311999,1,1,1,.125,.125,.125,.32649744,.41766381,.34994736,,,0,1,.32649744,both,.38515416,22687,733,5655191,632238,1
2100,312///,5,5,5,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
2110,3122//,1,1,1,1,1,1,1,1,1,.99999994,,0,1,1,,,,,,,1
2111,312221,1,1,1,1,1,1,1,1,1,,,0,1,1,both,.99999994,21302,13,29252787,1246557,1
2120,3122//,1,1,1,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
2121,312229,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,1951.935356140137,42,440044.130859375,66226.5556640625,1
2130,3122//,1,1,1,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
2131,312229,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,975.9676780700684,21,220022.0654296875,33113.27783203125,1
2140,3122//,2,2,2,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
2141,312210,1,1,1,.5,.5,.5,.87266177,.86206895,.73883247,,,0,1,.87266177,both,.93823844,5085,25,3462340,115795,1
2141,312229,1,1,1,.5,.5,.5,.12733825,.13793103,.2611675,,,0,1,.12733825,both,.061761569,742,4,227916,40932,1
2200,313///,27,27,28,.71052629,.71052629,.71794873,.68001276,.63038182,.70918345,.68445504,,0,1,.68001276,,,,,,,1
2200,314///,4,4,4,.10526316,.10526316,.1025641,.13500622,.1541836,.1425118,.18312278,,0,1,.13500622,,,,,,,1
2200,315///,7,7,7,.18421052,.18421052,.17948718,.18498099,.21543461,.14830476,.13242218,,0,1,.18498099,,,,,,,1
2210,3132//,1,1,1,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
2211,313210,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,46402,398,6195171,1172535,1
2220,3132//,1,1,1,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
2221,313210,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,77123,452,10682267,2024968,1
2230,3132//,1,1,1,.33333334,.33333334,.33333334,.8731901,.51282054,.88925242,.92502165,,0,1,.8731901,,,,,,,1
2230,3133//,2,2,2,.66666669,.66666669,.66666669,.12680988,.48717949,.11074757,.074978329,,0,1,.12680988,,,,,,,1
2231,313210,1,1,1,.33333334,.33333334,.33333334,.8731901,.51282054,.88925242,,,0,1,.8731901,both,.92502165,9227,40,1343310,234278,1
2231,313311,1,1,1,.33333334,.33333334,.33333334,.11280401,.41025642,.098035716,,,0,1,.11280401,both,.064343378,1192,32,93439,25828,1
2231,313312,1,1,1,.33333334,.33333334,.33333334,.014005868,.07692308,.012711848,,,0,1,.014005868,both,.01063495,148,6,15444,3349,1
2240,3132//,1,1,1,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
2241,313221,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,16563,273,1408543,371438,1
2250,3132//,3,3,3,.25,.23076923,.23076923,.26848647,.22971602,.29988652,.29893577,,0,1,.26848647,,,,,,,.99999994
2250,3133//,2,3,3,.16666667,.23076923,.23076923,.091844477,.097870186,.1178704,.13006599,,0,1,.091844477,,,,,,,.99999994
2250,3151//,7,7,7,.58333331,.53846157,.53846157,.639669,.67241377,.58224314,.57099825,,0,1,.639669,,,,,,,.99999994
2251,315111,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,16962,137,1541302,327514,1
2252,315111,1,1,1,.5,.5,.5,.017015995,.035164837,.018817334,,,0,1,.017015995,both,.013443707,617,16,41172,12576,1
2252,315119,1,1,1,.5,.5,.5,.98298401,.96483517,.98118269,,,0,1,.98298401,both,.98655629,35643,439,3021376,655744,1
2253,315191,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,43525,643,5393105,884752,1
2254,315192,1,1,1,1,1,1,1,1,1,,,0,1,1,both,.99999994,4929.529037475586,54,722963.28515625,120269.6674804688,1
2257,313241,1,1,1,.5,.5,.5,.73451513,.71309191,.69389737,,,0,1,.73451513,both,.63157088,24903,256,3089010,578598,1
2257,313312,1,1,1,.5,.5,.5,.2654849,.28690809,.30610263,,,0,1,.2654849,both,.36842912,9001,103,1801985,255240,1
2258,313249,1,1,1,.5,.5,.5,.74804497,.65648854,.73669004,,,0,1,.74804497,both,.78538907,17505,172,2505465,439552,1
2258,313312,1,1,1,.5,.5,.5,.25195503,.34351146,.26330996,,,0,1,.25195503,both,.21461092,5896,90,684629,157106,1
2259,313249,1,1,1,.33333334,.25,.25,.35441422,.40322581,.46219158,,,.25,.75,.26581067,both,.38035959,1140,25,120608,30943,1
2259,313312,,1,1,,.25,.25,,,,,.25,.25,.75,.25,official,,,,,,1
2259,315191,1,1,1,.33333334,.25,.25,.58882505,.56451613,.47127318,,,.25,.75,.4416188,both,.53519607,1894,35,169705,31551,1
2259,315192,1,1,1,.33333334,.25,.25,.056760728,.032258064,.066535272,,,.25,.75,.042570546,both,.084444381,182.5751495361328,2,26776.41796875,4454.43212890625,1
2260,3133//,3,3,3,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
2261,313311,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,21352,442,2996555,537198,1
2262,313311,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,21164,306,4488192,601477,1
2269,313312,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,11225,155,1216127,254617,1
2270,3141//,1,1,1,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
2273,314110,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,52419,474,11611217,1339586,1
2280,3131//,3,3,3,.60000002,.75,.60000002,.96567851,.95379537,.96301574,.96939945,,0,1,.96567851,,,,,,,1
2280,3133//,2,1,2,.40000001,.25,.40000001,.034321479,.046204619,.03698428,.030600568,,0,1,.034321479,,,,,,,1
2281,313111,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,57869,393,8094541,1315611,1
2282,313112,1,1,1,.5,1,.5,.93591464,.92465752,.93126118,,,0,1,.93591464,both,.95842803,20256,135,4153549,478414,1
2282,313312,1,,1,.5,,.5,.064085387,.075342469,.068738841,,,0,1,.064085387,fk,.041572001,1387,11,180161,35313,1
2284,313113,1,1,1,.5,.5,.5,.74626863,.74626863,.74626869,,,0,1,.74626863,both,.74626863,4564.37873840332,50,669410.44921875,111360.8032226563,1
2284,313312,1,1,1,.5,.5,.5,.25373134,.25373134,.25373137,,,0,1,.25373134,both,.25373134,1551.888771057129,17,227599.552734375,37862.67309570313,1
2290,3131//,2,2,2,.18181819,.18181819,.18181819,.02656801,.020020019,.021411832,.013957269,,0,1,.02656801,,,,,,,1
2290,3132//,4,4,4,.36363637,.36363637,.36363637,.37616548,.27327326,.40932333,.43886259,,0,1,.37616548,,,,,,,1
2290,3133//,2,2,2,.18181819,.18181819,.18181819,.18292797,.23123123,.20422047,.19669692,,0,1,.18292797,,,,,,,1
2290,3149//,3,3,3,.27272728,.27272728,.27272728,.41433853,.47547549,.36504439,.35048318,,0,1,.41433853,,,,,,,1
2295,313320,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,10106,229,1928926,341119,1
2296,314992,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,5723,21,1212119,167732,1
2297,313230,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,17047,193,3759985,561470,1
2298,314991,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,6417,201,777091,159268,1
2299,313111,1,1,1,.14285715,.14285715,.14285715,.082768649,.053521127,.073513255,,,0,1,.082768649,both,.055367425,1403,19,125385,34005,.99999994
2299,313113,1,1,1,.14285715,.14285715,.14285715,.0053854235,.0028169013,.0048148772,,,0,1,.0053854235,both,.0059119565,91.28757476806641,1,13388.208984375,2227.216064453125,.99999994
2299,313210,1,1,1,.14285715,.14285715,.14285715,.0071972734,.053521127,.0063212099,,,0,1,.0071972734,both,.0055837706,122,19,12645,2924,.99999994
2299,313221,1,1,1,.14285715,.14285715,.14285715,.001238875,.0084507046,.00067881669,,,0,1,.001238875,both,.00049545203,21,3,1122,314,.99999994
2299,313230,1,1,1,.14285715,.14285715,.14285715,.23402938,.16338028,.27656808,,,0,1,.23402938,both,.26041523,3967,58,589736,127932,.99999994
2299,313312,1,1,1,.14285715,.14285715,.14285715,.010770847,.0056338026,.0096297543,,,0,1,.010770847,both,.011823913,182.5751495361328,2,26776.41796875,4454.43212890625,.99999994
2299,314999,1,1,1,.14285715,.14285715,.14285715,.65860951,.71267605,.628474,,,0,1,.65860951,both,.66040218,11164,253,1495546,290713,.99999994
2300,313///,1,1,1,.012658228,.011235955,.011235955,.0052392571,.010123447,.0054547354,.0032441595,,0,1,.0052392571,,,,,,,1
2300,314///,8,9,9,.10126583,.10112359,.10112359,.18599606,.24860108,.19811139,.19238693,,0,1,.18599606,,,,,,,1
2300,315///,66,75,75,.83544302,.84269661,.84269661,.73378843,.639144,.68909746,.70311284,,0,1,.73378843,,,,,,,1
2300,323///,1,1,1,.012658228,.011235955,.011235955,.04140247,.092221603,.047009341,.040926576,,0,1,.04140247,,,,,,,1
2300,336///,2,2,2,.025316456,.02247191,.02247191,.030013252,.0074324035,.056176402,.056357101,,0,1,.030013252,,,,,,,1
2300,339///,1,1,1,.012658228,.011235955,.011235955,.0035605663,.0024774678,.0041506775,.0039723818,,0,1,.0035605663,,,,,,,1
2310,3152//,2,2,2,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
2311,315211,1,1,1,.5,.5,.5,.26294613,.24264705,.19796373,,,0,1,.26294613,both,.13844697,7515,66,309043,107602,1
2311,315222,1,1,1,.5,.5,.5,.73705387,.75735295,.80203629,,,0,1,.73705387,both,.86155301,21065,206,1923169,435942,1
