weight,loc_code,hh_size,age_category,race,gender,ar_bor,mortgage_bor,installment_debt,better_off,auto,auto_bor,bank_auto_bor,durable,durable_bor,bank_durable_bor,item_name,income,year
239,57,4,3,1,2,0,0,100,0,0,0,0,400,320,0,Furniture,2400,1947
239,57,3,-,1,1,0,0,0,-1,0,0,0,0,0,0,,3200,1947
239,83,1,5,1,1,0,100,0,0,0,0,0,0,0,0,,600,1947
457,83,2,2,1,1,0,0,0,1,0,0,0,0,0,0,,2500,1947
124,69,3,4,1,1,0,0,0,0,0,0,0,0,0,0,,3400,1947
457,69,2,1,1,1,0,0,0,1,0,0,0,1400,0,0,Furniture,3600,1947
398,73,8,4,1,1,0,0,100,0,700,560,0,100,0,0,Furniture,1400,1947
457,73,3,3,1,1,0,0,0,-1,0,0,0,0,0,0,,2200,1947
457,73,1,4,2,2,0,0,0,-1,0,0,0,0,0,0,,1500,1947
124,66,2,4,1,2,0,0,0,1,0,0,0,400,0,0,Other,6200,1947
239,70,4,3,1,1,0,0,0,0,1100,0,0,0,0,0,,4500,1947
239,70,2,1,1,1,0,0,0,1,0,0,0,0,0,0,,2900,1947
457,68,4,3,1,2,2000,100,2500,0,0,0,0,160,128,0,Washing machine,1400,1947
457,68,3,2,1,1,0,0,0,-1,0,0,0,0,0,0,,1400,1947
239,68,3,2,1,2,0,400,300,-1,0,0,0,800,640,0,Refrigerator,2800,1947
239,68,2,4,1,1,0,4,0,0,0,0,0,0,0,0,,2100,1947
457,64,2,5,1,1,0,0,0,-1,0,0,0,0,0,0,,0,1947
457,74,2,4,1,2,0,0,0,0,0,0,0,0,0,0,,400,1947
202,77,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,2700,1947
239,77,4,2,1,1,0,0,0,-1,0,0,0,0,0,0,,3000,1947
239,71,3,4,1,2,0,0,0,1,0,0,0,0,0,0,,1900,1947
239,71,1,4,1,2,0,0,0,0,0,0,0,0,0,0,,2100,1947
239,71,5,4,1,1,0,0,0,1,0,0,0,0,0,0,,2500,1947
239,71,3,5,1,2,0,0,0,0,0,0,0,0,0,0,,4000,1947
493,46,3,2,1,1,,1000,2500,1,1300,0,0,0,0,0,,2100,1947
493,46,2,4,1,2,0,0,0,-1,0,0,0,0,0,0,,3000,1947
124,46,4,3,1,1,0,0,0,1,0,0,0,0,0,0,,4600,1947
457,40,1,5,1,2,0,0,0,-1,0,0,0,0,0,0,,400,1947
457,40,3,4,1,1,0,0,0,-1,0,0,0,0,0,0,,5100,1947
457,40,3,4,1,1,0,0,0,0,0,0,0,170,0,0,Radio,2000,1947
457,40,3,4,1,2,0,0,0,0,0,0,0,260,0,0,Furniture,2500,1947
239,44,2,4,1,1,0,0,0,0,0,0,0,0,0,0,,2000,1947
239,44,4,3,1,1,0,300,0,1,0,0,0,650,0,0,Furniture,7500,1947
239,54,2,4,1,1,370,0,0,1,0,0,0,20,0,0,Furniture,5100,1947
239,54,3,-,1,1,0,575,300,-1,300,0,0,680,544,0,Refrigerator,2500,1947
239,54,1,5,1,2,0,100,0,1,0,0,0,0,0,0,,1100,1947
239,53,4,3,1,1,0,0,0,1,300,0,0,0,0,0,,3700,1947
239,53,3,3,1,1,450,0,100,0,0,0,0,300,0,0,Other,4200,1947
239,53,6,3,1,1,0,0,0,0,0,0,0,0,0,0,,1900,1947
457,53,5,2,1,2,0,100,0,0,0,0,0,200,0,0,Other,5000,1947
239,53,3,2,1,1,0,0,0,-1,0,0,0,100,0,0,Furniture,3500,1947
239,53,2,1,1,2,0,0,0,0,0,0,0,0,0,0,,1700,1947
457,53,1,5,1,2,0,0,0,0,0,0,0,0,0,0,,500,1947
457,53,2,4,1,1,0,0,0,0,0,0,0,0,0,0,,1000,1947
239,53,5,3,1,1,0,0,0,1,0,0,0,0,0,0,,2400,1947
239,53,2,4,1,1,0,0,0,0,0,0,0,0,0,0,,900,1947
239,53,4,2,1,1,2700,100,0,0,0,0,0,0,0,0,,1800,1947
331,54,1,3,1,2,0,0,0,1,0,0,0,0,0,0,,1100,1947
239,54,2,4,1,1,0,0,0,1,0,0,0,180,0,0,Furniture,1400,1947
239,54,3,2,1,1,0,0,100,-1,0,0,0,590,0,0,Furniture,2400,1947
239,47,2,4,1,1,100,0,0,1,0,0,0,0,0,0,,1800,1947
239,47,5,3,1,1,0,0,0,0,0,0,0,0,0,0,,1800,1947
143,49,5,3,1,2,0,0,0,1,0,0,0,0,0,0,,5400,1947
457,49,6,3,1,2,0,0,0,-1,0,0,0,50,0,0,Other,1500,1947
457,49,3,4,1,2,0,0,0,1,0,0,0,80,0,0,Refrigerator,3400,1947
239,49,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,3100,1947
239,59,4,2,1,2,0,0,100,0,0,0,0,50,40,0,Furniture,1800,1947
457,63,2,2,1,2,0,0,100,1,0,0,0,170,136,0,Furniture,1900,1947
493,13,3,3,1,2,0,0,0,-1,0,0,0,0,0,0,,2000,1947
239,13,4,3,1,1,0,0,0,1,0,0,0,0,0,0,,3500,1947
239,13,2,2,1,1,0,0,0,1,1000,450,0,500,400,0,Furniture,5900,1947
124,13,2,5,1,2,0,0,100,0,0,0,0,0,0,0,,4100,1947
124,13,2,3,1,2,0,0,0,0,0,0,0,40,0,0,Radio,2600,1947
124,13,3,4,1,1,0,0,0,-1,0,0,0,0,0,0,,5200,1947
493,13,5,4,1,1,0,0,0,1,0,0,0,250,0,0,Refrigerator,2600,1947
124,13,2,3,1,2,200,0,0,1,0,0,0,0,0,0,,4900,1947
493,13,5,4,1,1,0,0,0,1,0,0,0,0,0,0,,4900,1947
239,13,2,3,1,1,0,0,0,0,0,0,0,0,0,0,,5300,1947
239,15,2,4,1,1,200,500,300,-1,0,0,0,0,0,0,,12000,1947
239,15,2,2,1,1,0,0,0,0,0,0,0,10,0,0,Radio,2500,1947
493,17,5,3,1,1,0,0,0,-1,0,0,0,200,0,0,Washing machine,2600,1947
493,17,5,4,2,1,0,0,0,-1,0,0,0,500,0,0,Refrigerator,3000,1947
493,17,3,4,1,1,0,0,0,-1,0,0,0,0,0,0,,3700,1947
239,17,5,4,1,1,0,0,0,0,0,0,0,0,0,0,,3600,1947
239,17,4,4,1,1,0,0,0,0,0,0,0,0,0,0,,6600,1947
493,17,2,4,1,1,0,0,0,1,0,0,0,60,0,0,Furniture,2200,1947
493,17,3,3,1,1,0,0,0,1,0,0,0,0,0,0,,2300,1947
124,17,2,2,1,1,0,0,0,0,0,0,0,580,0,0,Refrigerator,2300,1947
493,17,3,2,1,1,0,0,100,0,0,0,0,1200,180,0,Furniture,3700,1947
143,17,2,4,-,1,0,0,0,0,0,0,0,0,0,0,,13000,1947
143,17,3,3,-,1,0,0,0,0,0,0,0,0,0,0,,8000,1947
143,17,4,3,-,1,0,0,0,-1,0,0,0,0,0,0,,10200,1947
457,40,3,2,1,2,0,0,0,1,0,0,0,0,0,0,,2400,1947
457,40,2,1,1,1,0,0,0,0,0,0,0,0,0,0,,2100,1947
398,32,2,3,2,2,0,0,0,1,0,0,0,0,0,0,,300,1947
457,40,8,4,1,2,100,0,0,-1,0,0,0,0,0,0,,2700,1947
239,40,4,3,1,1,0,0,0,0,1900,0,0,0,0,0,,9000,1947
493,34,2,2,-,1,230,0,0,0,0,0,0,170,0,0,Furniture,3100,1947
239,40,2,4,1,2,0,0,0,0,0,0,0,0,0,0,,3100,1947
331,40,1,1,1,2,0,0,0,0,0,0,0,0,0,0,,1500,1947
457,40,3,4,1,1,1000,0,1500,1,0,0,0,350,0,0,Other,3700,1947
457,40,1,4,1,1,0,0,0,0,0,0,0,0,0,0,,800,1947
239,63,4,3,1,1,0,0,0,0,1400,0,0,230,0,0,Other,1600,1947
143,49,1,4,1,2,0,0,0,0,0,0,0,0,0,0,,4000,1947
143,49,3,2,1,1,0,0,0,1,0,0,0,0,0,0,,4700,1947
457,47,4,3,1,1,0,0,0,1,0,0,0,0,0,0,,3500,1947
457,62,3,4,1,2,0,0,0,0,0,0,0,0,0,0,,500,1947
239,62,4,2,1,1,200,0,0,0,0,0,0,170,0,0,Refrigerator,4400,1947
239,51,2,4,2,1,0,0,100,1,0,0,0,0,0,0,,700,1947
398,51,9,4,2,2,0,0,100,0,0,0,0,110,88,0,Refrigerator,900,1947
398,54,2,4,1,1,0,0,750,0,0,0,0,0,0,0,,1200,1947
239,54,4,2,1,1,1000,0,750,1,0,0,0,0,0,0,,3700,1947
239,57,3,-,-,2,0,0,0,0,0,0,0,100,0,0,Refrigerator,5000,1947
457,53,1,4,1,2,0,0,0,-1,0,0,0,0,0,0,,2000,1947
239,53,4,2,1,1,300,200,100,1,400,0,0,500,0,0,Furniture,1600,1947
239,57,3,2,1,2,0,0,0,1,0,0,0,0,0,0,,2200,1947
239,57,2,-,1,1,0,0,0,-1,0,0,0,0,0,0,,500,1947
457,67,4,3,1,1,0,0,0,0,0,0,0,300,0,0,Radio,3300,1947
457,67,4,4,1,2,0,0,0,-1,0,0,0,0,0,0,,1400,1947
202,77,3,2,1,1,120,0,100,-1,300,0,0,1300,0,0,Furniture,2400,1947
202,77,3,1,1,1,0,0,0,0,300,0,0,400,0,0,Furniture,2800,1947
398,75,6,4,1,1,350,0,0,1,900,0,0,0,0,0,,3430,1947
457,68,2,4,1,2,0,0,0,1,0,0,0,0,0,0,,2000,1947
239,68,4,2,1,1,0,0,100,0,0,0,0,250,200,0,Refrigerator,3000,1947
239,68,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,1600,1947
457,68,3,3,1,1,0,0,0,1,0,0,0,0,0,0,,2200,1947
239,68,4,2,1,1,0,0,100,1,0,0,0,150,67.5,0,Furniture,4500,1947
239,68,3,2,1,1,0,0,0,1,0,0,0,0,0,0,,2700,1947
239,68,5,3,1,1,0,0,0,-1,0,0,0,500,0,0,Furniture,7800,1947
457,73,3,1,1,1,0,200,100,1,0,0,0,450,202.5,0,Furniture,3200,1947
457,64,1,3,1,1,0,0,0,-1,0,0,0,0,0,0,,1380,1947
239,54,3,4,1,1,0,0,0,1,1400,0,0,500,0,0,Furniture,84000,1947
239,80,2,4,1,1,0,0,0,0,0,0,0,0,0,0,,12600,1947
239,80,3,3,1,1,0,0,0,1,0,0,0,0,0,0,,3300,1947
239,77,5,4,1,2,0,0,0,0,0,0,0,300,240,0,Other,7000,1947
239,77,2,5,1,1,0,0,0,0,0,0,0,0,0,0,,1400,1947
202,77,3,2,1,1,0,0,0,1,300,0,0,250,0,0,Refrigerator,2000,1947
457,77,2,4,1,2,0,0,0,0,0,0,0,0,0,0,,1700,1947
605,77,1,4,1,1,0,0,0,0,500,0,0,0,0,0,,1900,1947
457,74,3,2,1,2,0,0,0,0,0,0,0,0,0,0,,2600,1947
239,68,3,4,1,1,0,0,0,-1,0,0,0,0,0,0,,2800,1947
239,68,3,4,1,2,0,0,0,0,0,0,0,0,0,0,,4500,1947
239,68,2,5,1,1,0,0,0,0,0,0,0,0,0,0,,1500,1947
493,66,2,5,1,1,0,0,0,0,0,0,0,0,0,0,,1990,1947
457,65,2,4,1,1,0,0,0,1,0,0,0,0,0,0,,900,1947
457,75,5,2,1,1,1100,0,0,-1,300,135,0,30,0,0,Radio,0,1947
239,75,4,1,1,1,1100,0,0,1,1400,630,770,1200,0,660,Furniture,4000,1947
457,75,2,5,1,1,0,0,0,0,0,0,0,0,0,0,,300,1947
457,75,2,5,1,1,0,0,0,-1,0,0,0,0,0,0,,700,1947
457,75,1,5,1,2,0,0,0,0,0,0,0,0,0,0,,300,1947
239,76,4,3,1,2,0,0,0,1,0,0,0,0,0,0,,6900,1947
457,76,3,3,1,1,0,0,0,-1,0,0,0,0,0,0,,600,1947
457,76,2,2,2,2,50,0,100,-1,0,0,0,0,0,0,,400,1947
457,76,1,2,2,1,0,0,0,1,0,0,0,0,0,0,,800,1947
239,76,1,5,1,2,0,0,0,-1,0,0,0,0,0,0,,100,1947
239,76,3,3,1,2,0,0,0,-1,0,0,0,0,0,0,,1000,1947
239,76,4,3,1,2,100,0,0,1,0,0,0,0,0,0,,2100,1947
457,69,2,5,1,2,0,0,0,0,0,0,0,0,0,0,,1400,1947
457,69,3,2,1,1,0,0,300,1,1200,960,0,110,0,0,Refrigerator,2200,1947
457,69,2,3,1,1,0,0,300,-1,0,0,0,0,0,0,,2400,1947
457,69,8,3,1,1,0,0,100,0,0,0,0,0,0,0,Furniture,4900,1947
457,69,2,4,1,2,0,0,0,-1,0,0,0,0,0,0,,500,1947
202,69,4,4,1,1,0,0,0,0,0,0,0,0,0,0,,4200,1947
202,69,8,3,1,2,0,0,0,-1,0,0,0,0,0,0,,4100,1947
124,73,4,4,1,1,0,0,0,-1,0,0,0,0,0,0,,15000,1947
457,73,6,2,1,1,300,0,0,-1,0,0,0,0,0,0,,2400,1947
124,73,3,4,1,1,0,0,0,1,0,0,0,0,0,0,,4400,1947
239,72,5,2,1,1,0,0,0,0,0,0,0,0,0,0,,800,1947
239,72,5,3,1,1,50,0,0,0,0,0,0,40,18,0,Radio,3000,1947
457,72,5,4,2,1,0,0,100,0,0,0,0,110,88,0,Other,2400,1947
457,72,3,4,2,1,0,0,0,0,0,0,0,200,160,0,Furniture,1200,1947
493,12,4,4,1,1,0,0,0,0,0,0,0,0,0,0,,4600,1947
239,83,2,4,1,1,0,0,0,0,0,0,0,0,0,0,,3500,1947
493,13,3,2,1,1,0,0,0,-1,0,0,0,0,0,0,,3100,1947
493,13,4,4,1,1,0,0,0,1,0,0,0,0,0,0,,3800,1947
605,13,1,4,1,1,0,0,0,1,0,0,0,0,0,0,,2800,1947
493,13,4,3,1,1,0,0,0,-1,0,0,0,80,0,0,Washing machine,3600,1947
214,13,1,2,1,2,0,0,0,-1,0,0,0,0,0,0,,700,1947
493,13,2,4,1,1,0,0,750,1,0,0,0,800,640,0,Refrigerator,600,1947
124,13,1,3,1,2,0,0,0,-1,0,0,0,0,0,0,,2800,1947
239,15,2,2,1,1,0,100,100,-1,0,0,0,190,152,0,Other,2100,1947
239,60,3,4,1,1,0,0,2500,-1,0,0,0,600,0,0,Furniture,25000,1947
493,60,2,3,2,1,0,0,0,0,0,0,0,0,0,0,,2100,1947
239,60,3,4,1,1,0,0,0,-1,0,0,0,0,0,0,,10000,1947
493,60,3,2,2,1,0,0,100,-1,0,0,0,400,320,0,Furniture,3800,1947
493,60,5,3,1,1,0,0,0,-1,0,0,0,0,0,0,,3300,1947
143,56,2,4,1,1,0,0,0,1,0,0,0,230,0,0,Refrigerator,15000,1947
143,49,4,3,1,1,0,0,1500,-1,0,0,0,1000,0,0,Refrigerator,5500,1947
457,61,6,2,1,2,80,0,0,-1,0,0,0,0,0,0,,2500,1947
202,61,2,5,1,1,0,0,0,0,0,0,0,0,0,0,,700,1947
331,61,1,2,1,1,0,0,0,1,0,0,0,0,0,0,,2800,1947
239,61,5,3,2,2,0,0,0,1,0,0,0,0,0,0,,3600,1947
239,61,5,2,1,2,500,0,0,1,0,0,0,0,0,0,,4100,1947
331,61,1,1,1,1,0,0,0,-1,500,0,0,0,0,0,,1100,1947
143,60,3,4,1,1,0,0,0,1,0,0,0,400,0,0,Radio,30500,1947
124,60,2,4,1,2,0,0,0,1,0,0,0,0,0,0,,3900,1947
239,60,2,4,1,1,,0,0,-1,0,0,0,150,0,0,Other,20200,1947
239,60,3,4,1,1,0,0,0,1,0,0,0,450,0,0,Furniture,14000,1947
457,48,2,4,1,2,0,0,0,0,0,0,0,120,0,0,Other,1600,1947
457,48,4,4,1,1,160,0,0,-1,0,0,0,,,,,2400,1947
457,48,3,3,1,1,50,0,0,1,0,0,0,30,0,0,Radio,2400,1947
457,48,2,2,1,1,0,200,0,0,0,0,0,900,0,0,Furniture,3900,1947
124,48,3,4,1,1,0,0,0,-1,0,0,0,0,0,0,,1700,1947
239,50,5,4,1,1,400,0,300,-1,0,0,0,0,0,0,,3000,1947
239,50,2,2,1,1,0,0,0,-1,0,0,0,1500,0,0,Furniture,2500,1947
457,50,2,4,1,1,0,0,0,1,0,0,0,0,0,0,,1400,1947
457,50,2,4,1,2,0,0,0,0,0,0,0,0,0,0,,900,1947
239,62,7,3,1,1,150,0,100,1,0,0,0,0,0,0,,4300,1947
239,62,2,4,1,2,0,0,0,0,0,0,0,0,0,0,,3000,1947
239,51,5,3,1,1,3500,0,2500,0,0,0,0,0,0,0,,5500,1947
398,52,8,3,1,2,0,0,0,0,0,0,0,0,0,0,,1200,1947
398,52,8,3,2,1,0,0,0,-1,0,0,0,0,0,0,,900,1947
398,52,7,3,1,1,0,0,0,1,0,0,0,0,0,0,,3600,1947
398,52,3,1,1,1,0,0,0,1,0,0,0,300,0,0,Furniture,500,1947
398,52,2,5,1,1,0,0,0,-1,0,0,0,0,0,0,,500,1947
398,52,2,5,1,1,0,0,0,0,0,0,0,0,0,0,,800,1947
398,52,7,5,2,1,0,0,0,1,0,0,0,0,0,0,,500,1947
457,49,7,2,1,1,0,0,0,-1,0,0,0,70,0,0,Other,3100,1947
398,32,5,3,1,1,8000,0,0,1,0,0,0,90,0,0,Radio,7000,1947
239,44,2,4,1,1,0,0,0,0,0,0,0,0,0,0,,3600,1947
457,44,1,5,1,2,0,0,0,1,0,0,0,0,0,0,,2600,1947
457,39,2,5,1,1,0,0,0,0,0,0,0,0,0,0,,300,1947
457,35,-,4,1,1,4500,0,2500,1,0,0,0,0,0,0,,1800,1947
239,44,1,4,1,2,200,0,0,-1,0,0,0,0,0,0,,1300,1947
331,44,1,1,1,2,1000,0,750,1,0,0,0,0,0,0,,1000,1947
239,44,2,2,1,1,0,0,0,1,0,0,0,0,0,0,,3900,1947
239,0,-,-,-,-,0,0,0,1,0,0,0,0,0,0,,8000,1947
398,45,7,5,2,2,0,0,0,-1,0,0,0,0,0,0,,600,1947
124,69,5,2,1,1,1700,0,0,0,200,0,0,0,0,0,,3500,1947
239,67,3,2,1,2,0,0,0,-1,0,0,0,0,0,0,,4200,1947
239,67,1,5,1,2,0,0,0,-1,0,0,0,0,0,0,,0,1947
239,67,2,4,1,2,0,0,0,0,0,0,0,0,0,0,,2500,1947
239,67,1,3,1,2,0,0,0,-1,0,0,0,0,0,0,,600,1947
239,67,4,3,1,2,0,0,0,-1,0,0,0,0,0,0,,3000,1947
124,69,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,2300,1947
239,67,4,2,1,1,0,0,0,-1,0,0,0,0,0,0,,2200,1947
239,67,3,4,1,2,0,0,0,-1,0,0,0,0,0,0,,2800,1947
239,67,2,3,1,2,0,0,0,0,0,0,0,300,0,0,Furniture,2400,1947
457,69,2,4,1,1,0,0,0,-1,0,0,0,0,0,0,,3700,1947
239,83,4,2,1,1,0,0,0,1,0,0,0,0,0,0,,2500,1947
239,66,2,4,1,1,300,0,300,-1,0,0,0,0,0,0,,5200,1947
457,72,4,3,1,2,0,300,0,-1,0,0,0,300,240,0,Radio,4700,1947
398,72,5,2,1,1,300,0,100,-1,0,0,0,0,0,0,,700,1947
124,66,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,5000,1947
239,81,1,5,1,2,0,0,0,-1,0,0,0,0,0,0,,200,1947
493,81,3,2,1,2,0,0,0,-1,0,0,0,0,0,0,,2000,1947
398,82,2,5,1,2,0,0,0,0,0,0,0,0,0,0,,1100,1947
398,82,7,4,1,1,0,0,0,-1,0,0,0,150,0,0,Refrigerator,1800,1947
457,71,4,3,1,1,0,0,300,1,0,0,0,0,0,0,,1900,1947
457,71,2,4,1,2,0,0,0,-1,0,0,0,0,0,0,,1800,1947
239,71,6,4,1,2,0,0,0,-1,0,0,0,0,0,0,,2500,1947
457,71,7,4,1,1,0,0,0,0,0,0,0,0,0,0,,1900,1947
239,83,3,4,1,2,0,0,0,-1,0,0,0,0,0,0,,5600,1947
239,43,2,4,1,1,0,0,0,1,0,0,0,0,0,0,,3700,1947
398,45,2,4,2,1,200,0,300,0,0,0,0,0,0,0,,200,1947
398,32,2,5,2,2,0,0,0,-1,0,0,0,0,0,0,,400,1947
398,32,3,5,1,1,0,0,0,-1,0,0,0,0,0,0,,950,1947
457,35,3,2,1,1,300,100,0,0,0,0,0,70,0,0,Other,700,1947
605,35,1,1,1,1,0,150,0,1,0,0,0,0,0,0,,700,1947
457,35,1,5,1,1,0,0,0,0,0,0,0,0,0,0,,700,1947
457,35,5,3,1,1,0,0,0,1,0,0,0,0,0,0,,2800,1947
457,44,6,3,1,2,500,0,0,1,0,0,0,0,0,0,,2000,1947
457,44,2,5,1,2,0,0,0,0,0,0,0,0,0,0,,1000,1947
239,39,6,4,1,1,0,0,0,-1,0,0,0,30,0,0,Radio,7900,1947
493,19,7,4,1,2,0,0,0,-1,0,0,0,0,0,0,,4000,1947
493,60,1,5,1,1,0,0,0,-1,0,0,0,0,0,0,,300,1947
493,66,2,2,1,1,0,0,0,1,300,0,0,0,0,0,,3200,1947
493,66,3,3,1,2,0,0,0,0,0,0,0,0,0,0,,3900,1947
493,66,1,2,1,1,0,0,0,-1,0,0,0,0,0,0,,600,1947
493,66,2,4,1,2,0,0,0,1,0,0,0,0,0,0,Radio,3900,1947
493,17,4,3,1,1,0,0,0,-1,0,0,0,0,0,0,,1000,1947
143,17,3,3,1,1,0,0,0,0,0,0,0,150,0,0,Radio,4700,1947
239,17,4,2,1,1,0,0,0,0,0,0,0,50,40,0,Other,4000,1947
493,16,2,4,1,2,0,0,0,-1,0,0,0,80,0,0,Furniture,1200,1947
143,17,4,4,1,2,0,0,0,1,0,0,0,0,0,0,,6500,1947
239,17,4,3,1,1,0,0,100,0,0,0,0,0,0,0,Furniture,3300,1947
143,17,2,5,1,1,0,0,0,-1,0,0,0,0,0,0,,17300,1947
239,17,3,4,1,1,0,0,0,-1,0,0,0,0,0,0,,7000,1947
493,17,1,2,1,2,400,0,300,0,0,0,0,430,344,0,Furniture,1500,1947
239,17,3,4,1,1,0,0,0,1,0,0,0,0,0,0,,5500,1947
143,17,2,5,1,1,0,0,0,0,0,0,0,0,0,0,,1000,1947
143,17,3,4,1,1,0,0,0,1,0,0,0,0,0,0,,2000,1947
493,17,2,2,1,1,0,0,0,1,0,0,0,0,0,0,,4400,1947
493,21,3,3,1,2,0,0,0,-1,0,0,0,0,0,0,,2400,1947
605,21,1,3,1,1,0,0,0,-1,0,0,0,0,0,0,,3600,1947
493,21,1,4,1,2,0,0,0,0,0,0,0,0,0,0,,2000,1947
493,21,1,2,1,2,0,0,0,-1,0,0,0,0,0,0,,1300,1947
493,21,2,4,1,2,0,0,0,0,0,0,0,0,0,0,,5200,1947
493,21,3,2,1,2,0,0,0,0,0,0,0,0,0,0,,2600,1947
493,21,3,2,1,2,0,0,0,0,0,0,0,210,0,0,Furniture,2400,1947
493,21,1,5,1,2,2000,0,0,-1,0,0,0,0,0,0,,1400,1947
493,21,2,4,1,1,0,0,0,0,0,0,0,0,0,0,Other,3900,1947
493,21,4,3,1,1,0,0,0,-1,0,0,0,0,0,0,,2700,1947
493,21,5,3,1,1,0,0,100,-1,0,0,0,0,0,0,,3300,1947
239,14,4,3,1,1,0,0,0,-1,0,0,0,0,0,0,,2500,1947
239,17,3,4,1,1,0,0,0,0,0,0,0,40,0,0,Radio,3000,1947
493,17,1,4,1,2,0,0,0,-1,0,0,0,0,0,0,,1500,1947
493,11,6,3,2,1,100,0,100,-1,0,0,0,0,0,0,,1900,1947
493,11,2,2,2,1,0,0,0,1,0,0,0,0,0,0,,2100,1947
143,13,1,4,1,2,0,0,0,-1,0,0,0,250,0,0,Furniture,1800,1947
143,13,5,3,1,1,7700,0,2500,-1,0,0,0,330,148.5,0,Refrigerator,6700,1947
239,14,3,3,1,2,0,0,750,0,1500,0,0,0,0,0,,3100,1947
239,13,2,2,1,1,0,0,0,-1,0,0,0,0,0,0,,2700,1947
143,17,4,2,1,1,3000,0,2500,0,0,0,0,190,0,0,Refrigerator,11000,1947
143,17,3,4,1,1,0,0,0,0,0,0,0,120,0,0,Other,6700,1947
143,19,7,4,1,1,0,0,0,0,0,0,0,0,0,0,,30000,1947
239,32,3,4,1,2,500,0,300,0,0,0,0,750,0,0,Refrigerator,5600,1947
143,49,3,3,1,2,0,0,0,0,0,0,0,0,0,0,,6000,1947
124,56,6,4,1,1,130,0,100,-1,0,0,0,0,0,0,,2600,1947
124,56,2,3,1,2,0,0,0,0,0,0,0,0,0,0,,1800,1947
239,53,3,3,1,1,0,400,750,0,1300,0,0,1500,675,0,Furniture,7200,1947
457,58,4,3,2,1,70,0,100,-1,0,0,0,90,40.5,0,Furniture,970,1947
239,67,2,3,1,2,0,0,0,0,0,0,0,0,0,0,,2400,1947
239,66,5,2,1,1,0,0,0,0,0,0,0,0,0,0,,3400,1947
457,65,2,3,1,1,0,0,0,1,0,0,0,0,0,0,,700,1947
457,65,2,5,1,1,0,0,0,0,0,0,0,0,0,0,,500,1947
239,65,4,4,1,1,0,0,0,-1,0,0,0,0,0,0,,2700,1947
493,12,2,5,1,1,0,0,0,1,0,0,0,0,0,0,,3000,1947
493,11,4,3,2,1,0,0,100,-1,0,0,0,0,0,0,Furniture,1800,1947
493,11,6,3,2,1,0,0,0,0,0,0,0,0,0,0,,1800,1947
493,12,1,5,1,2,0,0,0,-1,0,0,0,250,0,0,Furniture,200,1947
493,12,2,4,1,1,0,0,0,-1,0,0,0,100,0,0,Furniture,1800,1947
493,13,4,3,1,1,0,0,0,-1,0,0,0,0,0,0,,2700,1947
239,15,2,2,1,2,0,0,0,1,0,0,0,0,0,0,,5500,1947
143,15,2,4,1,2,0,0,750,1,0,0,0,0,0,0,,5100,1947
239,15,3,3,1,1,0,0,0,-1,0,0,0,0,0,0,,3300,1947
143,15,2,4,1,2,0,0,0,1,0,0,0,0,0,0,,3100,1947
143,17,4,3,1,1,0,0,0,-1,0,0,0,0,0,0,,7200,1947
493,17,3,3,1,1,600,0,0,0,0,0,0,0,0,0,,4500,1947
605,17,1,2,1,1,0,0,0,-1,0,0,0,0,0,0,,3100,1947
239,17,3,1,1,1,0,0,0,-1,0,0,0,140,0,0,Washing machine,2300,1947
239,17,1,4,-,2,0,0,0,-1,0,0,0,0,0,0,,2500,1947
124,17,4,2,1,2,0,0,0,0,0,0,0,170,0,0,Furniture,3300,1947
493,20,2,3,-,1,0,0,0,0,0,0,0,0,0,0,,3000,1947
239,20,2,4,1,1,0,0,0,-1,0,0,0,0,0,0,,5500,1947
493,20,2,4,1,1,0,0,0,1,0,0,0,0,0,0,,3000,1947
239,20,4,2,1,1,0,0,0,-1,0,0,0,0,0,0,,3800,1947
493,20,1,4,1,2,0,0,0,0,0,0,0,260,0,0,Refrigerator,900,1947
239,42,4,4,1,1,0,0,0,1,0,0,0,240,0,0,Washing machine,3000,1947
239,42,2,2,1,2,0,0,0,-1,0,0,0,0,0,0,,2000,1947
239,42,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,3000,1947
239,42,3,4,1,1,0,0,0,-1,0,0,0,0,0,0,,2900,1947
239,42,2,5,1,1,0,0,0,0,0,0,0,0,0,0,,600,1947
457,41,5,4,1,1,0,0,0,1,0,0,0,100,0,0,Refrigerator,1300,1947
457,41,2,5,1,1,0,0,0,0,0,0,0,0,0,0,,500,1947
457,41,6,2,1,2,0,0,0,0,0,0,0,0,0,0,,1300,1947
398,38,2,4,2,1,0,0,0,0,0,0,0,0,0,0,,400,1947
398,38,8,1,2,2,0,0,0,0,0,0,0,10,0,0,Furniture,1300,1947
239,39,4,3,1,1,700,200,750,1,0,0,0,0,0,0,,2400,1947
457,42,6,2,1,1,0,0,100,1,400,180,0,0,0,0,,1100,1947
457,42,4,4,1,1,0,0,0,-1,0,0,0,0,0,0,,1600,1947
457,40,3,2,1,1,0,100,0,1,400,0,0,60,0,0,Other,2700,1947
457,42,4,2,1,1,0,0,0,-1,0,0,0,0,0,0,,3000,1947
