state,datadate,revenue,assets,rec_to_assets,rec_to_rev,n_public,revenue_retail,assets_retail,rec_to_assets_retail,rec_to_rev_retail,n_public_retail,revenue_card,assets_card,rec_to_assets_card,rec_to_rev_card,n_public_card
BC,19891231,248.995,1350.2125,0.143032345937987,0.59880609983544,4,,,,,,,,,,
CA,19701231,7.8355,41.4555,0.133055743604714,0.563006856740136,2,,,,,,,,,,
CA,19710630,37.7915555555556,87.0723333333333,0.183813124844767,0.469803002645744,18,27.104,25.071,0.14481369676069,0.141182716088075,2,,,,,
CA,19710731,114.904285714286,315.563571428571,0.181006230340417,0.495281830521664,7,5.22,10.306,0.0788860857752765,0.155747126436782,1,,,,,
CA,19710831,44.5432,70.1264,0.185156211212178,0.461223488663607,5,69.2756666666667,101.150666666667,0.136183969891995,0.202819261661167,3,,,,,
CA,19710930,66.9928571428572,184.221,0.135815875186235,0.361954532737504,7,37.175,82.651,0.0667357699339106,0.152378980319401,2,,,,,
CA,19711031,33.45625,95.5615,0.264637866496868,0.641565382809006,4,3.85,9.183,0.353261461396058,0.842597402597403,1,,,,,
CA,19711130,99.7986,305.8608,0.212487749151705,0.621754423670405,5,,,,,,,,,,
CA,19711231,111.427016949153,381.061847457627,0.170261022248303,0.563300904902242,59,225.393555555556,191.676111111111,0.145192247765358,0.417479665977327,9,,,,,
CA,19720131,128.165428571429,151.733285714286,0.177328771277581,0.374251334524788,7,419.562,464.8825,0.0907161867357942,0.116632958028916,2,,,,,
CA,19720229,21.1668,110.8752,0.137023480632588,0.606779344978074,5,,,,,,,,,,
CA,19720331,33.7515555555556,98.645,0.152916329672226,0.476303055699434,9,33.4135,33.1935,0.151401671627213,0.245136914442191,2,,,,,
CA,19720430,25.2021428571429,69.6422857142857,0.110672694541573,0.40148083825615,7,15.01,33.817,0.0332672915989,0.0749500333111259,2,,,,,
CA,19720531,8.31666666666667,17.3386666666667,0.278653714008561,0.652073021365036,3,4.09,11.562,0.337917315343366,0.955256723716382,1,,,,,
CA,19720630,37.2236363636364,76.9517272727273,0.230663996478925,0.560378527918487,22,20.3586666666667,29.2956666666667,0.180087811637038,0.389072569076535,3,,,,,
CA,19720731,96.4167777777778,297.296222222222,0.199544143533528,0.584808789821059,9,6.084,9.604,0.10079133694294,0.159105851413544,1,,,,,
CA,19720831,49.0354,70.3036,0.18080984497111,0.413488757838925,5,76.7016666666667,101.761666666667,0.145623957059456,0.205207642800182,3,,,,,
CA,19720930,65.3851,172.6522,0.186161773965288,0.407003868570454,10,45.32,108.0905,0.0661698276068438,0.162189074747977,2,,,,,
CA,19721031,40.7745,106.89525,0.307355206338517,0.692693519999724,4,3.618,7.986,0.284372652141247,0.627694859038143,1,,,,,
CA,19721130,102.516833333333,296.3895,0.20590671187507,0.648938109206963,6,,,,,,,,,,
CA,19721231,121.595793650794,402.276349206349,0.189216106694754,0.572779142610182,63,261.865222222222,226.543,0.215710306406978,0.477011263448227,9,,,,,
CA,19730131,109.474272727273,143.832272727273,0.164549285794137,0.402792734743434,11,212.6508,231.2166,0.0859408073903176,0.166468013900049,5,,,,,
CA,19730228,24.9918,124.587,0.142881444829953,0.498988422006978,5,,,,,,,,,,
CA,19730331,17.6007272727273,44.1074545454546,0.164982670526046,0.470947110248201,11,33.2625,34.2185,0.0875650416501602,0.181531317825214,2,,,,,
CA,19730430,31.0498571428571,87.7695714285714,0.106780360722035,0.458056374360004,7,21.406,49.026,0.0539101701138172,0.123470055124731,2,,,,,
CA,19730531,15.9223333333333,25.9913333333333,0.307706299360576,0.505633972202162,3,10.298,13.316,0.353409432261941,0.456981938240435,1,,,,,
CA,19730630,40.64636,91.36948,0.240130659453736,0.581403214483548,25,27.9263333333333,35.7396666666667,0.176176513214119,0.335082896971275,3,,,,,
CA,19730731,32.0678888888889,79.7032222222222,0.222403476050653,0.682034533272862,9,4.446,7.354,0.110280119662769,0.182411156095367,1,,,,,
CA,19730831,53.7758,68.5072,0.176922172444053,0.376352453337566,5,87.6583333333333,107.733666666667,0.141641984601211,0.185682960364877,3,,,,,
CA,19730930,55.0958461538462,145.284846153846,0.190471529028256,0.469683276976548,13,57.338,127.2445,0.08691618746683,0.195783608487062,2,,,,,
CA,19731031,73.3656666666667,213.239,0.33856143651188,0.765231713486244,6,3.398,6.024,0.345949535192563,0.613301942319011,1,,,,,
CA,19731130,151.5056,421.5426,0.228393410373232,0.613371063636581,5,,,,,,,,,,
CA,19731231,144.606791044776,428.004358208955,0.180540997737045,0.538744661197895,67,301.155888888889,266.226888888889,0.210412537863836,0.426790073542879,9,,,,,
CA,19740131,121.349363636364,154.824454545455,0.157271026185452,0.358111786175691,11,238.0556,251.9406,0.0869998047963154,0.163603418617979,5,,,,,
CA,19740228,26.1507142857143,103.920428571429,0.202628253133642,0.546156008360914,7,,,,,,,,,,
CA,19740331,25.9263076923077,66.4303076923077,0.173580288286942,0.523571981179105,13,39.662,37.064,0.12240358426447,0.371873703306921,2,,,,,
CA,19740430,38.8282857142857,122.562428571429,0.152359494801318,0.486342211549724,7,25.91,46.706,0.123260394810089,0.222192203782323,2,,,,,
CA,19740531,20.4675,35.54925,0.302396436651392,0.614989925223337,4,12.901,20.158,0.323940867149519,0.506162312998992,1,,,,,
CA,19740630,49.1759615384615,111.583730769231,0.244552824646911,0.582004570316223,26,32.76,42.3716666666667,0.186285023744103,0.371179696315684,3,,,,,
CA,19740731,120.3819,317.9859,0.214881476289911,0.623522171224291,10,6.307,7.328,0.105622270742358,0.122720786427779,1,,,,,
CA,19740831,74.51525,90.70275,0.159220532431871,0.276482358756264,4,97.4553333333333,115.278333333333,0.147909029104888,0.1767204057634,3,,,,,
CA,19740930,104.623142857143,267.8625,0.210336866577866,0.520589641533303,14,155.902666666667,344.634333333333,0.150611139650742,0.3326958283266,3,,,,,
CA,19741031,77.5178571428571,226.570142857143,0.253266435970349,0.772277393627961,7,1.724,5.332,0.254313578394599,0.786542923433875,1,,,,,
CA,19741130,228.13125,589.14825,0.219621106493178,0.527046894588599,4,,,,,,,,,,
CA,19741231,195.510888888889,475.519296296296,0.184933657212595,0.531688545309562,81,318.094363636364,275.094272727273,0.20096479389642,0.388920148701797,11,,,,,
CA,19750131,120.888583333333,168.721666666667,0.154043931838826,0.391845057169065,12,253.6692,274.0026,0.0787346704297545,0.154584344081953,5,,,,,
CA,19750228,46.205,156.415875,0.215590168271739,0.659145507766394,8,,,,,,,,,,
CA,19750331,204.306965517241,560.121465517241,0.175443612284313,0.570665447888776,58,300.735333333333,308.136222222222,0.185069472769155,0.386683490585404,9,,,,,
CA,19750430,60.8519375,130.587375,0.149574603174175,0.389951425042887,16,22.354,46.0076,0.0941069138840758,0.202591497239715,5,,,,,
CA,19750531,71.057375,178.10475,0.253277822227298,0.635831208812084,8,9.289,14.41,0.309299097848716,0.479814834750781,1,,,,,
CA,19750630,185.770323529412,500.328955882353,0.194501721992423,0.534692364556412,68,245.487916666667,251.045333333333,0.175617918372693,0.36730369660693,12,,,,,
CA,19750731,106.064823529412,268.366588235294,0.171820367773899,0.453908896297656,17,25.4728,48.549,0.0903311228758908,0.175533481824953,5,,,,,
CA,19750831,75.2180909090909,139.582818181818,0.213518130915934,0.510317947065101,11,119.240666666667,123.089333333333,0.144453694879348,0.141458606689542,3,,,,,
CA,19750930,214.42075,578.468573529412,0.189534701928526,0.528445958966338,68,242.469615384615,239.138769230769,0.183380609600196,0.33533075175738,13,25.373,20.916,0.0175941862688851,0.0145036061955622,1
CA,19751031,95.2617894736842,240.325789473684,0.206410249382815,0.453730025984302,19,21.7983333333333,41.8988333333333,0.125599129146288,0.244048481859107,6,,,,,
CA,19751130,109.0923,301.9569,0.217180695927497,0.620486578449726,10,,,,,,,,,,
CA,19751231,162.014971962617,412.026990654206,0.19848128230494,0.534129136095325,107,249.855411764706,200.950764705882,0.187503318372319,0.344572414341491,17,26.54,23.017,0.0302819655037581,0.0262622456669179,1
CA,19760131,106.7968,209.149433333333,0.15677107286767,0.457721570468485,30,167.442333333333,179.298444444444,0.0972158106929391,0.177948547372755,9,,,,,
CA,19760229,73.4017142857143,219.382071428571,0.199621880820388,0.585455317200357,14,108.108,96.442,0.0310653034984758,0.0277130277130277,1,,,,,
CA,19760331,152.791845454545,405.702272727273,0.197283778343612,0.548389453060881,110,194.586882352941,205.140529411765,0.170093195743618,0.345152494306896,17,19.89,36.209,0.00682150846474633,0.0124183006535948,1
CA,19760430,112.189545454545,224.989666666667,0.193315883483184,0.484022884297802,33,151.857666666667,181.48,0.124103781548377,0.219235652492965,9,,,,,
CA,19760531,85.545,193.511111111111,0.240508980289743,0.563515601833923,18,89.1195,102.02825,0.183800343781659,0.232805792213016,4,,,,,
CA,19760630,154.57817699115,401.844831858407,0.207603990833076,0.531212223220909,113,203.862176470588,206.159705882353,0.162421372201437,0.324431873401289,17,27.459,43.597,0.00993187604651696,0.0157689646381878,1
CA,19760731,111.97015625,229.21009375,0.192331513240617,0.464485996454932,32,157.936111111111,185.241333333333,0.13064325072318,0.217685537287219,9,,,,,
CA,19760831,99.7427647058824,215.205352941176,0.231552373823342,0.55496633420928,17,102.1455,105.9375,0.16850253407286,0.221889324224745,4,,,,,
CA,19760930,154.336333333333,410.504632478632,0.209747788553119,0.557264950937116,117,218.174625,222.644625,0.185049143940972,0.353790740446785,16,,,,,
CA,19761031,108.026818181818,219.195878787879,0.205015292480816,0.468312790549425,33,161.516,198.296333333333,0.132856631637448,0.229195763692035,9,,,,,
CA,19761130,96.9038823529412,223.042,0.241922500417958,0.563449710500206,17,91.40025,117.05,0.186121568102004,0.250381077200372,4,,,,,
CA,19761231,167.665466666667,414.661275,0.199121882163285,0.530838955716036,120,281.029375,233.61025,0.183097215244841,0.352969439162401,16,,,,,
CA,19770131,111.817705882353,223.437588235294,0.182325807545708,0.460563684645648,34,182.022555555556,199.024,0.111369210435845,0.186499885333383,9,,,,,
CA,19770228,88.9074444444445,215.349,0.223903405228143,0.560576626295941,18,106.32,108.3775,0.18196124979699,0.247150079804661,4,,,,,
CA,19770331,165.239854961832,574.820572519084,0.196330977336783,0.545286927779878,131,228.0813125,284.102875,0.177552794562337,0.361187916340009,16,,,,,
CA,19770430,116.075735294118,228.910117647059,0.202168997730878,0.47084181224456,34,153.8526,194.1129,0.127659293322547,0.222537095893511,10,31.549,56.063,0.0100065997181742,0.0177818631335383,1
CA,19770531,103.947529411765,226.919058823529,0.232254846957972,0.534337718897896,17,102.16875,115.784,0.183044299683158,0.236846750189177,4,,,,,
CA,19770630,179.352128,609.818288,0.201113454063303,0.528224896309311,125,231.7399375,291.1349375,0.17434830702758,0.334976424298876,16,,,,,
CA,19770731,118.047878787879,234.607181818182,0.188743388377697,0.456820033115911,33,160.2971,208.0317,0.111297839773375,0.193288023935948,10,41.59,68.808,0.00656900360423207,0.010867997114691,1
CA,19770831,103.734944444444,222.467722222222,0.245250184726026,0.58213842937423,18,114.7935,110.64975,0.19375552026083,0.261934103518435,4,,,,,
CA,19770930,177.333094488189,612.92488976378,0.201248784988138,0.533980060941124,127,240.8725625,301.2419375,0.187713027785669,0.354031980009699,16,,,,,
CA,19771031,123.010787878788,242.950454545455,0.188125354449777,0.441893174832565,33,169.7673,222.9505,0.125070976816504,0.221096714602205,10,63.687,81.781,0.00667636737139433,0.00857317819963258,1
CA,19771130,114.5155625,259.788375,0.224632385507778,0.547359429265691,16,104.04025,130.098,0.198463660483088,0.278222229785921,4,,,,,
CA,19771231,189.422076335878,624.05079389313,0.194510576683226,0.524986864106797,131,311.3260625,315.4200625,0.183904228278823,0.343394605438098,16,,,,,
CA,19780131,127.927485714286,252.178,0.176425191638857,0.457487589166787,35,195.9441,229.5206,0.110502984988753,0.187217072313268,10,68.773,71.986,0.00769594087739283,0.00805548689165806,1
CA,19780228,100.380058823529,251.498705882353,0.212233381140683,0.539481510674793,17,122.04,141.412,0.186352086741568,0.269555826702979,4,,,,,
CA,19780331,189.451959349594,651.708235772358,0.197744733456067,0.541012391899827,123,270.452933333333,342.296866666667,0.164210889693904,0.315527143854766,15,,,,,
CA,19780430,127.868685714286,264.759542857143,0.200093992755914,0.479488211314851,35,178.1261,240.1975,0.122723595963774,0.239137926062128,10,44.997,83.124,0.0167580963380011,0.0309576193968487,1
CA,19780531,108.609882352941,256.962235294118,0.227408500209172,0.567417737196691,17,121.1415,145.1645,0.204035483075113,0.258865313213654,4,,,,,
CA,19780630,202.730195121951,678.323170731707,0.204503608185035,0.534816073477359,123,267.0753125,329.9988125,0.179451616317527,0.339572180278295,16,,,,,
CA,19780731,138.416676470588,273.542735294118,0.190294261189151,0.449401719331268,34,193.3599,257.4497,0.121164116525969,0.223418287014868,10,52.942,108.794,0.0163244296560472,0.033546144837747,1
CA,19780831,125.435294117647,269.132941176471,0.230013246901724,0.569006664880842,17,140.396,154.7575,0.184473419385489,0.23883796732178,4,,,,,
CA,19780930,201.392206349206,681.207007936508,0.200775075613562,0.541108745997806,126,267.403125,339.7905625,0.189162896693926,0.36703624366309,16,,,,,
CA,19781031,143.901303030303,293.176121212121,0.192107896376045,0.460938019997194,33,197.3428,273.0531,0.117800106501818,0.239166084660744,10,79.319,104.894,0.0381909356111884,0.0505049231583858,1
CA,19781130,132.5335625,305.844125,0.231666033891085,0.566077652406085,16,128.71975,191.3135,0.206091317330357,0.265706419099673,4,,,,,
CA,19781231,220.062969230769,695.971469230769,0.198366821837671,0.536773700726045,130,342.62025,359.68875,0.190172639764185,0.358066625870196,16,,,,,
CA,19790131,154.637352941176,304.379529411765,0.187091202411669,0.455886844952997,34,230.5244,272.0951,0.120114395237466,0.21188452473746,10,82.63,98.307,0.0807267030831986,0.0960425995401186,1
CA,19790228,115.523833333333,280.039,0.207205387718418,0.562905063324109,18,158.9465,182.77175,0.21365955215526,0.260884019150441,4,,,,,
CA,19790331,212.491266129032,653.514419354839,0.200146927678508,0.550647428106598,124,280.8869375,365.652625,0.183413959386212,0.360515639701015,16,,,,,
CA,19790430,153.255235294118,316.602235294118,0.1857072515618,0.45175927870519,34,207.7062,283.1639,0.111236524814461,0.220960129309775,10,52.787,112.773,0.00896491181399803,0.0191524428363044,1
CA,19790531,138.0683125,305.0005625,0.216987685642204,0.512049295149395,16,150.011,188.5295,0.216566899743116,0.240674755433368,4,,,,,
CA,19790630,233.611210084034,709.926537815126,0.20405525145259,0.534740792820175,119,309.047466666667,387.806733333333,0.180746712066844,0.321457964256233,15,,,,,
CA,19790731,167.03090625,342.63203125,0.183789353150387,0.429504412950575,32,224.695,289.9911,0.11151385121032,0.202876589714849,10,58.036,131.441,0.00839159775108223,0.0190054448962713,1
CA,19790831,159.901333333333,331.4276,0.219871696181983,0.494126331294071,15,173.19,196.932,0.214044106849765,0.232016708005518,4,,,,,
CA,19790930,254.236025,739.959775,0.198988987834822,0.543539167977623,120,297.855125,378.44825,0.196349167995921,0.36920789595538,16,,,,,
CA,19791031,173.20835483871,363.947935483871,0.183997536600724,0.459401563110094,31,231.7625,303.7716,0.115937802903045,0.23092063519435,10,91.283,133.636,0.00730342123379928,0.0106920237064952,1
CA,19791130,172.285428571429,381.902357142857,0.216245486101438,0.486138861264885,14,152.2275,211.29125,0.21137236338433,0.241887671741448,4,,,,,
CA,19791231,283.287572580645,820.293612903226,0.194716078323814,0.530756397653409,124,381.1455625,393.915,0.194089125905262,0.344020759385231,16,,,,,
CA,19800131,189.8573125,381.9563125,0.170273181497826,0.449343230103721,32,278.1569,304.6434,0.105648699700988,0.212331281418288,10,104.404,111.902,0.0126628657217923,0.0135722769242558,1
CA,19800229,171.896428571429,385.728714285714,0.187411050433614,0.440299863804334,14,177.40375,201.785,0.20068941755449,0.239282765845131,4,,,,,
CA,19800331,292.962107438017,816.192421487603,0.196855623041421,0.533064721032479,121,326.2492,417.8092,0.170239469031047,0.296555808484343,15,,,,,
CA,19800430,192.018133333333,398.400333333333,0.172556424022896,0.439627172258973,30,235.5177,313.5301,0.114644128083732,0.234656967635766,10,65.306,119.781,0.00590243861714295,0.0108259577986709,1
CA,19800531,168.6918,372.403866666667,0.206569728164744,0.507066733047839,15,166.63925,202.9495,0.194106405033792,0.220862250186792,4,,,,,
CA,19800630,310.150931623932,866.084717948718,0.199988498404612,0.525695083748519,117,313.3485625,405.087125,0.183955227350176,0.337838720414426,16,,,,,
CA,19800731,197.23024137931,422.670344827586,0.171130355699349,0.437164724194158,29,242.0091,322.7753,0.104043432192472,0.203457117874876,10,72.105,148.9,0.00532572196104768,0.0109978503571181,1
CA,19800831,168.913230769231,305.756230769231,0.210928695468332,0.485161773072235,13,190.3765,202.555,0.186498381193097,0.218555743477899,4,,,,,
CA,19800930,321.743267241379,918.994482758621,0.201839022250492,0.542784258863154,116,354.392142857143,458.819428571429,0.197973991424855,0.37656638540491,14,,,,,
CA,19801031,194.479571428571,403.741714285714,0.183824306548154,0.45394407418251,28,224.609,253.816444444444,0.111626276813793,0.224402156187544,9,107.111,152.642,0.0085821726654525,0.012230303143468,1
CA,19801130,191.207071428571,431.1545,0.206991045154243,0.525385661539245,14,171.52,231.96125,0.190400507717629,0.255068818624019,4,,,,,
CA,19801231,354.482785123967,1005.56708264463,0.193935534019352,0.537061617341641,121,483.477857142857,478.806142857143,0.189555272588836,0.330611456779028,14,,,,,
CA,19810131,219.098379310345,430.91475862069,0.17125889196921,0.410706895030844,29,290.5193,304.7769,0.100995656840922,0.191077485852668,10,125.319,120.38,0.016854959295564,0.0161906813811154,1
CA,19810228,152.8638,384.632333333333,0.208720802738278,0.576650126042415,15,179.703333333333,192.167666666667,0.257579460385951,0.339044770284736,3,,,,,
CA,19810331,315.674149122807,942.559078947368,0.199336189799783,0.556697964424059,114,133.167846153846,266.018692307692,0.204142538615699,0.385009985143414,13,,,,,
CA,19810430,200.258206896552,402.530655172414,0.185679774132139,0.460230534411008,29,230.396888888889,252.187444444445,0.106555271189864,0.212363410154035,9,75.991,132.306,0.0104303659697973,0.0181600452685186,1
CA,19810531,161.770466666667,399.2658,0.208513352017899,0.579391568685647,15,169.369666666667,204.033666666667,0.244489594004183,0.318917540480649,3,,,,,
CA,19810630,328.948363636364,992.791518181818,0.198052864815509,0.524586163092589,110,141.308583333333,280.061,0.195961276708482,0.33568431968099,12,,,,,
CA,19810731,208.067666666667,443.272066666667,0.165449132777829,0.430208043342328,30,253.2669,332.1587,0.0979270401804366,0.207151238149615,10,76.948,171.555,0.00940223252018303,0.0209622082445288,1
CA,19810831,165.080625,390.0129375,0.222314972281342,0.611598954867993,16,178.7,207.223666666667,0.216934560938239,0.281883279643616,3,,,,,
CA,19810930,332.914045045045,1003.92221621622,0.202351167355933,0.551992966627658,111,149.222727272727,308.559727272727,0.208203736494419,0.39895003612594,11,,,,,
CA,19811031,224.113785714286,490.043107142857,0.171721147199354,0.455948009350451,28,299.265555555556,389.053888888889,0.0863139265216822,0.174451943775737,9,125.358,176.495,0.0117340434573217,0.0165206847588507,1
CA,19811130,162.5809375,449.2386875,0.197455810789312,0.60995541914426,16,174.034666666667,230.545,0.224470060594484,0.299463529765775,3,,,,,
CA,19811231,420.61580733945,1317.30175229358,0.187358988155693,0.549501828054925,109,568.17225,588.373166666667,0.198959486535215,0.414256083111746,12,,,,,
CA,19820131,243.838785714286,526.474928571429,0.178926310939606,0.462149424620669,28,337.458666666667,392.249111111111,0.130765990771674,0.26120951900804,9,139.088,145.749,0.0136055821995348,0.0142571609340849,1
CA,19820228,159.100142857143,435.619571428571,0.207518614646089,0.634682617899888,14,200.798666666667,227.588333333333,0.233314741983954,0.300720907207441,3,,,,,
CA,19820331,379.997941176471,1266.93346078431,0.192051020638554,0.561809168058035,102,452.587166666667,597.197333333333,0.196571181503705,0.426493988207918,12,,,,,
CA,19820430,243.74604,520.20408,0.174793477418533,0.448809977792711,25,283.123625,306.2865,0.0956652395433287,0.201025562082696,8,84.423,158.7,0.0138500315059861,0.0260355590301221,1
CA,19820531,187.661214285714,497.068,0.213635536202998,0.609783030161652,14,194.974,237.326,0.240834461257142,0.295279540245589,3,,,,,
CA,19820630,392.400846938776,1355.20148979592,0.185943373179953,0.537665145543629,98,489.042363636364,613.235909090909,0.212416356994768,0.474003327522197,11,,,,,
CA,19820731,256.17244,561.25428,0.170851504460146,0.430200011053275,25,289.2788,379.4269,0.115058941826108,0.254871593704155,10,85.953,187.142,0.0105000480918233,0.0228613311926285,1
CA,19820831,184.808466666667,472.785333333333,0.208611525623615,0.637751884321323,15,210.776333333333,237.438666666667,0.244273086624143,0.287083277315818,3,,,,,
CA,19820930,391.655773195876,1395.99543298969,0.182880130880755,0.538657632805881,97,443.21475,581.44225,0.19360784995048,0.435622828705867,12,,,,,
CA,19821031,258.828333333333,593.416666666667,0.17562389107622,0.453535283868259,24,318.423777777778,415.280444444444,0.123646869617569,0.268164360056557,9,125.396,190.934,0.0140938753705469,0.0214600146735143,1
CA,19821130,177.481357142857,452.374785714286,0.213741082087693,0.652650552622095,14,210.797666666667,257.247333333333,0.262389013364593,0.310925872787647,3,,,,,
CA,19821231,400.45386407767,1475.88029126214,0.163521757666851,0.521379396595504,103,584.79875,605.338666666667,0.183610596235863,0.384457127936236,12,,,,,
CA,19830131,254.632615384615,595.227038461538,0.162318333818304,0.462029593979415,26,323.8654,379.3722,0.109595688856831,0.228995152032431,10,149.157,163.983,0.033607142203765,0.036947645769223,1
CA,19830228,149.8574375,406.996875,0.224292657536769,0.71811448221019,16,227.374666666667,250.353,0.258508840340309,0.3153811718637,3,,,,,
CA,19830331,373.007686868687,1415.75433333333,0.178258653653725,0.535823589479669,99,503.561363636364,651.725818181818,0.180146217099374,0.383340573372033,11,,,,,
CA,19830430,259.23832,606.94504,0.171538595315457,0.455005943680972,25,285.7495,385.1618,0.107870659852187,0.238158376914551,10,87.273,175.994,0.01241519597259,0.0250363800946455,1
CA,19830531,186.7525,476.422071428571,0.222371618735483,0.64315969333127,14,232.876666666667,259.129666666667,0.26976425721742,0.294079198819837,3,,,,,
CA,19830630,369.663173469388,1430.92157142857,0.175624752415346,0.527554110747971,98,470.417416666667,599.788666666667,0.202562846232995,0.422292783664699,12,,,,,
CA,19830731,281.63247826087,638.105043478261,0.168811916943501,0.397809713716673,23,298.137,391.8393,0.10207667178147,0.202553207604257,10,90.944,191.832,0.0105926018599608,0.0223434201266714,1
CA,19830831,239.027692307692,584.585692307692,0.204978776712209,0.604435968466435,13,247.644333333333,275.862,0.249376194712286,0.283152357354902,3,,,,,
CA,19830930,400.501653061225,1612.68960204082,0.17297431633579,0.534373381506985,98,558.3499,734.8978,0.156086113062625,0.404224584979412,10,,,,,
CA,19831031,295.500869565217,666.125260869565,0.169964404461489,0.405028447623906,23,303.5315,406.2636,0.0967258198717223,0.186765683011013,10,133.259,201.846,0.018464572000436,0.0279680922114079,1
CA,19831130,218.242714285714,578.181142857143,0.235645474576486,0.68720542333753,14,246.193666666667,300.941666666667,0.276921851952994,0.314681446263955,3,,,,,
CA,19831231,431.97796875,1673.778375,0.170512337189229,0.554207308677077,96,810.324333333333,819.674888888889,0.179201154387113,0.377690310372798,9,,,,,
CA,19840131,316.740304347826,702.186695652174,0.170133508281849,0.419865735822592,23,344.4976,386.1027,0.103529678397049,0.188858633955027,10,169.039,196.836,0.0207939604543884,0.0242133472157313,1
CA,19840229,245.980833333333,635.205833333333,0.219987114847936,0.631029617348839,12,281.227,292.392,0.264420601539785,0.304620071692045,3,,,,,
CA,19840331,408.944968421053,1695.45133684211,0.170309861268358,0.53302219057819,95,588.1616,738.3514,0.185869538988773,0.382006715342986,10,,,,,
CA,19840430,323.95152173913,711.498565217391,0.174882941428894,0.4197494757924,23,317.0345,390.3339,0.0948437109448072,0.181396019579981,10,97.978,196.71,0.0181434599156118,0.0364265447345322,1
CA,19840531,257.165916666667,590.939333333333,0.212082886072413,0.588497344862915,12,277.456666666667,304.268666666667,0.2548637378609,0.294426882505781,3,,,,,
CA,19840630,475.895858695652,1772.00082608696,0.17264546894328,0.517945253273442,92,595.8798,741.4277,0.194155265666306,0.40174301468206,10,,,,,
CA,19840731,334.863045454545,741.746363636364,0.162630510782817,0.37608717123574,22,327.7489,392.4972,0.0924056870198187,0.167630954860856,10,105.351,220.449,0.0115219393147621,0.0241098803048856,1
CA,19840831,270.059333333333,597.467083333333,0.225398525006116,0.600989583760286,12,286.982333333333,313.968333333333,0.236878286615447,0.289473119804917,3,,,,,
CA,19840930,523.962333333333,1920.0135,0.175857236421859,0.538556955943505,84,712.054375,821.966,0.2278473656687,0.443191382044753,8,,,,,
CA,19841031,321.882590909091,742.586681818182,0.16694664141132,0.430886761515142,22,324.458,367.239555555556,0.0971652816630864,0.174530345222031,9,141.37,241.119,0.0209232785471074,0.0356864964278135,1
CA,19841130,281.304909090909,680.425181818182,0.230714181992452,0.598885287537347,11,289.964,355.253666666667,0.240853736332083,0.316548148954895,3,,,,,
CA,19841231,528.000714285714,2032.6615,0.165941535557945,0.52411745264019,84,908.978625,842.116375,0.210290087903468,0.415920407716413,8,,,,,
CA,19850131,378.698944444444,818.916833333333,0.158431509717479,0.382008887518764,18,410.3835,377.603375,0.095006135230912,0.169979979018222,8,189.428,209.675,0.039503994276857,0.0437263762484955,1
CA,19850228,292.0146,731.894,0.231167367626126,0.641429616185323,10,348.430333333333,392.519,0.221343616050241,0.32827680994962,3,,,,,
CA,19850331,498.14293902439,2081.36751219512,0.170946405178703,0.570555960197449,82,705.9855,837.5415,0.199655340289563,0.397251675893638,8,,,,,
CA,19850430,354.908157894737,814.899,0.180190646032102,0.435863951792901,19,359.433625,387.7845,0.093963715712663,0.185097550580767,8,105.715,224.487,0.0275427975784789,0.0584874426524145,1
CA,19850531,321.9036,732.6287,0.237593628390376,0.615515979438136,10,356.379666666667,388.218333333333,0.221839767797213,0.293583696345477,3,,,,,
CA,19850630,480.192690476191,2022.84310714286,0.171091664090914,0.550603258140581,84,700.70075,855.580375,0.215121747015805,0.410368673715569,8,,,,,
CA,19850731,273.735473684211,837.074736842105,0.16701773643094,0.423037147383787,19,182.007375,405.979625,0.088154112056913,0.191955608668451,8,120.136,255.714,0.0174804664586217,0.0372078311247253,1
CA,19850831,287.824222222222,663.261888888889,0.224612102823427,0.622913783129563,9,366.712333333333,413.242666666667,0.206919123771864,0.290853201993973,3,,,,,
CA,19850930,477.618463414634,2042.14398780488,0.167174692572723,0.543346920414974,82,675.812625,858.39775,0.22183068708035,0.4665298086193,8,,,,,
CA,19851031,303.326157894737,834.365736842105,0.157664898588923,0.405136099280073,19,277.68625,434.294625,0.0770080151040618,0.167466129328924,8,181.669,278.111,0.0205026050749521,0.0313867528306976,1
CA,19851130,493.718625,934.938875,0.206742308593772,0.522144824547144,8,382.050666666667,476.438,0.212282174668674,0.312177401798552,3,,,,,
CA,19851231,499.39802631579,2119.38601315789,0.164973853477758,0.552674000123428,76,1006.73957142857,1008.18742857143,0.161677542254713,0.381583850996396,7,,,,,
CA,19860131,315.244421052632,872.971210526316,0.157579805538082,0.431613341527009,19,288.245125,427.84725,0.0791152265399382,0.178821431360432,8,239.813,271.713,0.016929627953024,0.0191816123396146,1
CA,19860228,268.950833333333,524.6605,0.193837826852251,0.59085810806683,6,407.193,476.979333333333,0.214467879831776,0.31960265947974,3,,,,,
CA,19860331,431.053960526316,2121.94273684211,0.162582863705804,0.556687651742326,76,777.514,1006.497,0.168290170183965,0.396291259639727,7,,,,,
CA,19860430,306.905052631579,832.742684210527,0.159489210896235,0.385513493126326,19,277.519875,459.2415,0.0755248091149034,0.176714908177381,8,159.98,284.277,0.0166879487260665,0.0296537067133392,1
CA,19860531,267.805857142857,580.556857142857,0.201605714087325,0.604003465800362,7,397.510333333333,486.100333333333,0.201890783489006,0.2950066582749,3,,,,,
