gvkey,treatment_discrete,treatment_z,ismatched,state,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcdq,datacqtr,datafqtr,atq,ltq,ncoq,recdq,rectq,rectrq,revtq,wcapq,xintq,cik,costat,county,sic,rec_to_assets,rec_to_rev,rev_78,ni_78,year,sic2,net_income,ni_norm,nim,wcap,cl,profits_norm,revenue_norm,post,treated_post,profits_w,revenue_w,nim_w
1803,0,-0.095440269303785,1,NY,19810430,1981,1,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1981Q1,1981Q1,1046.501,505.981,,,185.1,,454.164,211.571,6.108,7822,I,New York,5311,0.176875129598538,0.407562026052263,401.40175,8.61775,1981,53,17.4435,2.02413623045458,0.0384079319364811,0.465847138918981,19811803,2.02413623045458,1.13144499245457,1,0,2.02413623045458,1.13144499245457,0.0384079319364811
1803,0,-0.095440269303785,1,NY,19810731,1981,2,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1981Q2,1981Q2,1518.481,843.872,,,143.47,,589.763,223.216,15.308,7822,I,New York,5311,0.0944825783134593,0.243267210727021,401.40175,8.61775,1981.25,53,,,,0.378484238583974,1981.251803,,1.46925866666002,1,0,-1,1.46925866666002,0
1803,0,-0.095440269303785,1,NY,19811031,1981,3,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1981Q3,1981Q3,1640.518,965.06,,,128.055,,710.113,208.504,19.153,7822,I,New York,5311,0.0780576622749644,0.180330454448799,401.40175,8.61775,1981.5,53,,,,0.293620874424211,1981.51803,,1.76908296986747,1,0,-1,1.76908296986747,0
1803,0,-0.095440269303785,1,NY,19820131,1981,4,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1981Q4,1981Q4,1557.478,839.526,,,188.791,,997.181,258.832,21.425,7822,I,New York,5311,0.121215837398666,0.189324706347193,401.40175,8.61775,1981.75,53,,,,0.259563710098768,1981.751803,,2.48424676773332,1,0,-1,2.48424676773332,0
1803,0,-0.095440269303785,1,NY,19820430,1982,1,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1982Q1,1982Q1,1599.03,891.127,,,142.317,,641.186,248.553,19.137,7822,I,New York,5311,0.0890020825125232,0.221958994737876,401.40175,8.61775,1982,53,19.6035,2.27478170055989,0.0305738116552763,0.387645706550049,19821803,2.27478170055989,1.59736722622659,1,0,2.27478170055989,1.59736722622659,0.0305738116552763
1803,0,-0.095440269303785,1,NY,19820731,1982,2,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1982Q2,1982Q2,1585.598,882.029,,,167.556,,709.196,295.034,19.85,7822,I,New York,5311,0.105673695350272,0.23626190785058,401.40175,8.61775,1982.25,53,,,,0.416011934641481,1982.251803,,1.7667984755921,1,0,-1,1.7667984755921,0
1803,0,-0.095440269303785,1,NY,19821031,1982,3,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1982Q3,1982Q3,1759.718,1060.09,,,202.032,,744.375,276.904,18,7822,I,New York,5311,0.114809304672681,0.271411586901763,401.40175,8.61775,1982.5,53,,,,0.37199529806885,1982.51803,,1.85443885085205,1,0,-1,1.85443885085205,0
1803,0,-0.095440269303785,1,NY,19830131,1982,4,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1982Q4,1982Q4,1700.684,949.988,,,283.891,,1094.101,335.996,18.711,7822,I,New York,5311,0.166927542094828,0.259474216731362,401.40175,8.61775,1982.75,53,,,,0.307097790788967,1982.751803,,2.7257006228797,1,0,-1,2.7257006228797,0
1803,0,-0.095440269303785,1,NY,19830430,1983,1,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1983Q1,1983Q1,1680.541,936.504,,,167.177,,692.77,248.368,15.637,7822,I,New York,5311,0.0994780847358083,0.241316742930554,401.40175,8.61775,1983,53,28.88,3.35122276696353,0.0416877174242534,0.358514369848579,19831803,3.35122276696353,1.72587688020792,1,0,3.35122276696353,1.72587688020792,0.0416877174242534
1803,0,-0.095440269303785,1,NY,19830731,1983,2,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1983Q2,1983Q2,1861.833,1011.957,,,257.876,,832.75,388.561,15.735,7822,I,New York,5311,0.138506514816313,0.309667967577304,401.40175,8.61775,1983.25,53,,,,0.466599819873912,1983.251803,,2.07460480678024,1,0,-1,2.07460480678024,0
1803,0,-0.095440269303785,1,NY,19831031,1983,3,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1983Q3,1983Q3,2047.363,1199.659,,,292.24,,905.266,331.661,17.05,7822,I,New York,5311,0.142739709567869,0.322822242302263,401.40175,8.61775,1983.5,53,,,,0.366368559075454,1983.51803,,2.25526171721972,1,0,-1,2.25526171721972,0
1803,0,-0.095440269303785,1,NY,19840131,1983,4,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1983Q4,1983Q4,2003.876,1087.87,,,297.931,,1287.041,375.315,17.636,7822,I,New York,5311,0.148677363269983,0.231485244059824,401.40175,8.61775,1983.75,53,,,,0.291610756766878,1983.751803,,3.20636619048123,1,0,-1,3.20636619048123,0
1803,0,-0.095440269303785,1,NY,19840430,1984,1,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1984Q1,1984Q1,1911.435,1001.896,,,137.606,,819.099,361.224,15.76,7822,I,New York,5311,0.0719909387449743,0.167996786713206,401.40175,8.61775,1984,53,30.16425,3.50024658408517,0.0368261345698139,0.441001637164738,19841803,3.50024658408517,2.04059648469395,1,0,3.50024658408517,2.04059648469395,0.0368261345698139
1803,0,-0.095440269303785,1,NY,19840731,1984,2,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1984Q2,1984Q2,1790.509,875.778,,,84.271,,928.629,292.369,18.874,7822,I,New York,5311,0.0470653875518079,0.0907477582543728,401.40175,8.61775,1984.25,53,,,,0.314839403033935,1984.251803,,2.31346525021378,1,0,-1,2.31346525021378,0
1803,0,-0.095440269303785,1,NY,19841031,1984,3,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1984Q3,1984Q3,2027.342,1109.687,,,179.196,,950.873,301.542,19.304,7822,I,New York,5311,0.0883896254307364,0.188454188940058,401.40175,8.61775,1984.5,53,,,,0.317121213873987,1984.51803,,2.36888105246178,1,0,-1,2.36888105246178,0
1803,0,-0.095440269303785,1,NY,19850131,1984,4,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1984Q4,1984Q4,2084.433,1098.964,,,353.883,,1408.04,375.356,18.59,7822,I,New York,5311,0.169774226372352,0.251330217891537,401.40175,8.61775,1984.75,53,,,,0.266580494872305,1984.751803,,3.50780732769601,1,0,-1,3.50780732769601,0
1803,0,-0.095440269303785,1,NY,19850430,1985,1,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1985Q1,1985Q1,2104.551,1122.746,,,240.746,,935.928,344.506,17.129,7822,I,New York,5311,0.11439304630774,0.257227051653546,401.40175,8.61775,1985,53,29.924,3.47236807751443,0.031972544896616,0.368090280448923,19851803,3.47236807751443,2.33164902743947,1,0,3.47236807751443,2.33164902743947,0.031972544896616
1803,0,-0.095440269303785,1,NY,19850731,1985,2,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1985Q2,1985Q2,2106.752,1123.059,,,297.97,,983.762,438.796,18.257,7822,I,New York,5311,0.14143572665411,0.302888300218956,401.40175,8.61775,1985.25,53,,,,0.446038777671835,1985.251803,,2.45081642020744,1,0,-1,2.45081642020744,0
1803,0,-0.095440269303785,1,NY,19851031,1985,3,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1985Q3,1985Q3,2312.329,1326.734,,,280.172,,1037.86,407.844,17.744,7822,I,New York,5311,0.121164419077043,0.269951631241208,401.40175,8.61775,1985.5,53,,,,0.39296629603222,1985.51803,,2.5855891261062,1,0,-1,2.5855891261062,0
1803,0,-0.095440269303785,1,NY,19860131,1985,4,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1985Q4,1985Q4,2288.646,1236.029,,,400.88,,1427.467,486.534,18.606,7822,I,New York,5311,0.175160334975352,0.280833112078948,401.40175,8.61775,1985.75,53,,,,0.340837301317649,1985.751803,,3.55620522332053,1,0,-1,3.55620522332053,0
1803,0,-0.095440269303785,1,NY,19860430,1986,1,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1986Q1,1986Q1,2406.324,1365.198,,,375.646,,982.233,548.408,18.664,7822,I,New York,5311,0.156107822554236,0.382440826158356,401.40175,8.61775,1986,53,4.2035,0.487772330364654,0.00427953448927088,0.558327810203893,19861803,0.487772330364654,2.44700726890204,1,0,0.487772330364654,2.44700726890204,0.00427953448927088
1803,0,-0.095440269303785,1,NY,19860731,1986,2,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1986Q2,1986Q2,2310.502,1282.216,,,328.067,,1043.179,508.501,19.532,7822,I,New York,5311,0.141989489729938,0.314487734128083,401.40175,8.61775,1986.25,53,,,,0.487453255865005,1986.251803,,2.59884018941123,1,0,-1,2.59884018941123,0
2064,0,-0.095440269303785,1,NY,19711031,1971,4,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1971Q3,1971Q4,5.217,1.432,,,0.526,,3.253,2.332,0,,I,Nassau,5961,0.100824228483803,0.161696895173686,5.984,0.12575,1971.75,59,,,,0.716876729173071,1971.752064,,0.543616310160428,0,0,-1,0.543616310160428,0
2064,0,-0.095440269303785,1,NY,19721031,1972,4,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1972Q3,1972Q4,5.098,0.94,,,0.546,,3.855,2.595,0,,I,Nassau,5961,0.107100823852491,0.141634241245136,5.984,0.12575,1972.75,59,,,,0.673151750972763,1972.752064,,0.644217914438503,0,0,-1,0.644217914438503,0
2064,0,-0.095440269303785,1,NY,19731031,1973,4,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1973Q3,1973Q4,5.874,1.541,,,0.663,,4.163,2.804,0,,I,Nassau,5961,0.112870275791624,0.159260148931059,5.984,0.12575,1973.75,59,,,,0.673552726399231,1973.752064,,0.695688502673797,0,0,-1,0.695688502673797,0
2064,0,-0.095440269303785,1,NY,19741031,1974,4,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1974Q3,1974Q4,5.912,1.484,,,0.937,,4.479,2.948,0,,I,Nassau,5961,0.158491204330176,0.209198481803974,5.984,0.12575,1974.75,59,,,,0.658182630051351,1974.752064,,0.748495989304813,0,0,-1,0.748495989304813,0
2064,0,-0.095440269303785,1,NY,19751031,1975,4,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1975Q3,1975Q4,5.617,1.038,,,0.819,,5.023,3.147,0,,I,Nassau,5961,0.145807370482464,0.163049970137368,5.984,0.12575,1975.75,59,,,,0.626518017121242,1975.752064,,0.839405080213904,0,0,-1,0.839405080213904,0
2064,0,-0.095440269303785,1,NY,19760131,1976,1,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1975Q4,1976Q1,5.648,1.026,,,0.86,,4.892,3.23,0,,I,Nassau,5961,0.152266288951841,0.17579721995094,5.984,0.12575,1976,59,0.10325,0.821073558648111,0.0211058871627146,0.660261651676206,19762064,0.821073558648111,0.817513368983957,0,0,0.821073558648111,0.817513368983957,0.0211058871627146
2064,0,-0.095440269303785,1,NY,19760430,1976,2,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1976Q1,1976Q2,5.699,1.079,,,0.803,,4.748,3.24,0,,I,Nassau,5961,0.140901912616249,0.169123841617523,5.984,0.12575,1976.25,59,,,,0.682392586352148,1976.252064,,0.793449197860963,0,0,-1,0.793449197860963,0
2064,0,-0.095440269303785,1,NY,19760731,1976,3,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1976Q2,1976Q3,5.935,1.281,,,0.832,,4.654,3.202,0,,I,Nassau,5961,0.140185341196293,0.17877094972067,5.984,0.12575,1976.5,59,,,,0.688010313708638,1976.52064,,0.77774064171123,0,0,-1,0.77774064171123,0
2064,0,-0.095440269303785,1,NY,19761031,1976,4,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1976Q3,1976Q4,6.268,1.505,,,0.912,,5.259,3.379,0,,I,Nassau,5961,0.14550095724314,0.173416999429549,5.984,0.12575,1976.75,59,,,,0.642517588895227,1976.752064,,0.878843582887701,0,0,-1,0.878843582887701,0
2064,0,-0.095440269303785,1,NY,19770131,1977,1,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1976Q4,1977Q1,6.319,1.474,,,0.974,,5.389,3.573,0,,I,Nassau,5961,0.154138313024213,0.180738541473372,5.984,0.12575,1977,59,0.17675,1.40556660039761,0.0327982928187048,0.663017257376137,19772064,1.40556660039761,0.900568181818182,0,0,1.40556660039761,0.900568181818182,0.0327982928187048
2064,0,-0.095440269303785,1,NY,19770430,1977,2,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1977Q1,1977Q2,6.279,1.404,,,0.916,,4.907,3.711,0,,I,Nassau,5961,0.145883102404842,0.18667210108009,5.984,0.12575,1977.25,59,,,,0.756266557978398,1977.252064,,0.820020053475936,1,0,-1,0.820020053475936,0
2064,0,-0.095440269303785,1,NY,19770731,1977,3,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1977Q2,1977Q3,6.455,1.489,,,0.876,,5.064,3.632,0,,I,Nassau,5961,0.135708752904725,0.172985781990521,5.984,0.12575,1977.5,59,,,,0.717219589257504,1977.52064,,0.846256684491979,1,0,-1,0.846256684491979,0
2064,0,-0.095440269303785,1,NY,19771031,1977,4,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1977Q3,1977Q4,7.094,1.853,,,0.999,,5.965,4.003,0,,I,Nassau,5961,0.140823230899352,0.167476948868399,5.984,0.12575,1977.75,59,,,,0.671081307627829,1977.752064,,0.99682486631016,1,0,-1,0.99682486631016,0
2064,0,-0.095440269303785,1,NY,19780131,1978,1,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1977Q4,1978Q1,6.901,1.522,,,1.238,,5.841,4.105,0,,I,Nassau,5961,0.17939429068251,0.211950008560178,5.984,0.12575,1978,59,0.12575,1,0.0215288478000342,0.702790618044856,19782064,1,0.976102941176471,1,0,1,0.976102941176471,0.0215288478000342
2064,0,-0.095440269303785,1,NY,19780430,1978,2,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1978Q1,1978Q2,7.399,1.995,,,1.028,,5.602,3.898,0,,I,Nassau,5961,0.138937694283011,0.183505890753302,5.984,0.12575,1978.25,59,,,,0.695822920385577,1978.252064,,0.936163101604278,1,0,-1,0.936163101604278,0
2064,0,-0.095440269303785,1,NY,19780731,1978,3,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1978Q2,1978Q3,8.032,2.493,,,1.135,,6.019,3.793,0,,I,Nassau,5961,0.141309760956175,0.18856952982223,5.984,0.12575,1978.5,59,,,,0.630171124771557,1978.52064,,1.00584893048128,1,0,-1,1.00584893048128,0
2064,0,-0.095440269303785,1,NY,19781031,1978,4,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1978Q3,1978Q4,8.15,2.673,,,1.396,,6.474,3.494,0,,I,Nassau,5961,0.171288343558282,0.215631757800433,5.984,0.12575,1978.75,59,,,,0.539697250540624,1978.752064,,1.08188502673797,1,0,-1,1.08188502673797,0
2064,0,-0.095440269303785,1,NY,19790131,1979,1,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1978Q4,1979Q1,8.504,2.951,,,1.672,,6.733,3.309,,,I,Nassau,5961,0.196613358419567,0.248329125204218,5.984,0.12575,1979,59,-0.013,-0.10337972166998,-0.00193078865290361,0.491459973266003,19792064,-0.10337972166998,1.12516711229947,1,0,-0.10337972166998,1.12516711229947,0
2064,0,-0.095440269303785,1,NY,19790430,1979,2,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1979Q1,1979Q2,8.944,3.281,,,1.384,,6.003,2.905,,,I,Nassau,5961,0.15474060822898,0.230551390971181,5.984,0.12575,1979.25,59,,,,0.483924704314509,1979.252064,,1.00317513368984,1,0,-1,1.00317513368984,0
2064,0,-0.095440269303785,1,NY,19790731,1979,3,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1979Q2,1979Q3,9.311,3.685,,,1.275,,5.437,2.221,,,I,Nassau,5961,0.136934808291268,0.234504322236527,5.984,0.12575,1979.5,59,,,,0.4084973330881,1979.52064,,0.908589572192513,1,0,-1,0.908589572192513,0
2064,0,-0.095440269303785,1,NY,19791031,1979,4,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1979Q3,1979Q4,9.657,4.233,,,1.901,,5.809,3.23,,,I,Nassau,5961,0.196852024438231,0.327250817696678,5.984,0.12575,1979.75,59,,,,0.556033740747117,1979.752064,,0.970755347593583,1,0,-1,0.970755347593583,0
2064,0,-0.095440269303785,1,NY,19800131,1980,1,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1979Q4,1980Q1,9.765,4.417,,,2.209,,5.946,2.934,,,I,Nassau,5961,0.226216077828981,0.371510258997646,5.984,0.12575,1980,59,-0.0375,-0.298210735586481,-0.00630676084762866,0.493440968718466,19802064,-0.298210735586481,0.993649732620321,1,0,-0.298210735586481,0.993649732620321,0
2064,0,-0.095440269303785,1,NY,19800430,1980,2,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1980Q1,1980Q2,10.223,4.806,,,2.085,,5.914,3.174,,,I,Nassau,5961,0.203951873227037,0.352553263442678,5.984,0.12575,1980.25,59,,,,0.536692593845113,1980.252064,,0.988302139037433,1,0,-1,0.988302139037433,0
2064,0,-0.095440269303785,1,NY,19800731,1980,3,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1980Q2,1980Q3,9.092,3.654,,,1.33,,5.797,3.006,,,I,Nassau,5961,0.146282446106467,0.229429015007763,5.984,0.12575,1980.5,59,,,,0.518544074521304,1980.52064,,0.96875,1,0,-1,0.96875,0
2064,0,-0.095440269303785,1,NY,19801031,1980,4,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1980Q3,1980Q4,9.576,4.302,,,1.764,,6.194,2.882,,,I,Nassau,5961,0.184210526315789,0.284791733936067,5.984,0.12575,1980.75,59,,,,0.465288989344527,1980.752064,,1.0350935828877,1,0,-1,1.0350935828877,0
2064,0,-0.095440269303785,1,NY,19810131,1981,1,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1980Q4,1981Q1,10.355,5.107,,,1.923,,6.349,2.766,,,I,Nassau,5961,0.185707387735394,0.302882343676169,5.984,0.12575,1981,59,-0.236,-1.87673956262425,-0.0371712080642621,0.435659158922665,19812064,-1.87673956262425,1.06099598930481,1,0,-1,1.06099598930481,0
2090,0,-0.095440269303785,1,AZ,19711231,1971,4,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1971Q4,1971Q4,24.784,10.092,,,0.758,,28.181,6.992,0.039,,I,"",5411,0.0305842479018722,0.0268975550903091,65.022,0.64575,1971.75,54,,,,0.248110429012455,1971.752090,,0.433407154501553,0,0,-1,0.433407154501553,0
2090,0,-0.095440269303785,1,AZ,19721231,1972,4,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1972Q4,1972Q4,26.904,10.578,,,0.806,,32.7,7.823,0.046,,I,"",5411,0.0299583705025275,0.0246483180428135,65.022,0.64575,1972.75,54,,,,0.239235474006116,1972.752090,,0.502906708498662,0,0,-1,0.502906708498662,0
2090,0,-0.095440269303785,1,AZ,19731231,1973,4,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1973Q4,1973Q4,29.402,11.572,,,0.785,,36.923,8.726,0.063,,I,"",5411,0.0266988640228556,0.0212604609592937,65.022,0.64575,1973.75,54,,,,0.236329659020123,1973.752090,,0.567853957122205,0,0,-1,0.567853957122205,0
2090,0,-0.095440269303785,1,AZ,19741231,1974,4,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1974Q4,1974Q4,36.502,16.966,,,1.392,,42.802,10.742,0.238,,I,"",5411,0.0381348967179881,0.0325218447736087,65.022,0.64575,1974.75,54,,,,0.250969580860708,1974.752090,,0.658269508781643,0,0,-1,0.658269508781643,0
2090,0,-0.095440269303785,1,AZ,19750331,1975,1,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1975Q1,1975Q1,35.347,15.505,,,0.895,,43.98,9.438,0.099,,I,"",5411,0.0253203949415792,0.020350159163256,65.022,0.64575,1975,54,0.45625,0.706542779713511,0.0103740336516598,0.214597544338336,19752090,0.706542779713511,0.676386453815632,0,0,0.706542779713511,0.676386453815632,0.0103740336516598
2090,0,-0.095440269303785,1,AZ,19750630,1975,2,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1975Q2,1975Q2,36.442,16.296,,,0.9,,43.059,9.424,0.106,,I,"",5411,0.0246967784424565,0.020901553682157,65.022,0.64575,1975.25,54,,,,0.21886249100072,1975.252090,,0.662222017163422,0,0,-1,0.662222017163422,0
2090,0,-0.095440269303785,1,AZ,19751231,1975,4,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1975Q4,1975Q4,38.901,18.248,,,0.861,,50.053,10.458,0.247,,I,"",5411,0.0221331071180689,0.0172017661279044,65.022,0.64575,1975.75,54,,,,0.208938525163327,1975.752090,,0.769785611023961,0,0,-1,0.769785611023961,0
2090,0,-0.095440269303785,1,AZ,19760331,1976,1,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1976Q1,1976Q1,39.618,18.727,,,0.884,,46.738,10.611,0.1,,I,"",5411,0.0223130900095916,0.0189139458256665,65.022,0.64575,1976,54,0.42925,0.664730933023616,0.00918417561727074,0.227031537506954,19762090,0.664730933023616,0.718802866722033,0,0,0.664730933023616,0.718802866722033,0.00918417561727074
2090,0,-0.095440269303785,1,AZ,19760630,1976,2,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1976Q2,1976Q2,37.454,16.42,,,0.772,,45.339,10.616,0.096,,I,"",5411,0.0206119506594756,0.0170272833542866,65.022,0.64575,1976.25,54,,,,0.234147202187962,1976.252090,,0.697287072067916,0,0,-1,0.697287072067916,0
2090,0,-0.095440269303785,1,AZ,19760930,1976,3,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1976Q3,1976Q3,39.924,18.589,,,0.656,,58.735,10.477,0.116,,I,"",5411,0.0164312193167017,0.0111688090576317,65.022,0.64575,1976.5,54,,,,0.178377458074402,1976.52090,,0.903309649041863,0,0,-1,0.903309649041863,0
2090,0,-0.095440269303785,1,AZ,19761231,1976,4,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1976Q4,1976Q4,41.11,19.448,,,1.094,,49.348,10.823,0.111,,I,"",5411,0.0266115300413525,0.0221690848666613,65.022,0.64575,1976.75,54,,,,0.219319931912134,1976.752090,,0.758943126941651,0,0,-1,0.758943126941651,0
2090,0,-0.095440269303785,1,AZ,19770331,1977,1,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1977Q1,1977Q1,41.573,19.497,,,1.038,,52.21,11.36,0.097,,I,"",5411,0.0249681283525365,0.0198812488029113,65.022,0.64575,1977,54,0.5675,0.878823073945025,0.0108695652173913,0.217582838536679,19772090,0.878823073945025,0.802958998492818,0,0,0.878823073945025,0.802958998492818,0.0108695652173913
2090,0,-0.095440269303785,1,AZ,19770630,1977,2,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1977Q2,1977Q2,41.489,19.097,,,1.006,,49.444,11.947,0.066,,I,"",5411,0.0242473908746897,0.0203462503033735,65.022,0.64575,1977.25,54,,,,0.241626891028234,1977.252090,,0.76041955030605,1,0,-1,0.76041955030605,0
2090,0,-0.095440269303785,1,AZ,19770930,1977,3,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1977Q3,1977Q3,41.12,18.588,,,0.757,,63.917,11.248,0.101,,I,"",5411,0.01840953307393,0.0118434845189856,65.022,0.64575,1977.5,54,,,,0.17597822175634,1977.52090,,0.983005751899357,1,0,-1,0.983005751899357,0
2090,0,-0.095440269303785,1,AZ,19771231,1977,4,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1977Q4,1977Q4,43.471,20.248,,,1.036,,54.253,11.678,0.054,,I,"",5411,0.0238319799406501,0.0190957182091313,65.022,0.64575,1977.75,54,,,,0.215250769542698,1977.752090,,0.83437913321645,1,0,-1,0.83437913321645,0
2090,0,-0.095440269303785,1,AZ,19780331,1978,1,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1978Q1,1978Q1,49.53,27.02,,,1.133,,58.44,10.021,0.322,,I,"",5411,0.02287502523723,0.0193874058863792,65.022,0.64575,1978,54,0.64575,1,0.011049794661191,0.171475017111567,19782090,1,0.898772723078343,1,0,1,0.898772723078343,0.011049794661191
2090,0,-0.095440269303785,1,AZ,19780630,1978,2,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1978Q2,1978Q2,48.469,25.82,,,0.97,,56.702,10.119,0.323,,I,"",5411,0.0200127916812808,0.0171069803534267,65.022,0.64575,1978.25,54,,,,0.178459313604458,1978.252090,,0.872043308418689,1,0,-1,0.872043308418689,0
2090,0,-0.095440269303785,1,AZ,19780930,1978,3,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1978Q3,1978Q3,50.343,27.311,,,1.242,,77.562,10.577,0.424,,I,"",5411,0.0246707585960312,0.0160129960547691,65.022,0.64575,1978.5,54,,,,0.136368324695083,1978.52090,,1.19285780197472,1,0,-1,1.19285780197472,0
2090,0,-0.095440269303785,1,AZ,19781231,1978,4,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1978Q4,1978Q4,52.496,28.668,,,1.049,,67.384,11.242,0.32,,I,"",5411,0.0199824748552271,0.0155674937670664,65.022,0.64575,1978.75,54,,,,0.166834856939333,1978.752090,,1.03632616652825,1,0,-1,1.03632616652825,0
2090,0,-0.095440269303785,1,AZ,19790331,1979,1,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1979Q1,1979Q1,52.285,28.136,,,1.057,,70.88,11.069,0.302,,I,"",5411,0.0202161231710816,0.0149125282167043,65.022,0.64575,1979,54,0.54825,0.849012775842044,0.00773490406320542,0.156165349887133,19792090,0.849012775842044,1.09009258404848,1,0,0.849012775842044,1.09009258404848,0.00773490406320542
