year,state,RSSDID,losses,ci.loans,ci.losses,cards,card.losses,loans,card.loss.rate,banks,card.issuers,state_name,fipstate,r_90,r_77,r_change,ever_nolimit,r_usury,nolimit,e1_4,e5_9,e10_19,e20_49,e50_99,e100_249,e250_499,e500_999,e1000,emp,emp.small,emp.mid,emp.lg,emp.small.frac,emp.mid.frac,emp.lg.frac,tax,corp.lic.tax,lic.tax,corp.inc.tax,interest,sa,loc.tax,loc.corp.lic.tax,loc.lic.tax,loc.corp.inc.tax,loc.interest,loc.sa
1984,MS,84525777,35056.8333333333,2088988.75,8156,94164,8.25,8262823.33333333,8.76131005479801e-05,161,13,Mississippi,28,21,18,3,0,21,0,195623,251245,297201,410948,285652,336327,229265,130932,87464,2224657,744069,1032927,447661,0.334464593867729,0.464308430468158,0.201226975664114,1740692,57566,151422,110196,77925,0,2205177,57566,151423,110196,124279,1176
1984,MT,102499726,20886.25,1343186.5,0,39633,261.75,3967269.75,0.00660434486412838,167,79,Montana,30,30,18,12,1,30,1,91657,124725,148994,164597,83717,66911,5453,19928,0,705982,365376,315225,25381,0.517542940188277,0.446505718276103,0.0359513415356199,583341,517,52477,35396,132470,0,946388,517,64738,35396,166210,30296
1984,NC,31611678,61598,7562513.5,9626.5,970408.25,93.75,23232935.75,9.66088241727129e-05,71,54,North Carolina,37,18,18,0,0,18,0,515231,735440,880388,1377084,921129,1272404,972635,703879,931728,8309918,2131059,3570617,2608242,0.25644765688422,0.429681375917308,0.313870967198473,4636021,79023,338671,368047,148933,2091,6343204,79023,341749,368047,318610,9380
1984,ND,140538142,22282.25,976528,0,18416,142.75,3425973.25,0.00775141181581234,177,61,North Dakota,38,30,18,12,1,18,0,65329,102756,112608,142294,86698,71840,34530,14252,18844,649151,280693,300832,67626,0.432400165754963,0.463423764270563,0.104176069974474,684399,594,58133,43712,74075,0,911243,594,58133,43712,107589,32290
1984,NE,217207684,82215.25,2023780.75,4811,222357.25,48.5,8639472.83333333,0.000218117466374494,481,99,Nebraska,31,21,18,3,0,21,0,155824,219999,262576,333012,232655,193444,116942,74238,84678,1673368,638399,759111,275858,0.381505442915127,0.453642593858613,0.16485196322626,1068742,4708,85031,66909,86270,0,1956384,4708,93927,66909,229570,15533
1984,NH,25764780,6583.91666666667,982593.083333333,451.25,66832.5,283.25,3309050.08333333,0.00423820745894587,88,46,New Hampshire,33,30,29,1,0,30,1,92761,125598,158347,222270,171753,193809,96868,97800,73674,1232880,376706,587832,268342,0.305549607423269,0.476795795211213,0.217654597365518,423465,3750,60065,95664,63148,0,1059503,3750,60065,95664,80241,1164
1984,NJ,85085243,91643.5833333333,10262947.25,42027,813001.583333334,320,31090939.75,0.000393603169489522,153,100,New Jersey,34,30,15,15,1,30,1,648344,920428,1165391,1688497,1476615,1813825,902588,736809,1033899,10386396,2734163,4978937,2673296,0.263244632690685,0.479370996445735,0.25738437086358,7137452,108428,505702,830106,335125,0,11971864,108428,505702,830106,583828,8093
1984,NM,56210350,33137.5,1912813.75,8380,131338,99.5,5065550.25,0.000757587293852503,95,30,New Mexico,35,30,18,12,1,30,1,117107,176322,218724,306703,181942,127952,60748,30370,34969,1254837,512153,616597,126087,0.408143049655055,0.49137617076959,0.100480779575355,1377444,12550,82209,53399,417276,0,1688839,12550,82209,53399,498665,13503
1984,NV,6432633,19581.25,816586.5,6956.5,63669.25,126.25,3033075.5,0.00198290383505381,16,12,Nevada,32,30,21.6,8.3999996,1,30,1,80598,124594,143497,203831,117133,137580,76204,142264,292405,1318106,348689,458544,510873,0.264537905145717,0.347880974671233,0.387581120183051,861115,3767,97121,0,57578,0,1232530,3767,97121,0,148504,8430
1984,NY,288289482,1186042,215753065.833333,448917.583333333,7548986.16666667,635.75,442735288,8.42166068348648e-05,556,118,New York,36,25,18,7,0,25,0,1681125,2110054,2610782,3981098,3026254,3609384,2122729,1734413,4162796,25038635,6401961,10616736,8019938,0.255683307017335,0.424014168503994,0.320302524478671,18817736,15491,740689,1524619,1230449,34116,37659534,15491,787349,2717510,2275863,95179
1984,OH,168174156,171994.083333333,11626965.75,64839.5,1968581.58333333,3079.5,41849549.25,0.00156432429627102,342,189,Ohio,39,25,24,1,1,25,0,845871,1278797,1581085,2373977,1748482,2060839,1182653,888984,2132924,14093612,3705753,6183298,4204561,0.26293848588992,0.438730539765108,0.298330974344973,7985012,136596,548989,524891,296574,0,13564564,136596,574544,524891,829744,61448
1984,OK,242518519,212550.333333333,6766075.16666667,61158.5,202169,563.75,17959232.9166667,0.00278850862397301,545,122,Oklahoma,40,21,18,3,0,21,0,293084,389283,527277,714353,479278,408463,241799,119993,199292,3372822,1209644,1602094,561084,0.358644482276266,0.475001052531085,0.166354465192649,2661981,30692,260720,97223,227296,0,3653828,30692,260720,97223,455474,6185
1984,OR,50553390,38935.25,4266250.75,15235.25,390426.333333333,42.5,11006804.75,0.000108855362385905,89,24,Oregon,41,30,15,15,1,30,1,267623,376230,449481,605442,405972,373982,197199,108421,122042,2906392,1093334,1385396,427662,0.376182565875491,0.476672107547778,0.147145326576732,1850523,3189,206646,144065,532115,0,3451010,3189,208777,144065,700743,32083
1984,PA,168235435,210670.75,25550237.4166667,61660.75,1408012.91666667,420.833333333333,70177083.6666667,0.000298884568708088,354,111,Pennsylvania,42,18,15,3,0,18,0,947360,1326054,1669965,2414875,1966701,2524756,1489273,1329668,1770472,15439124,3943379,6906332,4589413,0.255414685444589,0.447326674751754,0.297258639803657,9600168,397417,977646,865299,311196,0,15462813,397417,977664,865299,990429,12878
1984,RI,13874197,17193.8333333333,2036875.16666667,5375.41666666667,189471.5,188.083333333333,6337732.16666667,0.000992673480356325,21,11,Rhode Island,44,,,,1,21,0,82918,117716,140568,222177,169740,190897,94456,64856,129010,1212338,341202,582814,288322,0.281441314220952,0.480735570443226,0.237823115335822,809986,2052,30642,59274,186080,0,1347730,2052,30642,59274,203201,4659
1984,SC,34584281,18619.75,1772412.75,2000.83333333333,425620.083333333,101.25,6875773.41666667,0.000237888210553974,73,40,South Carolina,45,,,,0,18,0,248299,339499,416955,589486,422345,539126,378186,408204,318649,3660749,1004753,1550957,1105039,0.274466509449296,0.423672040885622,0.301861449665082,2384926,8785,111672,159334,202548,638,3204834,8785,111672,159334,289486,3761
1984,SD,48763708,99384.3333333333,983240.5,5449.33333333333,5048289.91666667,82.5,9044436.66666667,1.63421676175195e-05,146,26,South Dakota,46,30,12,18,1,30,1,71675,93229,112828,133124,74342,61982,12426,9312,19579,588497,277732,269448,41317,0.471934436369259,0.457857899020726,0.070207664610015,358773,833,30823,17881,118746,0,657204,833,39543,17881,143862,4823
1984,TN,154141513,84625.75,5261613,18469,424733,244.166666666667,17993742.25,0.00057487095814704,321,73,Tennessee,47,21,18,3,0,21,0,345437,522565,642453,944453,740317,865696,617792,417673,535802,5632188,1510455,2550466,1571267,0.268182631687721,0.452837511816012,0.278979856496268,2511631,71529,250843,226242,140193,0,4088531,71529,279199,226242,361655,9095
1984,TX,1001206167,734019,48507862.4166667,398733.583333333,1567271.08333333,1617.91666666667,116203990.583333,0.00103231450121929,1894,519,Texas,48,18,18,0,0,18,0,1483164,2096812,2706709,3758419,3086362,3256498,1837847,1276299,1860575,21362685,6286685,10101279,4974721,0.294283466708422,0.472846882309036,0.232869650982543,9829191,630123,1130297,0,809484,0,17719818,630123,1211950,0,1767560,91257
1984,UT,37457161,33025.4166666667,1588281.25,17834.5,169361.916666667,473,5717353.41666667,0.00279283565815416,63,45,Utah,49,30,18,12,1,30,1,117882,176822,225520,329105,184695,224774,85586,43561,138034,1525979,520224,738574,267181,0.3409116377093,0.48400010747199,0.17508825481871,1196687,0,53250,45035,123491,0,1853871,0,53250,45035,407605,4991
1984,VA,105589787,69201.9166666667,6001354.58333333,11853.75,1914439.66666667,927.916666666667,24208978.3333333,0.000484693606606215,190,70,Virginia,51,30,18,12,1,30,1,403251,603140,830784,1180990,836230,1037700,628744,380285,591642,6492766,1837175,3054920,1600671,0.282957217309233,0.470511335230624,0.246531447460143,4064368,8607,247017,242706,326956,0,6820909,8607,303164,242706,514328,15542
1984,VT,10327148,6032.25,608116.75,1649.25,43629.25,56,2403941.5,0.00128354257751394,32,9,Vermont,50,18,18,0,0,18,0,59112,78268,84271,110453,69933,62612,26994,16322,31642,539607,221651,242998,74958,0.410763759550932,0.450324032119672,0.138912208329395,412987,497,39707,22606,50201,0,635739,497,39707,22606,60350,303
1984,WA,62480628,64605.75,7977139.75,123432.25,1143746.75,34,20716492.25,2.97268604260515e-05,130,39,Washington,53,18,12,6,0,18,0,414770,585523,706340,1000711,654669,563097,246593,214521,469818,4856042,1706633,2218477,930932,0.351445271684224,0.456848808144575,0.191705920171201,4542268,7767,234985,0,115227,0,6115296,7767,242164,0,530824,64220
1984,WI,270162672,64564.5833333333,5847497.41666667,13982.25,526691.916666667,775.416666666667,20109823.3333333,0.00147223954294596,604,433,Wisconsin,55,30,18,12,1,30,1,397693,616693,753199,1113889,775524,850951,565615,399188,490179,5962931,1767585,2740364,1454982,0.296428887069128,0.459566612459544,0.244004500471329,5116236,3246,206444,393481,239204,6466,7413396,3246,206444,393481,423021,51434
1984,WV,147338353,16368.0833333333,1263492.83333333,558.75,76854,323,6424699.75,0.00420277409113384,230,42,West Virginia,54,18,18,0,0,18,0,137724,183442,217426,296610,194027,190209,97399,131109,92764,1540710,538592,680846,321272,0.349573897748441,0.441904057220372,0.208522045031187,1713819,3153,89606,92173,109655,832,2075020,3153,90072,92173,183364,1186
1984,WY,51756083,24398.0833333333,904820.083333333,2634,14083.1666666667,324,2376701.33333333,0.02300618942236,119,71,Wyoming,56,21,18,3,0,21,0,57048,75134,84063,102362,67943,56159,26146,12241,0,481096,216245,226464,38387,0.449484094650548,0.470725177511349,0.079790727838103,801537,2414,59748,0,198006,0,1307423,2414,59748,0,245515,19310
1985,AK,7359077,10018,1099045.5,3371.25,68095.5,106.75,3049369.75,0.00156765131322922,16,7,Alaska,2,18,18,0,1,18,0,49092,66753,87976,109595,68074,68504,15443,10655,4276,480368,203821,246173,30374,0.424301785297938,0.512467524897579,0.0632306898044832,1885811,981,56708,204600,1502634,0,2388609,981,56760,204600,1709135,2575
1985,AL,118061335,70868.3333333333,4234700.08333333,14160.25,407227.083333333,529.666666666667,14774680.4166667,0.00130066660186526,272,67,Alabama,1,21,18,3,0,21,0,287744,409273,495954,784030,525084,625985,382751,302290,291799,4104910,1192971,1935099,976840,0.290620500814878,0.471410822648974,0.237968676536148,2941336,73681,248390,199998,310812,0,3960345,73681,262324,199998,423952,5809
1985,AR,127259488,74788.9166666667,3041260.75,10913.25,73277.75,14.5,9313202.75,0.000197877254691909,261,21,Arkansas,5,17,10,7,0,17,0,196507,254855,317197,405689,299682,319864,237423,129381,111708,2272306,768559,1025235,478512,0.338228654063317,0.451187032028257,0.210584313908426,1744951,3931,114067,130231,108715,0,2180908,3931,114110,130231,193034,4004
1985,AZ,29618831,71652,4435015.33333333,21188.5,853986.583333333,287.5,15842319.1666667,0.000336656342864091,52,46,Arizona,4,30,18,12,1,30,1,251689,386750,520622,786440,584566,603804,273505,137193,420504,3965073,1159061,1974810,831202,0.29231769503361,0.498051359962351,0.209630945004039,2945422,3363,197122,202301,106210,0,4294414,3363,200032,202301,483325,86096
1985,CA,328819362,2020757.25,84356158.3333333,474112.75,11545207.4166667,21266,232377813.916667,0.00184197643511371,639,406,California,6,19.2,18,1.2,1,19.2,0,2417784,3316411,3579251,7051795,4502966,5864953,3282896,2166338,4452105,36634499,9313446,17419714,9901339,0.254226105289443,0.475500265473809,0.270273629236748,28952494,7248,974342,3658093,1378640,20987,43156025,7248,974342,3658093,4264328,487284
1985,CO,234231290,162078.083333333,4860819,29155.25,1060950.41666667,5115.33333333333,15052168.4166667,0.00482146314566224,472,372,Colorado,8,21,18,3,0,21,0,316876,475917,591934,793507,640848,604456,262838,166055,395633,4248064,1384727,2038811,824526,0.3259666050229,0.479938861561408,0.194094533415692,2287738,2436,136383,101654,190799,0,4587281,2436,151615,101654,602290,120189
1985,CT,61217722,64388.0833333333,6224648.83333333,14636.25,553351.5,171.25,15450252.9166667,0.000309477791241191,116,36,Connecticut,9,15,15,0,1,18,0,307515,426768,548393,829755,645181,758678,483216,285097,767779,5052382,1282676,2233614,1536092,0.253875498725156,0.442091274966936,0.304033226307908,3529194,6405,196437,489507,239814,0,5805377,6405,196437,489507,345159,21818
1985,DE,17458243,216075.25,5363542.5,6645,7104615,10424.25,19639054.75,0.00146725051251898,45,25,Delaware,10,30,18,12,1,30,1,48264,76799,101613,134525,89920,106286,34210,47072,120322,759011,226676,330731,201604,0.298646528179434,0.435739402986254,0.265614068834312,818579,121502,242763,82480,85606,0,970909,121502,242763,82480,129061,89
1985,FL,257391634,230210.583333333,12773367.4166667,72220.75,2016681.16666667,2314.33333333333,52660047.5,0.00114759505448184,514,187,Florida,12,18,18,0,0,18,0,1172971,1640085,1942564,2628303,2199000,2162380,1022617,628438,1109847,14506205,4755620,6989683,2760902,0.327833502973383,0.48184090876973,0.190325588256887,8334433,18086,546155,454088,438392,163,13389502,18086,586939,454088,1519799,88837
1985,GA,192311591,111397.416666667,9904089.5,14908.5,1661023.16666667,982.833333333333,30227990.5833333,0.000591703567449742,411,111,Georgia,13,18,18,0,0,18,0,462762,744716,944784,1460173,1111767,1292867,854416,537565,601164,8010214,2152262,3864807,1993145,0.268689700424982,0.482484862451865,0.248825437123153,4525038,15443,138611,418251,199380,0,6906858,15443,139052,418251,576436,14061
1985,IA,366417610,228930.083333333,3135105.66666667,8237.5,360900.333333333,904.5,13933033.8333333,0.00250623209916681,632,190,Iowa,19,19.8,18,1.8,0,19.8,0,278875,386287,456275,582564,403212,365593,184469,172288,199236,3028799,1121437,1351369,555993,0.370257980143285,0.446173219153863,0.183568800702853,2307406,17541,196442,154412,120342,0,3827770,17541,202540,154412,265750,26296
1985,ID,12422130,32668,1371198.25,12839.25,150255,54,4666306.5,0.000359389038634322,27,17,Idaho,16,30,18,12,1,30,1,88688,130884,141537,179868,102283,84522,33172,36908,31785,829647,361109,366673,101865,0.435256199323327,0.441962666049537,0.122781134627137,733575,277,67968,42682,73593,0,1018508,277,69613,42682,104714,4186
1985,IL,695148581,617917.833333334,46667261.5,131382.916666667,3798854.41666667,1360.41666666667,104533358.083333,0.000358112345842507,1305,481,Illinois,17,30,21.6,8.3999996,1,30,1,875206,1314368,1759900,2673841,2082209,2608401,1467629,1103408,2152688,16037650,3949474,7364451,4723725,0.246262638229416,0.459197638057945,0.294539723712639,9227777,55896,706093,706009,565792,0,16707893,55896,785650,706009,1376615,29285
1985,IN,165310790,120244.916666667,6585109.16666667,12660.5,769398.5,1000.16666666667,24962674.8333333,0.00129993321622887,379,209,Indiana,18,21,18,3,0,21,0,426201,631343,815120,1171211,887902,1058992,546784,383191,998979,6919723,1872664,3118105,1928954,0.270627017873403,0.450611245565755,0.278761736560842,4336068,4321,153135,178346,176955,0,6272594,4321,153185,178346,367406,7562
1985,KS,322503319,133935.583333333,3986254.33333333,6087.75,212360.75,465.75,12560664.1666667,0.00219320189818505,639,105,Kansas,20,21,21,0,0,21,0,235787,328598,418918,589365,400931,366334,138532,87266,260009,2825740,983303,1356630,485807,0.347980705938975,0.480097248862245,0.17192204519878,1915199,9690,121159,159670,99758,0,3319213,9690,123194,159670,352775,30713
1985,KY,189466031,71437.9166666667,4482565.41666667,11327.25,217916.75,685.75,16392433.8333333,0.00314684392090099,337,115,Kentucky,21,18,18,0,0,18,0,257072,377110,468460,716221,482592,517573,313870,231161,168730,3532789,1102642,1716386,713761,0.312116574185438,0.485844470190549,0.202038955624013,3012713,20202,156477,211284,262080,0,3781351,20202,169115,211284,350688,5746
1985,LA,164274974,196074.083333333,6797404.25,50829.25,585897.5,835,20716028.8333333,0.00142516395785952,305,74,Louisiana,22,18,18,0,0,18,0,328622,515101,649612,992509,702891,729303,364535,243521,259182,4785276,1493335,2424703,867238,0.312068729160032,0.506700762923602,0.181230507916367,3855780,201857,306436,293598,229806,0,5799233,201857,307714,293598,572197,11028
1985,MA,164276126,156265.166666667,18550693.6666667,26839.25,1355584.08333333,775.75,41543600.6666667,0.000572262546851729,284,96,Massachusetts,25,18,18,0,0,18,0,526986,795017,992109,1599035,1345585,1734821,899306,668339,1622343,10183541,2314112,4679441,3189988,0.227240406848659,0.459510203769003,0.313249389382338,6620595,9593,195733,851283,307490,9996,9981789,9593,195733,851283,512547,19963
1985,MD,49367708,109785.166666667,5147235.25,18577.5,1501028.66666667,143,19217469.3333333,9.52680006555504e-05,96,42,Maryland,24,24,18,6,0,24,0,303222,532173,705693,1086834,830290,885179,453597,316277,501751,5615016,1541088,2802303,1271625,0.274458345265623,0.499073021341346,0.22646863339303,4321772,4043,153449,246123,285898,0,7146290,4043,153449,246123,522435,84654
1985,ME,16245010,7668.75,1108755.75,1687.5,113002,56,3127213.5,0.000495566450151325,44,20,Maine,23,18,18,0,0,18,0,105258,142234,168508,221541,156133,155963,95923,92234,99553,1237347,416000,533637,287710,0.336203183100618,0.431275139471789,0.232521677427593,1005216,966,76859,53537,91778,0,1542488,966,77576,53537,109489,481
1985,MI,194791908,151666,13883404.5,47228.75,1936392.91666667,2526.5,40167174.1666667,0.00130474552878925,370,237,Michigan,26,20.4,20.4,0,0,20.4,0,672090,1052169,1328978,1972547,1507126,1543286,836056,573231,2038111,11523594,3053237,5022959,3447398,0.264955273502347,0.435884759563726,0.299159966933927,9141953,52503,490134,1391863,551335,0,14882608,52503,490545,1391863,1089024,91423
1985,MN,384108382,207091,10481459.5833333,47905.5,390896.75,1645,29463350.5,0.00420827238906438,746,366,Minnesota,27,18,12,6,0,18,0,333290,571793,737531,1052364,800041,923602,524938,265864,639177,5848600,1642614,2776007,1429979,0.280855931333994,0.474644701296037,0.244499367369969,5228004,2064,319899,383264,411567,0,7386066,2064,326745,383264,882439,186337
1985,MO,432486143,172092.5,7622224,28381,804028.416666667,367.666666666667,26804459.0833333,0.000457280686907729,711,213,Missouri,29,18,18,0,0,18,0,416489,593513,801667,1157449,886575,993987,625670,378656,759930,6613936,1811669,3038011,1764256,0.273916923296506,0.459334804570229,0.266748272133265,3352482,41532,277578,160564,228050,0,5430989,41532,282921,160564,483040,19758
1985,MS,82891094,44148.8333333333,2078359.41666667,6656.25,131084.166666667,15.8333333333333,8815344.08333333,0.000120787534726416,154,14,Mississippi,28,21,18,3,0,21,0,191385,258041,309087,417667,262755,365258,203977,129928,95063,2233161,758513,1045680,428968,0.339658896067055,0.468251057581607,0.192090046351338,1811598,59358,151369,106484,91283,0,2331279,59358,151409,106484,143124,1206
1985,MT,103817531,47700.8333333333,1360198,1805.75,50303.5,384.5,4017671.41666667,0.00764360332780025,169,79,Montana,30,30,18,12,1,30,1,93206,125805,144690,146599,81538,71705,13035,4147,0,680725,363701,299842,17182,0.534284769914429,0.440474494105549,0.0252407359800213,640750,752,56232,62671,169094,0,1060443,752,70804,62671,211866,29176
1985,NC,32339207,108841.083333333,8761758.41666667,13689.8333333333,1306126.16666667,114.75,28052340.75,8.78552186829322e-05,68,54,North Carolina,37,18,18,0,0,18,0,535316,753192,931490,1446013,1040494,1344050,981354,715081,978662,8725652,2219998,3830557,2675097,0.254422019122468,0.438999515451682,0.30657846542585,5198024,86671,365082,490296,205836,2293,7173935,86671,368525,490296,529672,9406
1985,ND,140538142,30936,976430.75,0,27802,232.25,3470799.5,0.00835371556003165,177,57,North Dakota,38,30,18,12,1,18,0,73973,94311,107076,139807,86084,78550,26358,14295,16724,637178,275360,304441,57377,0.432155535815738,0.477795843547643,0.0900486206366196,692213,474,57253,84445,95763,0,924500,474,57253,84445,134288,33888
1985,NE,213588227,140159.166666667,2075256.5,4459.5,293940.25,265.666666666667,8729360.41666667,0.000903811800754292,473,98,Nebraska,31,21,18,3,0,21,0,144979,219482,258500,337586,235935,223014,114076,74638,97529,1705739,622961,796535,286243,0.365214725113279,0.466973552225751,0.16781172266097,1040064,4507,90669,48959,121086,0,1985983,4507,101411,48959,275596,20069
1985,NH,24945573,11425.75,1248000,709.25,96678.75,315.083333333333,3971766.41666667,0.00325907537419891,85,47,New Hampshire,33,30,29,1,0,30,1,95033,136147,176807,247421,185687,219095,88042,102037,66719,1316988,407987,652203,256798,0.309787940360884,0.495223191099691,0.194988868539425,434048,3648,62966,95421,73960,0,1117354,3648,62966,95421,93177,1219
1985,NJ,80557460,100373.916666667,11079633,34967.5,992736.166666667,562,34019736.0833333,0.000566112144263909,144,93,New Jersey,34,30,15,15,1,30,1,746541,911596,1218199,1815510,1530436,1922281,1052315,672399,1121370,10990647,2876336,5268227,2846084,0.261707613755587,0.479337294701577,0.258955091542836,7718790,107252,534006,923166,474844,0,12861197,107252,534006,923166,747348,8666
1985,NM,58335874,48011.4166666667,2040535.33333333,12925.25,167119,124.5,5678309.08333333,0.000744978129356925,99,31,New Mexico,35,30,18,12,1,30,1,109926,179532,228340,315754,185557,165897,65699,21002,25279,1296986,517798,667208,111980,0.399231757320434,0.514429608338101,0.0863386343414655,1440312,6979,69783,65056,541192,0,1790984,6979,69783,65056,639098,16964
1985,NV,6887998,37659.6666666667,943761.75,8209.5,1276095,143.75,4673792.25,0.000112648352983124,17,13,Nevada,32,30,21.6,8.3999996,1,30,1,83360,119081,156496,201155,128436,136452,88767,120871,333823,1368441,358937,466043,543461,0.262296291911745,0.34056492022674,0.397138787861515,940622,3768,104441,0,86065,0,1350811,3768,104441,0,180122,6672
1985,NY,286369959,1515343.83333333,215635669.083333,467676.75,8491799.08333333,1007.75,465976727.833333,0.000118673321178534,555,107,New York,36,25,18,7,0,25,0,1721036,2153622,2634714,4147495,3105449,3782573,2298164,1779975,3650730,25273758,6509372,11035517,7728869,0.257554574986435,0.436639339507801,0.305806085505765,20702069,16350,756025,1859979,1404577,47339,41366436,16350,816207,3273860,2601723,121647
1985,OH,166161824,205977.916666667,12613693.8333333,58154,2625692.83333333,6271.25,47711670.1666667,0.00238841722854482,336,183,Ohio,39,25,24,1,1,25,0,836566,1210908,1638383,2499297,1968271,2202629,1203933,874025,2147974,14581986,3685857,6670197,4225932,0.252767832858981,0.45742719818823,0.289804968952789,8651690,300161,749816,437129,389029,0,14360473,300161,778265,437129,1008018,63247
1985,OK,242413281,240829.333333333,6331072.33333333,48747.25,207810.666666667,289,17981408.25,0.00139068896046401,546,131,Oklahoma,40,21,18,3,0,21,0,303016,403411,510191,694198,472461,456946,223392,90307,185267,3339189,1216618,1623605,498966,0.364345354515722,0.48622734442405,0.149427301060228,2982106,32630,270152,104522,335860,0,4081231,32630,270168,104522,601352,22789
1985,OR,45149500,38602.9166666667,4530296.91666667,18033.5,494823.583333333,168.25,11712318.1666667,0.000340020172172473,80,25,Oregon,41,30,15,15,1,30,1,260453,383624,441794,621260,412196,433958,193357,95793,137506,2979941,1085871,1467414,426656,0.364393456112051,0.492430554833133,0.143175989054817,1982956,3913,218744,153822,536358,0,3687686,3913,221333,153822,730271,37991
1985,PA,163604168,270062.5,29565168.9166667,96433.4166666667,1305265,366.583333333333,79130792.5,0.000280849738048085,345,118,Pennsylvania,42,18,15,3,0,18,0,875967,1334709,1709422,2364224,2035897,2649341,1543270,1283310,1925836,15721976,3920098,7049462,4752416,0.249338759962488,0.448382696933261,0.302278543104251,10162436,435114,1037136,942971,408531,0,16400683,435114,1037157,942971,1150137,13880
1985,RI,12553047,46560.75,2055545,8147.75,331842.75,67,6413586,0.000201902859110226,21,9,Rhode Island,44,,,,1,21,0,87330,115227,149817,238889,178251,194312,91103,76638,81253,1212820,352374,611452,248994,0.290541053082898,0.504157253343448,0.205301693573655,861836,2583,32314,70504,195006,0,1427589,2583,32314,70504,217777,4650
1985,SC,34593607,30811.9166666667,2047190.08333333,1951.5,585112.25,208.75,8058502.41666667,0.000356769149851161,74,42,South Carolina,45,,,,0,18,0,234039,361899,443803,652315,427303,570457,408873,350503,320339,3769531,1039741,1650075,1079715,0.27582768254194,0.437740132658413,0.286432184799648,2732346,14764,136480,199771,230374,676,3560905,14764,136480,199771,336490,3886
1985,SD,46372640,299043.25,1041104.16666667,8172.25,8034286.58333333,57.5,11998652.5,7.15682710637687e-06,141,26,South Dakota,46,30,12,18,1,30,1,70708,93153,113405,134362,85235,69362,11238,11371,17796,606630,277266,288959,40405,0.457059492606696,0.476334833423998,0.0666056739693058,355452,1049,30453,16938,135309,0,694489,1049,39013,16938,164374,4864
1985,TN,142425906,109104.583333333,5458031.25,32513,532433.5,80.25,19271330.6666667,0.000150723048042619,295,74,Tennessee,47,21,18,3,0,21,0,355633,526726,653811,995848,788469,940557,639979,435214,513729,5849966,1536170,2724874,1588922,0.262594688584515,0.465793134524201,0.271612176891284,2998373,117350,303268,259198,182645,0,4749084,117350,333543,259198,443510,9025
1985,TX,1049586973,1051624.58333333,49074359.4166667,430633.5,1239270.33333333,1871.58333333333,125906505.833333,0.00151023007893623,1984,560,Texas,48,18,18,0,0,18,0,1510593,2059221,2837159,4081807,3176303,3305648,1901382,1224745,2065298,22162156,6406973,10563758,5191425,0.289095203553301,0.47665750570477,0.23424729074193,11556056,910427,1617772,0,950058,0,20575123,910427,1708238,0,2377727,108791
1985,UT,37398765,28480.5,1736626.33333333,10661.25,195250.333333333,259.416666666667,6428765.08333333,0.00132863622938757,63,45,Utah,49,30,18,12,1,30,1,108868,175958,228304,330328,201677,242695,85413,46302,146125,1565670,513130,774700,277840,0.327738284568268,0.494804141358013,0.177457574073719,1323699,0,57904,52191,140377,0,2061733,0,57904,52191,545111,8417
1985,VA,101158967,94989.25,7160822.33333333,20659.5,2429727.25,1159,28903108.0833333,0.000477008273253716,182,71,Virginia,51,30,18,12,1,30,1,429474,620322,877400,1265168,872711,1139356,687222,431307,624806,6947766,1927196,3277235,1743335,0.277383550338339,0.471696225808411,0.25092022385325,4469391,11343,269929,287747,400565,0,7456304,11343,331827,287747,648818,21973
1985,VT,10327148,8441.91666666667,798843.916666667,1678.25,52264.5,37.75,2804076.33333333,0.000722287594830143,32,8,Vermont,50,18,18,0,0,18,0,61505,81373,90458,112385,73951,68851,36949,18945,33163,577580,233336,255187,89057,0.40398905779286,0.441821046435126,0.154189895772014,458654,509,39173,34958,61130,0,701311,509,39173,34958,72067,546
1985,WA,62078755,81514.1666666667,8217362.91666667,53974.25,1371987,18.75,22996836.1666667,1.36663102492954e-05,129,36,Washington,53,18,12,6,0,18,0,422242,587662,737753,1007030,728729,601613,269489,189551,497084,5041153,1747657,2337372,956124,0.346678031791537,0.463658214698106,0.189663753510358,4585551,7349,249056,0,125920,0,6278753,7349,258493,0,550453,65118
1985,WI,263212025,99024.75,6246329.33333333,15948,606986,1078.25,21707923.5,0.00177640011466492,594,423,Wisconsin,55,30,18,12,1,30,1,404928,620978,761879,1108994,804538,945247,610104,397589,483209,6137466,1787785,2858779,1490902,0.291290412036499,0.465791419455521,0.24291816850798,5113133,3378,257860,413645,260921,6541,7738823,3378,257860,413645,489340,56766
1985,WV,144313853,23746.5833333333,1260949.08333333,755.25,85328.3333333333,321,7008445.66666667,0.0037619391761236,227,51,West Virginia,54,18,18,0,0,18,0,130665,188755,217120,302979,198860,212228,92695,82019,63755,1489076,536540,714067,238469,0.360317404887326,0.479536974607072,0.160145620505602,1848439,5000,95632,98766,142746,973,2306734,5000,96130,98766,238901,1280
1985,WY,51341872,41276.1666666667,887935.25,3620,16165.8333333333,223.833333333333,2370916,0.0138460745399247,119,76,Wyoming,56,21,18,3,0,21,0,53408,80313,85325,111160,62333,59725,22715,0,0,474979,219046,233218,22715,0.461169862246542,0.4910069708345,0.0478231669189585,806416,2583,61199,0,336313,0,1309071,2583,61837,0,382393,10460
