gvkey,sic,home_state,treatment_discrete,treatment_z,ismatched,state,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcdq,datacqtr,datafqtr,atq,ltq,ncoq,recdq,rectq,rectrq,revtq,wcapq,xintq,cik,costat,county,rec_to_assets,rec_to_rev,year,sic2,net_income,nim,wcapr
6179,5990,NJ,1,0.918612592048929,0,NJ,19790930,1980,1,INDL,C,D,STD,EYE.2,859488108,STERLING OPTICAL CORP,USD,1979Q3,1980Q1,91.568,37.974,,,15.535,,29.011,32.247,0.443,52522,I,Bergen,0.169655338109383,0.535486539588432,1980,59,-2.62525,-0.0904915376925993,1.11154389714246
6179,5990,NJ,1,0.918612592048929,0,NJ,19800930,1981,1,INDL,C,D,STD,EYE.2,859488108,STERLING OPTICAL CORP,USD,1980Q3,1981Q1,77.039,34.705,,,18.135,,31.167,29.513,0.455,52522,I,Bergen,0.235400251820507,0.581865434594282,1981,59,1.19675,0.0383979850482883,0.946931048865788
6179,5990,NJ,1,0.918612592048929,0,NJ,19810930,1982,1,INDL,C,D,STD,EYE.2,859488108,STERLING OPTICAL CORP,USD,1981Q3,1982Q1,79.638,34.087,,,16.246,,33.437,30.95,0.391,52522,I,Bergen,0.203998091363419,0.485868947573048,1982,59,1.394,0.0416903430331669,0.925621317701947
6179,5990,NJ,1,0.918612592048929,0,NJ,19820930,1983,1,INDL,C,D,STD,EYE.2,859488108,STERLING OPTICAL CORP,USD,1982Q3,1983Q1,82.848,32.407,,,15.272,,40.668,28.783,0.366,52522,I,Bergen,0.184337582078022,0.375528671191109,1983,59,1.62775,0.0400253270384578,0.707755483426773
6179,5990,NJ,1,0.918612592048929,0,NJ,19830930,1984,1,INDL,C,D,STD,EYE.2,859488108,STERLING OPTICAL CORP,USD,1983Q3,1984Q1,97.697,40.114,,,14.458,,46.208,30.671,0.397,52522,I,Bergen,0.147988167497467,0.312889542936288,1984,59,1.6755,0.0362599549861496,0.663759522160665
6179,5990,NJ,1,0.918612592048929,0,NJ,19840930,1985,1,INDL,C,D,STD,EYE.2,859488108,STERLING OPTICAL CORP,USD,1984Q3,1985Q1,110.798,49.856,,,17.673,,51.2,24.316,0.466,52522,I,Bergen,0.15950648928681,0.34517578125,1985,59,1.2145,0.023720703125,0.474921875
6179,5990,NJ,1,0.918612592048929,0,NJ,19850930,1986,1,INDL,C,D,STD,EYE.2,859488108,STERLING OPTICAL CORP,USD,1985Q3,1986Q1,117.012,51.107,,,17.409,,48.695,28.02,0.528,52522,I,Bergen,0.148779612347452,0.35751103809426,1986,59,1.47025,0.0301930382996201,0.575418420782421
6179,5990,NJ,1,0.918612592048929,0,NJ,19860930,1987,1,INDL,C,D,STD,EYE.2,859488108,STERLING OPTICAL CORP,USD,1986Q3,1987Q1,132.155,68.532,,,18.724,,48.392,37.108,0.938,52522,I,Bergen,0.141682115697476,0.38692345842288,1987,59,-0.402,-0.00830715820796826,0.766820962142503
6179,5990,NJ,1,0.918612592048929,0,NJ,19870930,1988,1,INDL,C,D,STD,EYE.2,859488108,STERLING OPTICAL CORP,USD,1987Q3,1988Q1,136.216,73.481,,,18.336,,53.905,27.777,1.03,52522,I,Bergen,0.134609737475774,0.340153974584918,1988,59,-0.11925,-0.00221222521101939,0.51529542714034
6206,5311,IL,0,-1.31230370292704,0,IL,19760430,1976,1,INDL,C,D,STD,3JGIN,466145208,JG INDUSTRIES INC,USD,1976Q1,1976Q1,125.754,81.484,,,45.212,,57.285,32.011,0.675,42179,I,"",0.359527331138572,0.789246748712578,1976,53,0.47075,0.00821768351226325,0.558802478833901
6206,5311,IL,0,-1.31230370292704,0,IL,19770430,1977,1,INDL,C,D,STD,3JGIN,466145208,JG INDUSTRIES INC,USD,1977Q1,1977Q1,131.368,86.221,,,46.657,,60.032,31.805,0.621,42179,I,"",0.355162596674989,0.777202158848614,1977,53,0.03525,0.000587186833688699,0.529800772921109
6206,5311,IL,0,-1.31230370292704,0,IL,19780430,1978,1,INDL,C,D,STD,3JGIN,466145208,JG INDUSTRIES INC,USD,1978Q1,1978Q1,147.868,107.145,,,49.069,,59.07,24.425,0.968,42179,I,"",0.331843265615279,0.830692398848824,1978,53,-0.4315,-0.00730489250042323,0.413492466565092
6206,5311,IL,0,-1.31230370292704,0,IL,19790430,1979,1,INDL,C,D,STD,3JGIN,466145208,JG INDUSTRIES INC,USD,1979Q1,1979Q1,157.503,118.105,,,54.363,,62.093,25.755,1.602,42179,I,"",0.34515533037466,0.875509316670156,1979,53,-1.655,-0.0266535680350442,0.414781054225114
6206,5311,IL,0,-1.31230370292704,0,IL,19800430,1980,1,INDL,C,D,STD,3JGIN,466145208,JG INDUSTRIES INC,USD,1980Q1,1980Q1,98.99,68.365,,,8.301,,51.399,8.756,2.22,42179,I,"",0.0838569552480049,0.161501196521333,1980,53,-5.88825,-0.114559621782525,0.170353508823129
6206,5311,IL,0,-1.31230370292704,0,IL,19810430,1981,1,INDL,C,D,STD,3JGIN,466145208,JG INDUSTRIES INC,USD,1981Q1,1981Q1,57.736,52.844,,,4.041,,32.121,-9.16,,42179,I,"",0.0699909934875987,0.125805547772485,1981,53,-9.375,-0.291865134958438,-0.285171694530058
6206,5311,IL,0,-1.31230370292704,0,IL,19820430,1982,1,INDL,C,D,STD,3JGIN,466145208,JG INDUSTRIES INC,USD,1982Q1,1982Q1,24.454,52.726,,,0.203,,2.761,-33.582,0.197,42179,I,"",0.00830130040075243,0.0735240854762767,1982,53,0.7665,0.277616805505252,-12.1629844259326
6206,5311,IL,0,-1.31230370292704,0,IL,19830430,1983,1,INDL,C,D,STD,3JGIN,466145208,JG INDUSTRIES INC,USD,1983Q1,1983Q1,18.647,43.027,,,0.089,,4.777,-29.337,0.015,42179,I,"",0.00477288571888239,0.0186309399204522,1983,53,7.421,1.55348545111995,-6.1413020724304
6206,5311,IL,0,-1.31230370292704,0,IL,19840430,1984,1,INDL,C,D,STD,3JGIN,466145208,JG INDUSTRIES INC,USD,1984Q1,1984Q1,11.764,6.631,,,0.337,,5.758,3.183,,42179,I,"",0.0286467188031282,0.0585272664119486,1984,53,0.75275,0.130731156651615,0.552796109760334
6206,5311,IL,0,-1.31230370292704,0,IL,19850430,1985,1,INDL,C,D,STD,3JGIN,466145208,JG INDUSTRIES INC,USD,1985Q1,1985Q1,95.93,87.819,,,26.636,,48.965,22.325,1.66,42179,I,"",0.277660794329198,0.543980394159093,1985,53,0.6075,0.0124068211988155,0.455937914837129
6206,5311,IL,0,-1.31230370292704,0,IL,19860430,1986,1,INDL,C,D,STD,3JGIN,466145208,JG INDUSTRIES INC,USD,1986Q1,1986Q1,110.116,99.035,,,30.497,,55.448,18.776,1.537,42179,I,"",0.276953394602056,0.550010820949358,1986,53,2.05775,0.0371113475688934,0.338623575241668
6206,5311,IL,0,-1.31230370292704,0,IL,19870430,1987,1,INDL,C,D,STD,3JGIN,466145208,JG INDUSTRIES INC,USD,1987Q1,1987Q1,115.232,84.263,,,33.132,,51.195,30.168,1.087,42179,I,"",0.287524298805887,0.647172575446821,1987,53,0.50125,0.0097909952143764,0.589276296513331
6206,5311,IL,0,-1.31230370292704,0,IL,19880430,1988,1,INDL,C,D,STD,3JGIN,466145208,JG INDUSTRIES INC,USD,1988Q1,1988Q1,127.465,99.045,,,27.013,,52.981,31.569,1.085,42179,I,"",0.211924842113521,0.509862026009324,1988,53,0.20475,0.00386459296729016,0.595855117872445
6229,5331,NJ,1,0.918612592048929,1,NJ,19760430,1976,1,INDL,C,D,STD,JMYCQ,470737107,JAMESWAY CORP,USD,1976Q1,1976Q1,44.734,27.271,,,0.761,,25.008,17.661,0.161,53134,I,"",0.0170116689766173,0.0304302623160589,1976,53,0.93975,0.0375779750479846,0.706214011516315
6229,5331,NJ,1,0.918612592048929,1,NJ,19770430,1977,1,INDL,C,D,STD,JMYCQ,470737107,JAMESWAY CORP,USD,1977Q1,1977Q1,59.325,38.504,,,0.897,,31.287,19.693,0.228,53134,I,"",0.0151201011378003,0.0286700546552881,1977,53,1.22625,0.039193594783776,0.629430753987279
6229,5331,NJ,1,0.918612592048929,1,NJ,19780430,1978,1,INDL,C,D,STD,JMYCQ,470737107,JAMESWAY CORP,USD,1978Q1,1978Q1,66.471,40.87,,,1.817,,36.399,26.961,0.285,53134,I,"",0.0273352288968121,0.0499189538174126,1978,53,1.454,0.0399461523668233,0.740707162284678
6229,5331,NJ,1,0.918612592048929,1,NJ,19790430,1979,1,INDL,C,D,STD,JMYCQ,470737107,JAMESWAY CORP,USD,1979Q1,1979Q1,81.458,49.993,,,1.752,,44.586,35.903,0.322,53134,I,"",0.0215080164010901,0.0392948459157583,1979,53,1.59275,0.035723096936258,0.80525276992778
6229,5331,NJ,1,0.918612592048929,1,NJ,19800430,1980,1,INDL,C,D,STD,JMYCQ,470737107,JAMESWAY CORP,USD,1980Q1,1980Q1,107.865,70.559,,,3.926,,55.286,43.434,0.636,53134,I,"",0.0363973485375238,0.0710125529067033,1980,53,0.967,0.0174908656802807,0.785623846905184
6229,5331,NJ,1,0.918612592048929,1,NJ,19810430,1981,1,INDL,C,D,STD,JMYCQ,470737107,JAMESWAY CORP,USD,1981Q1,1981Q1,106.197,66.048,,,2.39,,55.513,43.342,0.599,53134,I,"",0.0225053438421048,0.0430529785815935,1981,53,1.05375,0.018982040242826,0.780754057608128
6229,5331,NJ,1,0.918612592048929,1,NJ,19820430,1982,1,INDL,C,D,STD,JMYCQ,470737107,JAMESWAY CORP,USD,1982Q1,1982Q1,115.818,72.543,,,2.635,,63.631,41.75,0.77,53134,I,"",0.0227512131102247,0.0414106331819396,1982,53,1.68825,0.0265318791155255,0.656126730681586
6229,5331,NJ,1,0.918612592048929,1,NJ,19830430,1983,1,INDL,C,D,STD,JMYCQ,470737107,JAMESWAY CORP,USD,1983Q1,1983Q1,153.276,101.552,,,2.981,,75.725,53.053,0.963,53134,I,"",0.0194485764242282,0.039366127434797,1983,53,2.87725,0.0379960382964675,0.700600858369099
6229,5331,NJ,1,0.918612592048929,1,NJ,19840430,1984,1,INDL,C,D,STD,JMYCQ,470737107,JAMESWAY CORP,USD,1984Q1,1984Q1,173.598,109.595,,,4.335,,86.062,65.043,1.015,53134,I,"",0.0249714858466111,0.0503706630103879,1984,53,3.316,0.0385303618321675,0.75576909669773
6229,5331,NJ,1,0.918612592048929,1,NJ,19850430,1985,1,INDL,C,D,STD,JMYCQ,470737107,JAMESWAY CORP,USD,1985Q1,1985Q1,213.863,124.701,,,6.051,,103.482,74.01,0.939,53134,I,"",0.028293814264272,0.0584739374963762,1985,53,2.313,0.0223517133414507,0.71519684582826
6229,5331,NJ,1,0.918612592048929,1,NJ,19860430,1986,1,INDL,C,D,STD,JMYCQ,470737107,JAMESWAY CORP,USD,1986Q1,1986Q1,244.742,146.653,,,6.3,,118.465,92.578,1.376,53134,I,"",0.0257413929770943,0.0531802642130587,1986,53,3.031,0.0255856160047271,0.781479761955008
6229,5331,NJ,1,0.918612592048929,1,NJ,19870430,1987,1,INDL,C,D,STD,JMYCQ,470737107,JAMESWAY CORP,USD,1987Q1,1987Q1,290.338,179.461,,,6.456,,138.27,110.534,1.54,53134,I,"",0.0222361523465754,0.0466912562377956,1987,53,2.90075,0.0209788818977363,0.799406957402184
6229,5331,NJ,1,0.918612592048929,1,NJ,19880430,1988,1,INDL,C,D,STD,JMYCQ,470737107,JAMESWAY CORP,USD,1988Q1,1988Q1,329.137,209.997,,,7.106,,147.355,143.051,1.91,53134,I,"",0.0215897939156035,0.0482236775134878,1988,53,2.42,0.0164229242305996,0.970791625665909
6260,5411,ID,0,-1.31200957351905,1,ID,19750430,1975,1,INDL,C,D,STD,JWL.,477196109,JEWEL COS INC,USD,1975Q1,1975Q1,771.041,484.923,,,33.88,,602.322,87.237,4.287,1705260,I,"",0.0439405945987308,0.0562489831020617,1975,54,7.173,0.0119089125085918,0.144834490521681
6260,5411,ID,0,-1.31200957351905,1,ID,19760430,1976,1,INDL,C,D,STD,JWL.,477196109,JEWEL COS INC,USD,1976Q1,1976Q1,792.778,490.394,,,30.552,,647.105,94.3,3.994,1705260,I,"",0.0385379009003782,0.0472133579558186,1976,54,9.04125,0.0139718438275087,0.145725964101653
6260,5411,ID,0,-1.31200957351905,1,ID,19770430,1977,1,INDL,C,D,STD,JWL.,477196109,JEWEL COS INC,USD,1977Q1,1977Q1,861.785,536.198,,,32.643,,719.547,93.555,4.07,1705260,I,"",0.0378783571308389,0.0453660428019296,1977,54,6.6465,0.00923706165128894,0.130019303811982
6260,5411,ID,0,-1.31200957351905,1,ID,19780430,1978,1,INDL,C,D,STD,JWL.,477196109,JEWEL COS INC,USD,1978Q1,1978Q1,915.35,578.92,,,36.843,,779.133,118.92,5.058,1705260,I,"",0.0402501775277216,0.0472871769004778,1978,54,10.2855,0.0132012121165449,0.152631193903993
6260,5411,ID,0,-1.31200957351905,1,ID,19790430,1979,1,INDL,C,D,STD,JWL.,477196109,JEWEL COS INC,USD,1979Q1,1979Q1,957.508,608.013,,,42.781,,817.174,111.919,4.872,1705260,I,"",0.0446795222598662,0.0523523753814977,1979,54,12.6715,0.01550648943799,0.136958591438298
6260,5411,ID,0,-1.31200957351905,1,ID,19800430,1980,1,INDL,C,D,STD,JWL.,477196109,JEWEL COS INC,USD,1980Q1,1980Q1,1025,640.738,,,43.127,,884.907,130.477,5.624,1705260,I,"",0.0420751219512195,0.0487361948769758,1980,54,13.97325,0.0157906424064902,0.147447132862549
6260,5411,ID,0,-1.31200957351905,1,ID,19810430,1981,1,INDL,C,D,STD,JWL.,477196109,JEWEL COS INC,USD,1981Q1,1981Q1,1333.833,815.896,,,42.126,,1124.11,151.701,8.37,1705260,I,"",0.0315826643965174,0.0374749802065634,1981,54,25.4175,0.0226112213217568,0.1349520954355
6260,5411,ID,0,-1.31200957351905,1,ID,19820430,1982,1,INDL,C,D,STD,JWL.,477196109,JEWEL COS INC,USD,1982Q1,1982Q1,1363.594,827.821,,,55.913,,1241.045,143.27,7.821,1705260,I,"",0.0410041405286324,0.0450531608442885,1982,54,22.02725,0.0177489535028947,0.115443033894823
6260,5411,ID,0,-1.31200957351905,1,ID,19830430,1983,1,INDL,C,D,STD,JWL.,477196109,JEWEL COS INC,USD,1983Q1,1983Q1,1469.155,888.226,,,50.151,,1273.477,133.766,8.024,1705260,I,"",0.0341359488957938,0.0393811588273679,1983,54,20.76325,0.0163043776997936,0.105039981091139
6260,5411,ID,0,-1.31200957351905,1,ID,19840430,1984,1,INDL,C,D,STD,JWL.,477196109,JEWEL COS INC,USD,1984Q1,1984Q1,1575.329,949.781,,,53.957,,1344.211,141.353,7.266,1705260,I,"",0.0342512579911879,0.0401402755966139,1984,54,16.64,0.0123790089502318,0.105156854095079
6303,5331,MA,0,-0.095440269303785,1,MA,19750430,1975,1,INDL,C,D,STD,KDT,482455102,KDT INDUSTRIES INC,USD,1975Q1,1975Q1,101.363,44.904,,,3.636,,58.965,47.838,0.219,55953,I,Suffolk,0.0358710772175251,0.0616636988043755,1975,53,2.4275,0.0411684897820741,0.811294835919613
6303,5331,MA,0,-0.095440269303785,1,MA,19760430,1976,1,INDL,C,D,STD,KDT,482455102,KDT INDUSTRIES INC,USD,1976Q1,1976Q1,116.525,53.678,,,2.025,,65.383,54.212,0.264,55953,I,Suffolk,0.0173782450118,0.0309713534099078,1976,53,3.176,0.0485753177431443,0.829145190645887
6303,5331,MA,0,-0.095440269303785,1,MA,19770430,1977,1,INDL,C,D,STD,KDT,482455102,KDT INDUSTRIES INC,USD,1977Q1,1977Q1,119.292,47.971,,,1.806,,75.297,54.393,0.104,55953,I,Suffolk,0.0151393219997988,0.023985019323479,1977,53,3.98875,0.0529735580434812,0.722379377664449
6303,5331,MA,0,-0.095440269303785,1,MA,19780430,1978,1,INDL,C,D,STD,KDT,482455102,KDT INDUSTRIES INC,USD,1978Q1,1978Q1,239.58,162.472,,,4.742,,106.98,83.895,1.569,55953,I,Suffolk,0.0197929710326405,0.044326042250888,1978,53,3.76675,0.0352098523088428,0.78421200224341
6303,5331,MA,0,-0.095440269303785,1,MA,19790430,1979,1,INDL,C,D,STD,KDT,482455102,KDT INDUSTRIES INC,USD,1979Q1,1979Q1,238.554,153.573,,,4.268,,105.501,92.114,1.516,55953,I,Suffolk,0.0178911273757724,0.0404545928474612,1979,53,3.8735,0.036715291798182,0.873110207486185
6303,5331,MA,0,-0.095440269303785,1,MA,19800430,1980,1,INDL,C,D,STD,KDT,482455102,KDT INDUSTRIES INC,USD,1980Q1,1980Q1,241.298,151.154,,,3.026,,118.348,90.706,1.435,55953,I,Suffolk,0.0125405100746794,0.0255686619123264,1980,53,0.96475,0.00815180653665461,0.76643458275594
6303,5331,MA,0,-0.095440269303785,1,MA,19810430,1981,1,INDL,C,D,STD,KDT,482455102,KDT INDUSTRIES INC,USD,1981Q1,1981Q1,397.039,311.293,,,13.432,,174.815,103.352,4.891,55953,I,Suffolk,0.0338304297562708,0.0768355118267883,1981,53,-13.0165,-0.0744587134971255,0.591207848296771
6303,5331,MA,0,-0.095440269303785,1,MA,19820430,1982,1,INDL,C,D,STD,KDT,482455102,KDT INDUSTRIES INC,USD,1982Q1,1982Q1,184.603,167.128,,,2.932,,76.007,42.685,3.666,55953,I,Suffolk,0.0158827321332806,0.038575394371571,1982,53,-24.15275,-0.317770073808991,0.561593011170024
6307,5311,IL,0,-1.31230370292704,0,IL,19750430,1975,1,INDL,C,D,STD,SHLDQ,812350106,SEARS HOLDINGS CORP,USD,1975Q1,1975Q1,2020.3,990.6,,,99.6,,1366.7,801.8,3.911,1310067,A,"",0.049299608968965,0.0728762713104558,1975,53,50.208,0.0367366649593912,0.586668617838589
6307,5311,IL,0,-1.31230370292704,0,IL,19760430,1976,1,INDL,C,D,STD,SHLDQ,812350106,SEARS HOLDINGS CORP,USD,1976Q1,1976Q1,2507.1,1275.1,,,38.9,,1706.9,957.6,0.9,1310067,A,"",0.0155159347453233,0.022789852949792,1976,53,66.6435,0.0390435877907317,0.561017048450407
6307,5311,IL,0,-1.31230370292704,0,IL,19770430,1977,1,INDL,C,D,STD,SHLDQ,812350106,SEARS HOLDINGS CORP,USD,1977Q1,1977Q1,2976.9,1509,,,58.1,,2042.2,1129.7,2.4,1310067,A,"",0.0195169471597971,0.028449711095877,1977,53,75.72975,0.0370824356086573,0.553177945353051
6307,5311,IL,0,-1.31230370292704,0,IL,19780430,1978,1,INDL,C,D,STD,SHLDQ,812350106,SEARS HOLDINGS CORP,USD,1978Q1,1978Q1,4491.699,2808.999,,,45.7,,2290.7,1209.6,31.1,1310067,A,"",0.0101743237915096,0.0199502335530624,1978,53,85.925,0.0375103680097787,0.528048194874929
6307,5311,IL,0,-1.31230370292704,0,IL,19790430,1979,1,INDL,C,D,STD,SHLDQ,812350106,SEARS HOLDINGS CORP,USD,1979Q1,1979Q1,5105.699,3170.099,,,43.7,,2644,1326.1,34.6,1310067,A,"",0.0085590631175085,0.0165279878971256,1979,53,89.5,0.0338502269288956,0.501550680786687
6307,5311,IL,0,-1.31230370292704,0,IL,19800430,1980,1,INDL,C,D,STD,SHLDQ,812350106,SEARS HOLDINGS CORP,USD,1980Q1,1980Q1,6095.199,3898.599,,,59.7,,3015.4,1292.9,42.4,1310067,A,"",0.00979459407313855,0.0197983683756716,1980,53,65.125,0.0215974663394575,0.42876566956291
6307,5311,IL,0,-1.31230370292704,0,IL,19810430,1981,1,INDL,C,D,STD,SHLDQ,812350106,SEARS HOLDINGS CORP,USD,1981Q1,1981Q1,6601.898,4253.697,,,49.5,,3369.401,1502.601,46.9,1310067,A,"",0.00749784380188849,0.0146910385555177,1981,53,55.075,0.016345635322124,0.445954933829485
6307,5311,IL,0,-1.31230370292704,0,IL,19820430,1982,1,INDL,C,D,STD,SHLDQ,812350106,SEARS HOLDINGS CORP,USD,1982Q1,1982Q1,6951.398,4520.897,,,58.4,,3638.601,1434.801,61.6,1310067,A,"",0.00840118778985177,0.0160501247594886,1982,53,65.45,0.0179876826285707,0.394327655052038
6307,5311,IL,0,-1.31230370292704,0,IL,19830430,1983,1,INDL,C,D,STD,SHLDQ,812350106,SEARS HOLDINGS CORP,USD,1983Q1,1983Q1,7646.301,5082.4,,,73.4,,3977.801,1943.6,56,1310067,A,"",0.00959941284027401,0.018452406241539,1983,53,123.075,0.0309404618280301,0.488611672630179
6307,5311,IL,0,-1.31230370292704,0,IL,19840430,1984,1,INDL,C,D,STD,SHLDQ,812350106,SEARS HOLDINGS CORP,USD,1984Q1,1984Q1,8895.547,5918.747,,,112.3,,4223.5,2268.075,51.3,1310067,A,"",0.0126242939304351,0.0265893216526577,1984,53,124.775,0.0295430330294779,0.537013140760033
6400,5621,GA,0,-0.095440269303785,1,GA,19760331,1976,1,INDL,C,D,STD,3KNWNE,491782108,KENWIN SHOPS INC,USD,1976Q1,1976Q1,5.919,0.975,,,1.452,,3.027,4.228,,55393,I,"",0.245311708058794,0.479682854311199,1976,56,0.184,0.060786257020152,1.39676247109349
6400,5621,GA,0,-0.095440269303785,1,GA,19770331,1977,1,INDL,C,D,STD,3KNWNE,491782108,KENWIN SHOPS INC,USD,1977Q1,1977Q1,6.445,1.041,,,1.529,,2.951,4.726,0,55393,I,"",0.237238169123351,0.518129447644866,1977,56,0.20075,0.0680277871907828,1.60149101999322
6400,5621,GA,0,-0.095440269303785,1,GA,19780331,1978,1,INDL,C,D,STD,3KNWNE,491782108,KENWIN SHOPS INC,USD,1978Q1,1978Q1,7.245,1.232,,,1.936,,3.868,5.308,,55393,I,"",0.267218771566598,0.500517063081696,1978,56,0.237,0.0612719751809721,1.3722854188211
6400,5621,GA,0,-0.095440269303785,1,GA,19790331,1979,1,INDL,C,D,STD,3KNWNE,491782108,KENWIN SHOPS INC,USD,1979Q1,1979Q1,7.839,1.293,,,1.981,,4.172,5.384,,55393,I,"",0.252710804949611,0.474832214765101,1979,56,0.2455,0.0588446788111218,1.29050814956855
6400,5621,GA,0,-0.095440269303785,1,GA,19800331,1980,1,INDL,C,D,STD,3KNWNE,491782108,KENWIN SHOPS INC,USD,1980Q1,1980Q1,8.091,1.757,,,2.187,,4.362,5.007,,55393,I,"",0.270300333704116,0.501375515818432,1980,56,0.13875,0.031808803301238,1.14786795048143
6400,5621,GA,0,-0.095440269303785,1,GA,19810331,1981,1,INDL,C,D,STD,3KNWNE,491782108,KENWIN SHOPS INC,USD,1981Q1,1981Q1,9.318,2.784,,,2.169,,4.398,5.433,,55393,I,"",0.232775273663876,0.493178717598909,1981,56,0.177,0.0402455661664393,1.23533424283765
6400,5621,GA,0,-0.095440269303785,1,GA,19820331,1982,1,INDL,C,D,STD,3KNWNE,491782108,KENWIN SHOPS INC,USD,1982Q1,1982Q1,9.955,3.018,,,2.642,,5.287,5.826,,55393,I,"",0.265394274234053,0.499716285227918,1982,56,0.0745,0.0140911670134292,1.1019481747683
6400,5621,GA,0,-0.095440269303785,1,GA,19830331,1983,1,INDL,C,D,STD,3KNWNE,491782108,KENWIN SHOPS INC,USD,1983Q1,1983Q1,11.031,4.124,,,3.005,,6.915,5.756,,55393,I,"",0.272414105702112,0.434562545191612,1983,56,0.1275,0.0184381778741866,0.832393347794649
6400,5621,GA,0,-0.095440269303785,1,GA,19840331,1984,1,INDL,C,D,STD,3KNWNE,491782108,KENWIN SHOPS INC,USD,1984Q1,1984Q1,11.278,4.187,,,3.009,,5.189,5.848,,55393,I,"",0.266802624578826,0.579880516477163,1984,56,0.252,0.0485642705723646,1.12699942185392
6400,5621,GA,0,-0.095440269303785,1,GA,19850331,1985,1,INDL,C,D,STD,3KNWNE,491782108,KENWIN SHOPS INC,USD,1985Q1,1985Q1,12.545,4.883,,,3.793,,6.263,6.348,,55393,I,"",0.302351534475887,0.605620309755708,1985,56,0.15275,0.0243892703177391,1.01357177071691
6400,5621,GA,0,-0.095440269303785,1,GA,19860331,1986,1,INDL,C,D,STD,3KNWNE,491782108,KENWIN SHOPS INC,USD,1986Q1,1986Q1,13.2,5.343,,,4.291,,7.184,6.615,0.008,55393,I,"",0.325075757575758,0.597299554565702,1986,56,-0.09975,-0.0138850222717149,0.920796213808463
6502,5411,OH,0,-2.12354599200921,0,OH,19750331,1975,1,INDL,C,D,STD,KR,501044101,KROGER CO,USD,1975Q1,1975Q1,1020.78,596.61,,,47.355,,1160.271,184.018,3.409,56873,A,"",0.0463909951213778,0.040813740927766,1975,54,8.61025,0.00742089563558858,0.158599154852616
6502,5411,OH,0,-2.12354599200921,0,OH,19760331,1976,1,INDL,C,D,STD,KR,501044101,KROGER CO,USD,1976Q1,1976Q1,1090.895,658.235,,,58.84,,1321.848,263.497,3.681,56873,A,"",0.05393736335761,0.0445134387614915,1976,54,12.08275,0.00914080136294037,0.199339863584921
6502,5411,OH,0,-2.12354599200921,0,OH,19770331,1977,1,INDL,C,D,STD,KR,501044101,KROGER CO,USD,1977Q1,1977Q1,1283.595,823.377,,,60.901,,1470.174,302.605,5.099,56873,A,"",0.0474456506920018,0.0414243484104603,1977,54,15.1615,0.0103127248883466,0.2058293780192
6502,5411,OH,0,-2.12354599200921,0,OH,19780331,1978,1,INDL,C,D,STD,KR,501044101,KROGER CO,USD,1978Q1,1978Q1,1517.106,1021.028,,,71.679,,1674.828,295.785,7.223,56873,A,"",0.0472471930109037,0.042797827597819,1978,54,21.149,0.0126275653380526,0.176606194785375
6502,5411,OH,0,-2.12354599200921,0,OH,19790331,1979,1,INDL,C,D,STD,KR,501044101,KROGER CO,USD,1979Q1,1979Q1,1614.484,1051.016,,,65.558,,1927.186,282.492,7.008,56873,A,"",0.0406061627120492,0.0340174741825646,1979,54,21.43025,0.0111199697382609,0.146582633954377
6502,5411,OH,0,-2.12354599200921,0,OH,19800331,1980,1,INDL,C,D,STD,KR,501044101,KROGER CO,USD,1980Q1,1980Q1,1720.219,1107.324,,,73.449,,2188.678,223.814,7.413,56873,A,"",0.0426974704964891,0.0335586139212803,1980,54,23.5965,0.0107811656168701,0.102259903009945
6502,5411,OH,0,-2.12354599200921,0,OH,19810331,1981,1,INDL,C,D,STD,KR,501044101,KROGER CO,USD,1981Q1,1981Q1,1999.468,1331.68,,,98.559,,2482.802,246.114,9.7,56873,A,"",0.0492926118347481,0.0396966814107609,1981,54,32.01125,0.012893194866123,0.0991275180219768
6502,5411,OH,0,-2.12354599200921,0,OH,19820331,1982,1,INDL,C,D,STD,KR,501044101,KROGER CO,USD,1982Q1,1982Q1,2378.142,1572.119,,,100.166,,3370.707,358.091,15.577,56873,A,"",0.0421194360975922,0.0297166143482658,1982,54,48.031,0.0142495328131457,0.106236169444571
6502,5411,OH,0,-2.12354599200921,0,OH,19830331,1983,1,INDL,C,D,STD,KR,501044101,KROGER CO,USD,1983Q1,1983Q1,3298.158,2232.595,,,125.26,,3386.075,372.576,21.919,56873,A,"",0.0379787748191566,0.0369926832689766,1983,54,31.76975,0.00938247085489837,0.110031821504249
6502,5411,OH,0,-2.12354599200921,0,OH,19840331,1984,1,INDL,C,D,STD,KR,501044101,KROGER CO,USD,1984Q1,1984Q1,3479.31,2425.003,,,159.027,,3632.789,316.831,23.938,56873,A,"",0.0457064762840908,0.0437754573689801,1984,54,39.15825,0.0107791148894142,0.0872142587967537
6502,5411,OH,0,-2.12354599200921,0,OH,19850331,1985,1,INDL,C,D,STD,KR,501044101,KROGER CO,USD,1985Q1,1985Q1,3665.956,2600.178,,,170.169,,3823.461,231.323,22.447,56873,A,"",0.046418724065428,0.0445065347861532,1985,54,45.18725,0.0118184153048769,0.060500944039968
